input_channel,switch_mzi,port,feature_coefficient,upload_voltage,mode,input_reference_power_uw,target_chip_power_uw,target_leak_power,reference_fraction_of_max,target_fraction_of_max,p_on_leak,p_off_leak,chip_power_max_uw,scan_path,local_sample_row,sample_index
6,6,46,0.409316956997,3.972,scan-leak-fixed-power,120.0,49.118034839639996,147.27357716036002,0.612189035204353,0.25057935299677503,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,14,14
7,7,42,0.0140131954104,3.962,scan-leak-fixed-power,120.0,1.681583449248,239.406326550752,0.49989645004587824,0.007005146639458153,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,14,14
8,8,49,0.0184773933142,4.254,scan-leak-fixed-power,120.0,2.217287197704,212.140464802296,0.5619796231382841,0.010383918531291966,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,14,14
1,1,43,0.0849536210299,4.083,scan-leak-fixed-power,120.0,10.194434523588,226.18043547641204,0.5095663461173611,0.043289506257645154,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,15,15
2,2,45,0.0598461031914,3.995,scan-leak-fixed-power,120.0,7.181532382967999,216.927173617032,0.537948674337334,0.03219413187606891,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,15,15
3,3,41,0.293971598148,3.773,scan-leak-fixed-power,120.0,35.276591777760004,166.64837222224003,0.5961310239221619,0.17524558980800156,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,15,15
4,4,48,1.92224797502e-05,4.23,scan-leak-fixed-power,120.0,0.0023066975700239997,171.32360330242997,0.7031550306361986,1.3516383337655585e-05,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,15,15
5,5,44,0.291237950325,3.666,scan-leak-fixed-power,120.0,34.948554039,179.602608961,0.5598309355182064,0.1630440141888497,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,15,15
6,6,46,0.210555270314,4.085,scan-leak-fixed-power,120.0,25.266632437680002,171.12497956232,0.612189035204353,0.12889962779071942,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,15,15
7,7,42,1.95387328858e-05,3.995,scan-leak-fixed-power,120.0,0.002344647946296,241.0855653520537,0.49989645004587824,9.767343208006077e-06,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,15,15
8,8,49,0.0593967437744,4.186,scan-leak-fixed-power,120.0,7.127609252928,207.230142747072,0.5619796231382841,0.03337975968197853,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,15,15
1,1,43,0.0619159638882,4.097,scan-leak-fixed-power,120.0,7.429915666584,228.94495433341604,0.5095663461173611,0.03155029148484455,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,16,16
2,2,45,0.0574747808278,3.996,scan-leak-fixed-power,120.0,6.896973699336,217.21173230066398,0.537948674337334,0.030918482154143823,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,16,16
3,3,41,0.0686546117067,3.963,scan-leak-fixed-power,120.0,8.238553404804,193.686410595196,0.5961310239221619,0.040927143973693514,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,16,16
4,4,48,0.161648601294,3.952,scan-leak-fixed-power,120.0,19.39783215528,151.92807784472,0.7031550306361986,0.11366402719518122,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,16,16
5,5,44,0.323110580444,3.649,scan-leak-fixed-power,120.0,38.773269653279996,175.77789334671996,0.5598309355182064,0.1808872985257952,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,16,16
6,6,46,2.5992278097e-05,4.329,scan-leak-fixed-power,120.0,0.00311907337164,196.38849292662837,0.612189035204353,1.5912187650965665e-05,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,16,16
7,7,42,0.327143192291,3.699,scan-leak-fixed-power,120.0,39.25718307491999,201.83072692508,0.49989645004587824,0.16353772048294699,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,16,16
8,8,49,2.6162388167e-05,4.294,scan-leak-fixed-power,120.0,0.00313948658004,214.35461251341997,0.5619796231382841,1.4702729042488162e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,16,16
1,1,43,0.0580833777785,4.099,scan-leak-fixed-power,120.0,6.97000533342,229.40486466658004,0.5095663461173611,0.029597334584744568,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,17,17
2,2,45,0.0575895085931,3.996,scan-leak-fixed-power,120.0,6.910741031172,217.197964968828,0.537948674337334,0.030980199803396644,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,17,17
3,3,41,0.0781591758132,3.935,scan-leak-fixed-power,120.0,9.379101097584,192.54586290241602,0.5961310239221619,0.046593109506435186,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,17,17
4,4,48,0.166034922004,3.949,scan-leak-fixed-power,120.0,19.92419064048,151.40171935952,0.7031550306361986,0.11674829066840145,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,17,17
5,5,44,0.321681588888,3.65,scan-leak-fixed-power,120.0,38.60179066656001,175.94937233343995,0.5598309355182064,0.18008730484615215,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,17,17
6,6,46,2.3426464395e-05,4.329,scan-leak-fixed-power,120.0,0.0028111757274,196.3888008242726,0.612189035204353,1.4341424636224177e-05,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,17,17
7,7,42,0.318404376507,3.704,scan-leak-fixed-power,120.0,38.20852518084,202.87938481916,0.49989645004587824,0.15916921749492052,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,17,17
8,8,49,2.36151408899e-05,4.294,scan-leak-fixed-power,120.0,0.002833816906788,214.35491818309322,0.5619796231382841,1.3271227977663485e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,17,17
1,1,43,0.0662530958652,4.094,scan-leak-fixed-power,120.0,7.950371503824001,228.42449849617606,0.5095663461173611,0.03376034797899321,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,18,18
2,2,45,0.0714880302548,3.988,scan-leak-fixed-power,120.0,8.578563630576,215.53014236942397,0.537948674337334,0.038456891106556874,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,18,18
3,3,41,0.0560216903687,4.0,scan-leak-fixed-power,120.0,6.722602844244,195.20236115575602,0.5961310239221619,0.03339626764134345,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,18,18
4,4,48,0.0315665118396,4.082,scan-leak-fixed-power,120.0,3.7879814207519997,167.537928579248,0.7031550306361986,0.02219615159965186,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,18,18
5,5,44,2.75286802207e-05,3.977,scan-leak-fixed-power,120.0,0.003303441626484,214.5478595583735,0.5598309355182064,1.5411406801536025e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,18,18
6,6,46,0.397120118141,3.979,scan-leak-fixed-power,120.0,47.65441417692,148.73719782308,0.612189035204353,0.24311258198497745,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,18,18
7,7,42,0.37749516964,3.676,scan-leak-fixed-power,120.0,45.2994203568,195.7884896432,0.49989645004587824,0.18870849521250257,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,18,18
8,8,49,2.78860479739e-05,4.294,scan-leak-fixed-power,120.0,0.003346325756868,214.35440567424314,0.5619796231382841,1.5671390731188432e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,18,18
1,1,43,0.085683055222,4.082,scan-leak-fixed-power,120.0,10.28196662664,226.09290337336006,0.5095663461173611,0.04366120137364661,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,19,19
2,2,45,0.0612316019833,3.994,scan-leak-fixed-power,120.0,7.347792237996,216.76091376200398,0.537948674337334,0.0329394591144675,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,19,19
3,3,41,0.287487059832,3.777,scan-leak-fixed-power,120.0,34.49844717984,167.42651682016003,0.5961310239221619,0.17137995534202197,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,19,19
4,4,48,2.22896178457e-05,4.23,scan-leak-fixed-power,120.0,0.002674754141484,171.3232352458585,0.7031550306361986,1.567305691916234e-05,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,19,19
5,5,44,0.29685741663,3.663,scan-leak-fixed-power,120.0,35.6228899956,178.92827300439998,0.5598309355182064,0.16618996526749086,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,19,19
6,6,46,0.211757466197,4.084,scan-leak-fixed-power,120.0,25.41089594364,170.98071605636,0.612189035204353,0.12963559892845983,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,19,19
7,7,42,2.3725322535e-05,3.995,scan-leak-fixed-power,120.0,0.0028470387042,241.0850629612958,0.49989645004587824,1.1860204511439977e-05,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,19,19
8,8,49,0.0569373890758,4.188,scan-leak-fixed-power,120.0,6.832486689096,207.52526531090402,0.5619796231382841,0.031997652455295934,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,19,19
