local_sample_row,sample_index,label,converged,iterations_executed,final_loss_mae,final_loss_mse,final_max_abs_ratio_error,final_output_power_sum,initial_loss_mae,final_learning_rate,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,final_ratio_0,final_ratio_1,final_ratio_2,final_ratio_3,final_ratio_4,final_ratio_5,final_ratio_6,final_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,initial_coefficient_0,initial_coefficient_1,initial_coefficient_2,initial_coefficient_3,initial_coefficient_4,initial_coefficient_5,initial_coefficient_6,initial_coefficient_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,initial_voltage_0,initial_voltage_1,initial_voltage_2,initial_voltage_3,initial_voltage_4,initial_voltage_5,initial_voltage_6,initial_voltage_7,final_voltage_0,final_voltage_1,final_voltage_2,final_voltage_3,final_voltage_4,final_voltage_5,final_voltage_6,final_voltage_7,final_output_power_0,final_output_power_1,final_output_power_2,final_output_power_3,final_output_power_4,final_output_power_5,final_output_power_6,final_output_power_7
49,49,6,True,2,0.016962488367203706,0.0005635494568240421,0.05150845099347767,0.0001338127069,0.08280145163024275,0.385875,0.05698090315687378,0.06426543625707988,0.06587840497058686,0.15850896845532964,0.3261185527223836,2.8511930786996806e-05,0.3281901717187611,2.9050788198110656e-05,0.06542123093393606,0.0521828469191516,0.06161949183317807,0.19620498387810434,0.3376830276198531,0.0024877824215063394,0.2766817207252834,0.007718915668987188,0.008440327777062287,-0.01208258933792828,-0.004258913137408796,0.037696015422774704,0.011564474897469479,0.0024592704907193427,-0.05150845099347767,0.007689864880789077,0.05698090315687378,0.06426543625707988,0.06587840497058686,0.15850896845532964,0.3261185527223836,2.8511930786996806e-05,0.3281901717187611,2.9050788198110656e-05,0.030657541691918977,0.029858279886164196,0.008220129193171447,0.18163255256961444,0.3495827423127772,0.0,0.4066053408833522,0.0,4.1,3.993,3.971,3.954,3.647,4.329,3.699,4.294,4.199,4.109,4.14,3.937,3.635,4.329,3.662,4.294,8.754192e-06,6.982728e-06,8.245471e-06,2.625472e-05,4.518628e-05,3.328969e-07,3.702353e-05,1.032889e-06
50,50,0,True,3,0.01731518503593374,0.0005403698865530997,0.04915370857002738,0.00016653430900000001,0.03318491899480114,0.40516875,0.3899637347911481,0.3472739325005061,0.00016321242630811759,0.007996463596648863,0.0722908113960042,0.06244963704137691,0.062144505949084064,0.057717702298923715,0.4391174433611755,0.35844697923477137,0.008880770628471518,0.008212890233927713,0.07184933886506233,0.04766133806097577,0.038832460643290025,0.026998778972325752,0.04915370857002738,0.01117304673426528,0.008717558202163399,0.00021642663727884995,-0.0004414725309418721,-0.01478829898040114,-0.02331204530579404,-0.030718923326597963,0.3899637347911481,0.3472739325005061,0.00016321242630811759,0.007996463596648863,0.0722908113960042,0.06244963704137691,0.062144505949084064,0.057717702298923715,0.2865838546170364,0.3405301693490781,0.0,0.006160593288078493,0.07973070308184917,0.09009907616972362,0.10215966615206837,0.10369967945675951,3.929,3.846,4.164,4.167,3.821,4.198,3.881,4.188,3.973,3.849,4.164,4.181,3.811,4.176,3.845,4.148,7.312812e-05,5.969372e-05,1.478953e-06,1.367728e-06,1.196538e-05,7.937248e-06,6.466937e-06,4.496223e-06
51,51,4,False,20,0.03863768942600104,0.0037139495538167757,0.15156514517344669,0.000373151113,0.08873135641147661,0.442216284190737,0.08182859905729323,0.06299047545376996,0.2952439661953497,2.0708464352867222e-05,0.2926589722031525,0.2111828303325473,2.1488241509579965e-05,0.05605296005202477,0.07858159597664124,0.0614824643441436,0.23907783440002764,0.15158585363779956,0.2443412248377777,0.17847576405326174,0.003007100772067107,0.04344816197828144,-0.0032470030806519834,-0.0015080111096263532,-0.056166131795322066,0.15156514517344669,-0.04831774736537481,-0.032707066279285574,0.002985612530557527,-0.012604798073743331,0.08182859905729323,0.06299047545376996,0.2952439661953497,2.0708464352867222e-05,0.2926589722031525,0.2111828303325473,2.1488241509579965e-05,0.05605296005202477,0.05684777483792213,0.04574675451838783,0.8240718565990275,0.0,0.7780656172297605,0.6001556501374602,0.0,0.23088984060670664,4.085,3.993,3.773,4.23,3.665,4.084,3.995,4.189,4.1,4.028,3.521,4.23,3.431,3.876,3.995,4.059,2.932281e-05,2.294225e-05,8.921216e-05,5.656443e-05,9.11762e-05,6.659843e-05,1.122103e-06,1.621273e-05
52,52,1,True,4,0.016956648885436215,0.00041857030509216795,0.03632153870855126,0.0001552219481,0.06068317711923022,0.4254271875,3.397025000212346e-05,0.3478464267751908,0.26279584189495214,0.2168487659275999,0.00016491445808386102,0.05466145032658405,0.05757459760599059,0.060074032761596535,0.0010674849918340897,0.38416796548374205,0.2848858073312636,0.19032720798586603,0.00854649111313402,0.05023118892295361,0.04493064985569525,0.03584320431551136,0.0010335147418319662,0.03632153870855126,0.022089965436311476,-0.026521557941733886,0.008381576655050158,-0.004430261403630439,-0.012643947750295342,-0.02423082844608518,3.397025000212346e-05,0.3478464267751908,0.26279584189495214,0.2168487659275999,0.00016491445808386102,0.05466145032658405,0.05757459760599059,0.060074032761596535,0.0,0.2547540104296065,0.06021060805863461,0.38394443435164866,0.0,0.08447794603360864,0.10389854856823763,0.12193737583665934,4.318,3.845,3.79,3.909,3.975,4.212,3.885,4.186,4.318,3.887,3.987,3.805,3.977,4.181,3.843,4.133,1.656971e-07,5.96313e-05,4.422053e-05,2.954296e-05,1.326603e-06,7.796983e-06,6.974223e-06,5.563652e-06
53,53,5,True,3,0.013528552464463363,0.0004514658183132448,0.049268420277401026,0.000122731773,0.06797906290107328,0.40516875,0.0508271164047333,0.07438045832402312,0.06774982894066718,0.02730126154018446,3.6721478409946495e-05,0.38908863550281997,0.3905758012112689,4.017659789310881e-05,0.05035620238289884,0.10640186873206826,0.07135519015112736,0.022926385981566485,0.004880390671126375,0.39366537954275294,0.34130738093386787,0.009107201604591829,-0.0004709140218344607,0.03202141040804514,0.0036053612104601784,-0.004374875558617975,0.004843669192716429,0.004576744039932967,-0.049268420277401026,0.009067025006698719,0.0508271164047333,0.07438045832402312,0.06774982894066718,0.02730126154018446,3.6721478409946495e-05,0.38908863550281997,0.3905758012112689,4.017659789310881e-05,0.024978233145812292,0.037946288311868505,0.037039843704873884,0.035488848284627485,0.0,0.36910440863275323,0.509128514224688,0.0,4.121,3.987,3.965,4.087,3.977,3.983,3.67,4.294,4.221,4.068,4.055,4.077,3.977,3.993,3.615,4.294,6.180306e-06,1.305889e-05,8.757549e-06,2.813796e-06,5.98979e-07,4.831525e-05,4.188926e-05,1.117743e-06
54,54,7,True,2,0.012182744378677572,0.00030226140058796423,0.031776405123335315,9.788758699999999e-05,0.07234172695359878,0.385875,0.044025065927964985,0.05552154613964688,0.04652238126034,0.05830292229945631,0.07246192328748977,0.07843966548324109,0.16240152232610985,0.48232497327575113,0.04252961103229565,0.052523196838021965,0.0366141418931902,0.09007932742279162,0.08941649567886478,0.07721606213461979,0.16104779454825055,0.45057337045196555,-0.0014954548956693375,-0.002998349301624917,-0.009908239367149803,0.031776405123335315,0.016954572391375017,-0.0012236033486213022,-0.0013537277778593038,-0.031751602823785585,0.044025065927964985,0.05552154613964688,0.04652238126034,0.05830292229945631,0.07246192328748977,0.07843966548324109,0.16240152232610985,0.48232497327575113,0.02151830329282674,0.026861987939147795,0.010364710548214244,0.06275528943380111,0.057016881709383536,0.08496772355735525,0.17757100014847438,0.5589441033707969,4.147,3.998,4.027,4.049,3.82,4.185,3.794,3.93,4.235,4.124,4.134,4.044,3.84,4.18,3.785,3.895,4.163121e-06,5.141369e-06,3.58407e-06,8.817648e-06,8.752765e-06,7.558494e-06,1.576458e-05,4.410554e-05
55,55,3,False,15,0.02126436484673329,0.0010906342781474114,0.0808486070964457,0.0001854461047,0.05413494599210868,0.00848382618113251,0.03596655182386094,0.06737910727237018,2.362273152328207e-05,0.3356772620330269,0.21556262833083495,0.2947817074562875,4.231653980619175e-05,0.05056680381229021,0.034850616088459685,0.0670474045282009,0.08087222982796899,0.3030179042633728,0.20412874166992412,0.2652418074759378,0.004251168830293581,0.04059012731584218,-0.0011159357354012522,-0.00033170274416927104,0.0808486070964457,-0.03265935776965412,-0.01143388666091083,-0.029539899980349726,0.004208852290487389,-0.009976676496448025,0.03596655182386094,0.06737910727237018,2.362273152328207e-05,0.3356772620330269,0.21556262833083495,0.2947817074562875,4.231653980619175e-05,0.05056680381229021,0.025333439221790488,0.037859653584182765,0.0,0.45431127906714464,0.20460080437570827,0.4671170767413869,0.0,0.13448322663741213,4.179,3.991,4.164,3.835,3.708,4.035,3.995,4.194,4.22,4.068,4.164,3.765,3.716,3.943,3.995,4.122,6.462911e-06,1.243368e-05,1.499744e-05,5.619349e-05,3.785488e-05,4.918806e-05,7.883627e-07,7.527281e-06
56,56,7,True,3,0.01683561104740772,0.00035553550067879576,0.03425631359420484,0.000101600687,0.07632547551139368,0.40516875,0.05106512723453532,0.047211619693660646,0.049688528089340586,0.062047760444320275,0.0846040665524151,0.07589593180465365,0.15215598840349776,0.47733097777757655,0.028316698291616867,0.012955306099455804,0.03935082643683305,0.08331730079738535,0.10132421643959948,0.0814587700573324,0.16352753598998793,0.4897493458877891,-0.02274842894291845,-0.03425631359420484,-0.010337701652507539,0.021269540353065074,0.01672014988718437,0.005562838252678753,0.011371547586490172,0.012418368110212574,0.05106512723453532,0.047211619693660646,0.049688528089340586,0.062047760444320275,0.0846040665524151,0.07589593180465365,0.15215598840349776,0.47733097777757655,0.018974369096859,0.0164184500922443,0.01128157267074025,0.06304388217388308,0.06671079129407197,0.09274216077670731,0.18651294187911602,0.6238444718456077,4.12,4.021,4.018,4.045,3.805,4.188,3.8,3.933,4.245,4.177,4.131,4.044,3.827,4.174,3.78,3.869,2.876996e-06,1.316268e-06,3.998071e-06,8.465095e-06,1.029461e-05,8.276267e-06,1.661451e-05,4.975887e-05
57,57,4,False,20,0.039917832843265735,0.003961669000916086,0.156332300132138,0.000295709676,0.08942327407811196,0.04775038162085487,0.08222652235337433,0.05790947011240107,0.3001356724076406,3.0963408822362975e-05,0.28866800696258055,0.2170228364362342,4.924476530228875e-05,0.053957283553644715,0.08008862043459139,0.056523108158286976,0.24214963463014988,0.15636326354096036,0.2397218818095083,0.18086624936818096,0.0033882760062271347,0.040898966052094955,-0.0021379019187829362,-0.001386361954114096,-0.05798603777749073,0.156332300132138,-0.048946125153072256,-0.03615658706805325,0.0033390312409248457,-0.01305831750154976,0.08222652235337433,0.05790947011240107,0.3001356724076406,3.0963408822362975e-05,0.28866800696258055,0.2170228364362342,4.924476530228875e-05,0.053957283553644715,0.05013899211709656,0.03967125757874393,0.6450946665980876,0.0,0.6047521727089742,0.4993915538473174,0.0,0.1811401773446584,4.084,3.996,3.77,4.23,3.667,4.081,3.995,4.191,4.124,4.059,3.602,4.23,3.51,3.926,3.995,4.088,2.368298e-05,1.671443e-05,7.160599e-05,4.623813e-05,7.088808e-05,5.34839e-05,1.001946e-06,1.209422e-05
58,58,6,True,2,0.016931535157130494,0.0006107893849010799,0.05508620734473463,0.0001360625822,0.08597677093976845,0.385875,0.05919772762964009,0.06036196280510396,0.07263740901945798,0.1668173969884502,0.3220510484903002,2.2694601299390108e-05,0.31888893267622553,2.282778952257749e-05,0.07041916921667829,0.05791640047237028,0.062443038068404386,0.2054291455303573,0.32996426551722463,0.0024912080494088992,0.2638027253314909,0.007534047814065373,0.011221441587038201,-0.0024455623327336792,-0.010194370951053591,0.038611748541907104,0.007913217026924435,0.002468513448109509,-0.05508620734473463,0.007511220024542796,0.05919772762964009,0.06036196280510396,0.07263740901945798,0.1668173969884502,0.3220510484903002,2.2694601299390108e-05,0.31888893267622553,2.282778952257749e-05,0.031981707035606766,0.03142682522094225,0.007379777411833599,0.1937360937968834,0.3461024086735155,0.0,0.39587943578605683,0.0,4.098,3.995,3.951,3.948,3.649,4.329,3.704,4.294,4.194,4.101,4.142,3.927,3.637,4.329,3.667,4.294,9.581414e-06,7.880255e-06,8.496161e-06,2.795122e-05,4.489579e-05,3.389602e-07,3.589368e-05,1.025102e-06
59,59,4,False,20,0.04028596722190408,0.004014781821776404,0.15752796723551057,0.0002376586072,0.07558142899943837,0.10027580140379523,0.0818543029798605,0.06459761904929887,0.29425524521579205,2.4626550791807262e-05,0.2949944321890611,0.2097752161743891,2.780479809347412e-05,0.05447075304271316,0.07981040629442854,0.0631895060605236,0.23680859137846536,0.15755259378630238,0.24543268466987803,0.17340924650508513,0.0036437064501992087,0.040153264855117776,-0.0020438966854319646,-0.0014081129887752591,-0.057446653837326694,0.15752796723551057,-0.04956174751918305,-0.03636596966930397,0.0036159016521057344,-0.014317488187595387,0.0818543029798605,0.06459761904929887,0.29425524521579205,2.4626550791807262e-05,0.2949944321890611,0.2097752161743891,2.780479809347412e-05,0.05447075304271316,0.04437322771490082,0.037702967589233596,0.4935247288902123,0.0,0.4978196100101846,0.3975877384655925,0.0,0.1509633608392332,4.085,3.992,3.773,4.23,3.664,4.085,3.995,4.19,4.146,4.069,3.672,4.23,3.561,3.978,3.995,4.108,1.896763e-05,1.501753e-05,5.62796e-05,3.744373e-05,5.832919e-05,4.12122e-05,8.659582e-07,9.542769e-06
60,60,3,False,15,0.020718646864682038,0.0010246743370696915,0.0786641305532665,0.0001699006157,0.05391127380679458,0.00848382618113251,0.03699337574699052,0.06939958608881647,1.351252015999814e-05,0.32977993898359576,0.22422754781429977,0.27965652226985904,1.3546033216369087e-05,0.05991597054306211,0.03644527699024695,0.06875078087194948,0.07867764307342649,0.3004388759257451,0.2152873893322801,0.2505945597935817,0.0042240029386779905,0.04558147107409217,-0.0005480987567435675,-0.000648805216866985,0.0786641305532665,-0.02934106305785067,-0.008940158482019678,-0.029061962476277348,0.004210456905461621,-0.01433449946896994,0.03699337574699052,0.06939958608881647,1.351252015999814e-05,0.32977993898359576,0.22422754781429977,0.27965652226985904,1.3546033216369087e-05,0.05991597054306211,0.024686160716484953,0.03688605634271586,0.0,0.40693413147637375,0.20366097221400736,0.4119122887850816,0.0,0.13683935580387122,4.175,3.99,4.164,3.838,3.702,4.044,3.995,4.186,4.222,4.073,4.164,3.792,3.716,3.971,3.995,4.12,6.192075e-06,1.16808e-05,1.336738e-05,5.104475e-05,3.657746e-05,4.257617e-05,7.176607e-07,7.74432e-06
61,61,0,True,3,0.017426788506518395,0.0005464074247090014,0.050235327460617485,0.00016676681699999998,0.03395327591619908,0.40516875,0.3800463754035681,0.3401196401725018,0.00014466072641301474,0.007862289911431146,0.09351363235688065,0.05744925925687962,0.061156131505064035,0.059708010667261675,0.4302817028641856,0.3506951865610052,0.008982350487627284,0.007920880327169644,0.09032762195131422,0.044188580993303965,0.03969242874018517,0.027911248075209113,0.050235327460617485,0.010575546388503387,0.00883768976121427,5.859041573849817e-05,-0.0031860104055664307,-0.013260678263575652,-0.021463702764878863,-0.031796762592052566,0.3800463754035681,0.3401196401725018,0.00014466072641301474,0.007862289911431146,0.09351363235688065,0.05744925925687962,0.061156131505064035,0.059708010667261675,0.2753026992453236,0.33096451810931055,0.0,0.005716749690725862,0.10380160653384364,0.08361470472853533,0.10295615177500525,0.10668015812090019,3.933,3.849,4.164,4.168,3.797,4.206,3.882,4.186,3.977,3.853,4.164,4.185,3.789,4.181,3.844,4.146,7.175671e-05,5.848432e-05,1.497958e-06,1.32094e-06,1.506365e-05,7.369189e-06,6.61938e-06,4.65467e-06
62,62,7,True,2,0.012696231977273596,0.00027420600036712537,0.030117391756551315,9.6595259e-05,0.07429223352042985,0.385875,0.04704565695065937,0.0493374928634609,0.04521693051505949,0.05880392890578057,0.0751234613395369,0.078638585765295,0.1635344524246701,0.48229949123553767,0.04210785334712959,0.03666049490068658,0.03828106097836541,0.08892132066233188,0.09422076294655413,0.07860017229209976,0.16510468697019592,0.4561036479026367,-0.004937803603529779,-0.012676997962774314,-0.006935869536694082,0.030117391756551315,0.019097301607017225,-3.8413473195247905e-05,0.0015702345455258226,-0.02619584333290098,0.04704565695065937,0.0493374928634609,0.04521693051505949,0.05880392890578057,0.0751234613395369,0.078638585765295,0.1635344524246701,0.48229949123553767,0.021532851295918722,0.02339911051121643,0.010462234762702648,0.06204307509468847,0.05864655656613279,0.08549609515387505,0.1792076643277841,0.5592124122876818,4.136,4.01,4.031,4.049,3.817,4.185,3.793,3.93,4.235,4.142,4.133,4.045,3.837,4.18,3.784,3.895,4.067419e-06,3.54123e-06,3.697769e-06,8.589378e-06,9.101279e-06,7.592404e-06,1.594833e-05,4.405745e-05
63,63,0,True,3,0.017948243935949012,0.0005701865826867264,0.04937225522893551,0.000165930654,0.03542493703542812,0.40516875,0.38211613027456526,0.33364363748616543,0.00010075684030140617,0.005908628326104455,0.08160613292274554,0.06250669665532291,0.06769659216749702,0.06642142532729792,0.43148838550350077,0.3466286584997128,0.009282214966741469,0.006162869700977615,0.08125472705001212,0.04793042037910608,0.043817865022095316,0.03343485887785388,0.04937225522893551,0.012985021013547371,0.009181458126440063,0.00025424137487315996,-0.00035140587273342627,-0.014576276276216826,-0.0238787271454017,-0.03298656644944404,0.38211613027456526,0.33364363748616543,0.00010075684030140617,0.005908628326104455,0.08160613292274554,0.06250669665532291,0.06769659216749702,0.06642142532729792,0.2766163535892229,0.32162275193856327,0.0,0.004888666250824233,0.08864962414435272,0.0899008116318605,0.11014232782438502,0.11781174753604473,3.932,3.852,4.164,4.183,3.809,4.198,3.876,4.18,3.977,3.857,4.164,4.191,3.8,4.176,3.838,4.136,7.159715e-05,5.751632e-05,1.540204e-06,1.022609e-06,1.348265e-05,7.953126e-06,7.270727e-06,5.547868e-06
64,64,2,True,4,0.016031894495888405,0.0004173246925075957,0.04468500730614472,0.000159484466,0.07304378774399495,0.4254271875,0.3032925819344275,2.5666009701087194e-05,0.26184446841473324,0.24916599507811266,3.701581705802983e-05,0.060758392903078634,0.06410205678834635,0.06077382305454247,0.3479775892405722,0.006592441423103865,0.26529254579565137,0.2319904936697722,0.009464733700146069,0.05394534788109081,0.04908069228510317,0.03565615600456034,0.04468500730614472,0.0065667754134027785,0.003448077380918124,-0.017175501408340454,0.009427717883088039,-0.006813045021987825,-0.015021364503243179,-0.025117667049982133,0.3032925819344275,2.5666009701087194e-05,0.26184446841473324,0.24916599507811266,3.701581705802983e-05,0.060758392903078634,0.06410205678834635,0.06077382305454247,0.21495754679074688,0.0,0.04225210059194655,0.43070689489454483,0.0,0.09003818539701106,0.11548486577256464,0.12198778436333867,3.966,4.261,3.79,3.888,3.977,4.2,3.879,4.185,4.004,4.261,4.04,3.779,3.977,4.176,3.833,4.133,5.549702e-05,1.051392e-06,4.231004e-05,3.699888e-05,1.509478e-06,8.603445e-06,7.827608e-06,5.686603e-06
65,65,1,True,4,0.018153211445087785,0.0004805841620618947,0.03910813268348168,0.000156055544,0.060233598156151515,0.4254271875,3.0473650596168134e-05,0.3454173924077641,0.2651299926931555,0.21600572029891715,0.00011133182513682929,0.05605990263088736,0.06216873445873394,0.05507645203480885,0.0010682158142359878,0.38452552509124577,0.2892681595470905,0.18613186853521846,0.008440135904431566,0.05036632341623185,0.04869998723018774,0.0314997844613582,0.0010377421636398197,0.03910813268348168,0.024138166853934995,-0.029873851763698694,0.008328804079294736,-0.005693579214655506,-0.013468747228546206,-0.02357666757345065,3.0473650596168134e-05,0.3454173924077641,0.2651299926931555,0.21600572029891715,0.00011133182513682929,0.05605990263088736,0.06216873445873394,0.05507645203480885,0.0,0.25694298088678386,0.061613231176595916,0.3823195409932082,0.0,0.0843378970562629,0.11131150999818974,0.11293207951350376,4.318,3.846,3.788,3.91,3.976,4.209,3.881,4.19,4.318,3.886,3.983,3.806,3.977,4.181,3.837,4.14,1.66701e-07,6.000734e-05,4.51419e-05,2.904691e-05,1.31713e-06,7.859944e-06,7.599903e-06,4.915716e-06
66,66,7,True,2,0.014846731150068453,0.00040106331526924876,0.04349925793852366,9.993442499999999e-05,0.07006795576973007,0.385875,0.03819406004101606,0.06002158254367918,0.04075818105961079,0.061791017191195126,0.0818459534507658,0.07622715774003144,0.1634049254404699,0.47775712253323166,0.04516846922369344,0.06828532810390414,0.03296327566801931,0.09185885644511388,0.09592688405421856,0.07351019430991873,0.15802912760042398,0.434257864594708,0.006974409182677381,0.00826374556022496,-0.007794905391591486,0.030067839253918753,0.014080930603452765,-0.002716963430112712,-0.0053757978400459094,-0.04349925793852366,0.03819406004101606,0.06002158254367918,0.04075818105961079,0.061791017191195126,0.0818459534507658,0.07622715774003144,0.1634049254404699,0.47775712253323166,0.0219495395811565,0.03007357685014294,0.009005514203769105,0.06255770208903744,0.0625853906434318,0.0830204186228127,0.17801888211399963,0.5527889758956498,4.17,3.995,4.044,4.045,3.809,4.187,3.793,3.933,4.233,4.108,4.138,4.044,3.833,4.182,3.785,3.898,4.513885e-06,6.824055e-06,3.294166e-06,9.179862e-06,9.586398e-06,7.346199e-06,1.579255e-05,4.339731e-05
67,67,3,False,14,0.021174958937968294,0.0010767177272011548,0.08040368145798338,0.000173538231,0.05629809494970919,0.008079834458221438,0.0415039812907992,0.06389832579006925,1.6465270376442446e-05,0.33545777634115487,0.2196091590818302,0.2853088415687195,1.6941418143780136e-05,0.0541885092389067,0.04077201294047996,0.06372618838093377,0.08042014672835981,0.3034263959968567,0.20987928590789887,0.2563594185767631,0.004313095712033621,0.041103455756674165,-0.0007319683503192384,-0.00017213740913547826,0.08040368145798338,-0.032031380344298144,-0.009729873173931342,-0.02894942299195641,0.00429615429388984,-0.013085053482232538,0.0415039812907992,0.06389832579006925,1.6465270376442446e-05,0.33545777634115487,0.2196091590818302,0.2853088415687195,1.6941418143780136e-05,0.0541885092389067,0.02671268706726943,0.036052581680050585,0.0,0.4235755961987594,0.2000324928774298,0.42707004067389887,0.0,0.12998854470141286,4.157,3.993,4.164,3.835,3.705,4.041,3.995,4.191,4.215,4.077,4.164,3.783,3.719,3.963,3.995,4.126,7.075503e-06,1.105893e-05,1.395597e-05,5.265608e-05,3.642208e-05,4.448816e-05,7.48487e-07,7.133021e-06
68,68,2,True,5,0.01822970357940068,0.0004276256955666984,0.038079178101735056,0.00016014329210000002,0.07507247294715585,0.44669854687500005,0.30211855845614777,3.1412948493843786e-05,0.260836557751306,0.24594768909639508,9.119915029142752e-05,0.06095039103103514,0.061539217902476344,0.06848497366385438,0.3223612386322361,0.005916895347750878,0.29891573585304104,0.21997018756179298,0.008802672790813695,0.043871128836372904,0.05098335929613376,0.049178781681858526,0.020242680176088323,0.005885482399257034,0.038079178101735056,-0.0259775015346021,0.008711473640522268,-0.017079262194662236,-0.010555858606342582,-0.019306191981995853,0.30211855845614777,3.1412948493843786e-05,0.260836557751306,0.24594768909639508,9.119915029142752e-05,0.06095039103103514,0.061539217902476344,0.06848497366385438,0.19576227284930245,0.0,0.04957632695132486,0.43626147462603915,0.0,0.0738146528894657,0.1169071695873671,0.14750959298761288,3.966,4.261,3.791,3.89,3.976,4.2,3.881,4.178,4.016,4.261,4.019,3.775,3.977,4.189,3.832,4.111,5.162399e-05,9.475511e-07,4.786935e-05,3.522675e-05,1.409689e-06,7.025667e-06,8.164643e-06,7.875652e-06
69,69,7,True,2,0.0132777653287258,0.00031621496175165904,0.03371409690814049,9.8290594e-05,0.07990838931933164,0.385875,0.051776098021295375,0.05255438564140199,0.04894895669261431,0.06284064565451,0.07756020584856517,0.07824942178098995,0.16021097599669257,0.4678593103639307,0.04133327345646116,0.04843429880991461,0.03841202750285547,0.0965547425626505,0.09683161544430183,0.07828780646091121,0.16029814612779733,0.4398480896351079,-0.010442824564834217,-0.004120086831487381,-0.010536929189758841,0.03371409690814049,0.019271409595736658,3.83846799212606e-05,8.717013110476346e-05,-0.028011220728822783,0.051776098021295375,0.05255438564140199,0.04894895669261431,0.06284064565451,0.07756020584856517,0.07824942178098995,0.16021097599669257,0.4678593103639307,0.02114022588208617,0.026132062078725947,0.0097507583117113,0.06813688528661312,0.06156318474716514,0.08616034320034038,0.17772145059834565,0.5493950898950124,4.117,3.999,4.02,4.044,3.814,4.186,3.795,3.937,4.236,4.128,4.135,4.038,3.834,4.179,3.785,3.899,4.062672e-06,4.760636e-06,3.775541e-06,9.490423e-06,9.517637e-06,7.694955e-06,1.57558e-05,4.323293e-05
70,70,7,True,2,0.017730698587450022,0.0004995485666315662,0.041974929618050966,9.7715305e-05,0.07468301205611734,0.385875,0.049912814801156655,0.05263029097738203,0.052020230023844594,0.06572447325440592,0.06955593409803246,0.0825979585886652,0.15929797832407588,0.46826031993243733,0.027694412866029534,0.04967078596336572,0.0297416765981542,0.10769940287245688,0.0956443619553764,0.08359136780057128,0.16116400598657496,0.44479398595747105,-0.02221840193512712,-0.00295950501401631,-0.022278553425690392,0.041974929618050966,0.026088427857343943,0.0009934092119060767,0.0018660276624990757,-0.02346633397496628,0.049912814801156655,0.05263029097738203,0.052020230023844594,0.06572447325440592,0.06955593409803246,0.0825979585886652,0.15929797832407588,0.46826031993243733,0.01764342546239834,0.02627189509886493,0.004840908584542725,0.06827812166071826,0.05882913895164851,0.09183540601300604,0.17880913907866222,0.5540357578751384,4.125,3.999,4.011,4.04,3.824,4.182,3.796,3.937,4.25,4.127,4.15,4.037,3.837,4.175,3.785,3.898,2.706168e-06,4.853596e-06,2.906217e-06,1.052388e-05,9.345918e-06,8.168156e-06,1.574819e-05,4.346318e-05
71,71,6,True,3,0.015728189995317027,0.0005018504793021007,0.05040543660971569,0.0001589827441,0.13199913527149393,0.40516875,0.06217786927593024,0.05908655284795148,0.07366920430392247,0.1645414402302951,0.31978524205811004,1.9811081340995453e-05,0.3207000540744296,1.9826128020116466e-05,0.050563059818263645,0.058194038934065676,0.07747010576350973,0.1873085671566289,0.3472667446554661,0.0020961023278752177,0.2702946174647139,0.006806763879476906,-0.011614809457666596,-0.0008925139138858049,0.0038009014595872526,0.022767126926333814,0.027481502597356045,0.0020762912465342224,-0.05040543660971569,0.006786937751456789,0.06217786927593024,0.05908655284795148,0.07366920430392247,0.1645414402302951,0.31978524205811004,1.9811081340995453e-05,0.3207000540744296,1.9826128020116466e-05,0.0294361618193428,0.0330328836968462,0.015027553866057315,0.2213164630119767,0.4257745974176001,0.0,0.46595501799926453,0.0,4.096,3.996,3.948,3.95,3.651,4.329,3.703,4.294,4.204,4.093,4.12,3.906,3.595,4.329,3.635,4.294,8.038654e-06,9.251848e-06,1.231641e-05,2.977883e-05,5.520942e-05,3.332441e-07,4.297218e-05,1.082158e-06
72,72,2,True,4,0.01663560242227075,0.0004164546946668603,0.04284330392069152,0.000160109305,0.07331947575323186,0.4254271875,0.3049989404760349,2.5346256088850457e-05,0.26040047501261426,0.2540995480607091,3.727702718513093e-05,0.060380346751173986,0.06062576145444833,0.059432304961745494,0.3478422443967264,0.006553385513727638,0.26805606332498916,0.23411731129555524,0.009552755225562936,0.05438026852967728,0.045165975831323486,0.03433199588243794,0.04284330392069152,0.006528039257638787,0.007655588312374895,-0.01998223676515387,0.009515478198377805,-0.006000078221496709,-0.015459785623124847,-0.025100309079307555,0.3049989404760349,2.5346256088850457e-05,0.26040047501261426,0.2540995480607091,3.727702718513093e-05,0.060380346751173986,0.06062576145444833,0.059432304961745494,0.21744149451336664,0.0,0.042681173139159506,0.43499673440299136,0.0,0.09119118065163725,0.10965148101092805,0.11973879907091961,3.965,4.261,3.791,3.885,3.977,4.2,3.882,4.186,4.003,4.261,4.039,3.776,3.977,4.175,3.838,4.135,5.569278e-05,1.049258e-06,4.291827e-05,3.748436e-05,1.529485e-06,8.706787e-06,7.231493e-06,5.496872e-06
