sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
171,1,1,1,1.671178e-07,6.016954e-05,4.26978e-05,3.086167e-05,1.369588e-06,7.792687e-06,6.578875e-06,5.588106e-06,0.00015522538380000002
172,1,1,1,1.656358e-07,6.056049e-05,4.564235e-05,2.887775e-05,1.330126e-06,8.236007e-06,7.344267e-06,4.741472e-06,0.00015689809780000002
173,1,1,1,1.653319e-07,5.972879e-05,4.069664e-05,3.150235e-05,1.387165e-06,7.854112e-06,7.506887e-06,5.283113e-06,0.00015412438890000002
174,3,3,1,5.936352e-06,9.854755e-06,1.318013e-05,4.993595e-05,3.441285e-05,4.009814e-05,7.195171e-07,6.859376e-06,0.0001609970701
175,5,5,1,5.618422e-06,5.5937e-06,7.998216e-06,3.046281e-06,6.561684e-07,5.258389e-05,4.357045e-05,1.131796e-06,0.00012019892340000001
176,2,2,1,5.558162e-05,1.058826e-06,4.35978e-05,3.71462e-05,1.536038e-06,8.987509e-06,7.033354e-06,5.625821e-06,0.000160567168
177,4,4,1,2.690365e-05,1.867632e-05,7.964495e-05,5.106469e-05,8.171247e-05,5.865679e-05,1.026107e-06,1.626908e-05,0.000333954057
178,5,5,1,1.007642e-05,9.084851e-06,6.636732e-06,4.264688e-06,7.654614e-07,5.313884e-05,3.807564e-05,1.089789e-06,0.0001231324214
179,3,3,1,5.505735e-06,1.099193e-05,1.335787e-05,5.100026e-05,3.730218e-05,4.20223e-05,7.047366e-07,9.239811e-06,0.0001701248226
180,0,0,1,7.098087e-05,5.85374e-05,1.466407e-06,1.403029e-06,1.297131e-05,8.072135e-06,6.786786e-06,5.739085e-06,0.00016595702200000002
181,3,3,1,6.24799e-06,1.036522e-05,1.287556e-05,4.926735e-05,3.529623e-05,3.981656e-05,7.183967e-07,6.755834e-06,0.00016134314069999998
182,6,6,1,1.062275e-05,8.352363e-06,8.1386e-06,2.556458e-05,4.363944e-05,3.242452e-07,3.843561e-05,1.053437e-06,0.0001361310252
183,5,5,1,6.732461e-06,1.378484e-05,6.864728e-06,3.192269e-06,6.541148e-07,4.936204e-05,4.164833e-05,1.124419e-06,0.0001233632018
184,5,5,1,6.671382e-06,1.477121e-05,6.866931e-06,3.260498e-06,6.554894e-07,4.919495e-05,4.16779e-05,1.131813e-06,0.0001242301734
185,7,7,1,4.231973e-06,7.70938e-06,3.846428e-06,9.597349e-06,9.068652e-06,8.451642e-06,1.543974e-05,4.271158e-05,0.000101056744
186,2,2,1,5.409585e-05,1.07464e-06,4.118584e-05,3.804331e-05,1.576998e-06,9.846225e-06,8.201308e-06,5.050433e-06,0.000159074604
187,2,2,1,5.700489e-05,1.109308e-06,4.115557e-05,4.205205e-05,1.720683e-06,1.062216e-05,5.446289e-06,3.680155e-06,0.000162791105
188,7,7,1,5.657177e-06,3.998718e-06,1.040567e-06,6.012913e-06,1.153187e-05,8.967691e-06,1.702451e-05,4.527624e-05,9.950968600000001e-05
189,1,1,1,1.68073e-07,6.021876e-05,3.925636e-05,3.19234e-05,1.400247e-06,7.899675e-06,7.316237e-06,5.356314e-06,0.000153539066
190,2,2,1,5.126213e-05,9.853868e-07,4.586165e-05,3.530976e-05,1.465771e-06,8.544352e-06,8.484983e-06,7.26258e-06,0.0001591766128
191,4,4,1,3.143946e-05,2.377217e-05,0.0001022095,6.372195e-05,0.0001025238,7.560464e-05,1.212903e-06,1.929424e-05,0.000419778663
192,1,1,1,1.672732e-07,6.009138e-05,3.927188e-05,3.241757e-05,1.416316e-06,8.048202e-06,7.048439e-06,5.19767e-06,0.00015365873019999998
193,7,7,1,3.169114e-06,6.229658e-07,8.882527e-06,7.882696e-06,9.860672e-06,9.054354e-06,1.65919e-05,4.532573e-05,0.00010138995880000001
194,3,3,1,6.95986e-06,1.189375e-05,1.368495e-05,5.206351e-05,3.523828e-05,4.671148e-05,8.074121e-07,5.490064e-06,0.0001728493061
195,3,3,1,7.034072e-06,1.032207e-05,1.337811e-05,5.095423e-05,3.574644e-05,4.254191e-05,7.462464e-07,6.752332e-06,0.0001674754104
196,7,7,1,5.096953e-06,3.736665e-06,4.199004e-06,1.082767e-05,7.903577e-06,7.517029e-06,1.565558e-05,4.371034e-05,9.864681799999999e-05
197,2,2,1,5.973701e-05,1.115429e-06,4.161594e-05,3.945479e-05,1.563724e-06,8.226421e-06,7.378186e-06,5.340357e-06,0.000164431857
198,2,2,1,5.669123e-05,1.071976e-06,4.309452e-05,3.783392e-05,1.549349e-06,8.854981e-06,6.902415e-06,5.167143e-06,0.000161165534
199,4,4,1,2.323945e-05,1.700631e-05,6.639824e-05,4.347633e-05,6.877768e-05,4.942479e-05,9.505959e-07,1.251868e-05,0.0002817920759
