local_sample_row,sample_index,label,active_input_channel,upload_voltage,component_output_power_sum,component_output_power_0,component_output_power_1,component_output_power_2,component_output_power_3,component_output_power_4,component_output_power_5,component_output_power_6,component_output_power_7
20,20,0,1,3.976,6.42103163e-05,2.605492e-05,6.714131e-06,2.976321e-05,2.575986e-08,2.323799e-07,7.436733e-07,4.168214e-08,6.345601e-07
20,20,0,2,3.858,7.349740642e-05,2.007434e-05,3.998879e-05,1.144201e-05,3.007817e-07,2.394268e-07,7.321494e-07,1.974242e-08,7.001661e-07
20,20,0,3,4.164,2.79372554e-06,8.011804e-07,1.48273e-07,3.744468e-07,4.925153e-08,9.304252e-08,6.806015e-07,2.455939e-08,6.223704e-07
20,20,0,4,4.185,2.815169844e-06,5.736239e-07,3.072669e-07,5.541011e-08,3.413305e-07,2.798499e-07,6.688834e-07,7.911534e-09,5.808936e-07
20,20,0,5,3.788,1.8499850200000002e-05,1.233801e-06,7.321362e-07,1.707504e-06,2.285172e-06,6.076667e-06,1.12926e-06,5.107498e-06,2.27812e-07
20,20,0,6,4.18,9.7211489e-06,7.990118e-07,1.307622e-07,2.777678e-07,2.730065e-06,1.85977e-06,2.411254e-06,9.738236e-07,5.386945e-07
20,20,0,7,3.837,1.0790330300000001e-05,8.43506e-07,1.516675e-07,4.312172e-07,1.879013e-06,3.710048e-07,1.768356e-06,4.479866e-06,8.656998e-07
20,20,0,8,4.148,7.588476849999999e-06,8.260806e-07,1.555308e-07,3.880077e-07,4.581355e-08,1.057267e-07,8.293384e-07,7.558681e-07,4.482111e-06
21,21,7,1,4.228,6.4855058100000005e-06,7.911818e-07,9.52336e-07,3.294652e-06,3.771802e-08,5.958435e-08,6.929901e-07,2.967374e-08,6.273698e-07
21,21,7,2,4.121,9.93826671e-06,1.528247e-06,5.282993e-06,1.637045e-06,4.779768e-08,6.351476e-08,7.021365e-07,2.407257e-08,6.524602e-07
21,21,7,3,4.141,2.29281726e-06,5.652359e-07,1.044397e-07,1.211555e-07,5.186617e-08,9.162803e-08,6.947673e-07,3.320206e-08,6.305226e-07
21,21,7,4,4.038,1.60921139e-05,1.152609e-07,3.234939e-06,1.698517e-06,6.19951e-06,3.077869e-06,5.985819e-07,7.203157e-07,4.471204e-07
21,21,7,5,3.841,1.0956310799999999e-05,1.085236e-06,4.585575e-07,1.216722e-06,1.076099e-06,3.400103e-06,8.86181e-07,2.514357e-06,3.190553e-07
21,21,7,6,4.178,9.985646100000002e-06,7.944606e-07,1.303877e-07,2.74978e-07,2.816947e-06,1.907619e-06,2.523317e-06,1.006096e-06,5.318408e-07
21,21,7,7,3.784,1.7723916e-05,8.552333e-07,1.544227e-07,4.46843e-07,3.008872e-06,6.96789e-07,3.884077e-06,7.592373e-06,1.085306e-06
21,21,7,8,3.899,4.780529802e-05,8.630457e-07,1.663132e-07,4.142879e-07,5.633222e-08,1.199e-07,1.337312e-06,3.628507e-06,4.12196e-05
22,22,4,1,4.118,2.3959461070000002e-05,7.603151e-06,2.931871e-06,1.194795e-05,2.789282e-08,8.567785e-08,7.043794e-07,3.44984e-08,6.240406e-07
22,22,4,2,4.053,2.101763371e-05,4.466958e-06,1.160958e-05,3.390548e-06,8.429975e-08,8.274052e-08,7.033499e-07,2.252444e-08,6.576331e-07
22,22,4,3,3.605,0.000101856639,7.592265e-06,1.983188e-05,2.445866e-05,1.833824e-05,2.93896e-05,1.198535e-06,3.575516e-07,6.899074e-07
22,22,4,4,4.23,2.7814824800000004e-06,7.959877e-07,1.479076e-07,3.719981e-07,4.957127e-08,9.308295e-08,6.767157e-07,2.497586e-08,6.212433e-07
22,22,4,5,3.503,8.673853293e-05,2.137967e-06,3.165385e-06,5.099598e-06,1.428088e-05,2.875726e-05,3.506952e-06,2.972485e-05,6.564093e-08
22,22,4,6,3.929,6.254785834e-05,7.946375e-07,8.567304e-08,1.970667e-07,1.73052e-05,1.091301e-05,2.586303e-05,7.061148e-06,3.280931e-07
22,22,4,7,3.995,2.78522614e-06,7.984215e-07,1.481276e-07,3.74022e-07,4.970531e-08,9.302432e-08,6.766672e-07,2.496741e-08,6.202908e-07
22,22,4,8,4.082,1.5061509649999998e-05,8.334571e-07,1.586402e-07,3.938438e-07,4.673235e-08,1.104714e-07,9.403468e-07,1.366028e-06,1.121199e-05
23,23,0,1,3.947,7.422161834000002e-05,3.087099e-05,7.599515e-06,3.4028e-05,2.619768e-08,2.763665e-07,7.471762e-07,4.288036e-08,6.304926e-07
23,23,0,2,3.845,7.768445397999999e-05,2.141831e-05,4.216744e-05,1.208141e-05,3.20953e-07,2.544241e-07,7.275586e-07,1.893308e-08,6.954252e-07
23,23,0,3,4.164,2.78904826e-06,7.992168e-07,1.481255e-07,3.745808e-07,4.990863e-08,9.320209e-08,6.776903e-07,2.505924e-08,6.212649e-07
23,23,0,4,4.2,2.5762224797000002e-06,6.423655e-07,2.12352e-07,1.163746e-07,1.615607e-07,1.799797e-07,6.682455e-07,8.511797e-10,5.944933e-07
23,23,0,5,3.779,1.99686894e-05,1.256032e-06,7.853001e-07,1.79163e-06,2.522289e-06,6.596175e-06,1.179019e-06,5.625056e-06,2.131883e-07
23,23,0,6,4.171,1.0836662700000001e-05,7.954201e-07,1.29188e-07,2.709945e-07,3.074047e-06,2.068067e-06,2.860854e-06,1.108506e-06,5.295861e-07
23,23,0,7,3.838,1.0658284e-05,8.432624e-07,1.515413e-07,4.291862e-07,1.84999e-06,3.659582e-07,1.728555e-06,4.430718e-06,8.590729e-07
23,23,0,8,4.146,7.74909301e-06,8.223824e-07,1.558227e-07,3.874584e-07,4.599041e-08,1.063427e-07,8.313244e-07,7.72321e-07,4.627451e-06
24,24,1,1,4.318,2.794422e-06,8.016078e-07,1.481664e-07,3.743665e-07,4.990954e-08,9.309128e-08,6.791963e-07,2.494328e-08,6.231409e-07
24,24,1,2,3.871,6.922112975e-05,1.875366e-05,3.768953e-05,1.082697e-05,2.832209e-07,2.254036e-07,7.276245e-07,2.016545e-08,6.945553e-07
24,24,1,3,3.96,1.5813433e-05,4.42821e-07,3.028076e-06,2.828955e-06,3.019665e-06,4.832614e-06,8.535735e-07,1.318996e-07,6.758289e-07
24,24,1,4,3.785,7.512023130000001e-05,4.376834e-07,1.439694e-05,1.226092e-05,2.951808e-05,1.370072e-05,4.355502e-07,4.051461e-06,3.188767e-07
24,24,1,5,3.977,2.78632098e-06,7.979247e-07,1.48334e-07,3.727904e-07,4.954167e-08,9.318409e-08,6.774092e-07,2.507642e-08,6.220605e-07
24,24,1,6,4.168,1.12093712e-05,7.97115e-07,1.286622e-07,2.696915e-07,3.182863e-06,2.135932e-06,3.016384e-06,1.150722e-06,5.280015e-07
24,24,1,7,3.84,1.04636434e-05,8.416895e-07,1.513302e-07,4.288859e-07,1.82221e-06,3.562613e-07,1.679362e-06,4.331386e-06,8.525185e-07
24,24,1,8,4.122,1.019699925e-05,8.28164e-07,1.566696e-07,3.897012e-07,4.597795e-08,1.076961e-07,8.684026e-07,9.792968e-07,6.821091e-06
25,25,3,1,4.23,6.30347131e-06,7.408165e-07,9.285737e-07,3.189726e-06,3.838136e-08,5.990999e-08,6.912258e-07,2.946636e-08,6.253716e-07
25,25,3,2,4.073,1.732834254e-05,3.435794e-06,9.542325e-06,2.818402e-06,7.130694e-08,7.523187e-08,7.055643e-07,2.335563e-08,6.563628e-07
25,25,3,3,4.164,2.79094651e-06,8.005616e-07,1.485111e-07,3.74192e-07,4.9344e-08,9.316978e-08,6.799419e-07,2.462353e-08,6.206026e-07
25,25,3,4,3.796,7.19414305e-05,3.912837e-07,1.381597e-05,1.168238e-05,2.827601e-05,1.314665e-05,4.425343e-07,3.864291e-06,3.223115e-07
25,25,3,5,3.715,3.22022657e-05,1.450028e-06,1.227091e-06,2.48192e-06,4.59776e-06,1.079319e-05,1.600008e-06,9.924377e-06,1.278917e-07
25,25,3,6,3.977,7.81432607e-05,1.47898e-06,1.057724e-06,2.028709e-06,1.599112e-05,7.819e-06,2.517619e-05,2.443354e-05,1.579977e-07
25,25,3,7,3.995,2.78404456e-06,7.970385e-07,1.480526e-07,3.746252e-07,4.985431e-08,9.285898e-08,6.756503e-07,2.506117e-08,6.209035e-07
25,25,3,8,4.112,1.1285357359999998e-05,8.275336e-07,1.569479e-07,3.915145e-07,4.610236e-08,1.085917e-07,8.875003e-07,1.069165e-06,7.798002e-06
26,26,1,1,4.318,2.78769019e-06,7.980005e-07,1.483388e-07,3.730601e-07,4.931011e-08,9.310102e-08,6.803573e-07,2.453746e-08,6.209849e-07
26,26,1,2,3.885,6.48206707e-05,1.739217e-05,3.537359e-05,1.014107e-05,2.639833e-07,2.11357e-07,7.278646e-07,1.96965e-08,6.909393e-07
26,26,1,3,3.982,1.2653277300000002e-05,2.934831e-07,2.392867e-06,2.092696e-06,2.405054e-06,3.856e-06,8.27016e-07,1.176384e-07,6.685228e-07
26,26,1,4,3.809,6.824502700000001e-05,3.413556e-07,1.316623e-05,1.098402e-05,2.680449e-05,1.251723e-05,4.525091e-07,3.651889e-06,3.273033e-07
26,26,1,5,3.977,2.79928996e-06,8.018056e-07,1.481111e-07,3.755387e-07,5.040839e-08,9.286963e-08,6.827233e-07,2.488504e-08,6.229482e-07
26,26,1,6,4.179,9.846945e-06,7.998202e-07,1.307843e-07,2.759084e-07,2.776326e-06,1.878302e-06,2.460166e-06,9.914272e-07,5.342109e-07
26,26,1,7,3.839,1.05654678e-05,8.441614e-07,1.522147e-07,4.292575e-07,1.838592e-06,3.619953e-07,1.70465e-06,4.377895e-06,8.567019e-07
26,26,1,8,4.138,8.52079107e-06,8.242131e-07,1.561416e-07,3.890052e-07,4.569807e-08,1.062112e-07,8.417564e-07,8.386135e-07,5.319152e-06
27,27,3,1,4.209,8.48738222e-06,1.435539e-06,1.221834e-06,4.388972e-06,3.639871e-08,5.851818e-08,6.919178e-07,3.065563e-08,6.235469e-07
27,27,3,2,4.076,1.6721800109999998e-05,3.28716e-06,9.200149e-06,2.71556e-06,6.918666e-08,7.384933e-08,6.9972e-07,2.305892e-08,6.531162e-07
27,27,3,3,4.164,2.7822774e-06,7.976937e-07,1.484018e-07,3.736336e-07,4.96275e-08,9.304021e-08,6.757032e-07,2.466029e-08,6.195171e-07
27,27,3,4,3.76,8.242894259999998e-05,5.413171e-07,1.569244e-05,1.36607e-05,3.235093e-05,1.498217e-05,4.230147e-07,4.464145e-06,3.142258e-07
27,27,3,5,3.715,3.22296946e-05,1.452136e-06,1.229811e-06,2.48372e-06,4.60466e-06,1.078627e-05,1.605255e-06,9.941566e-06,1.262766e-07
27,27,3,6,3.945,5.8034748659999995e-05,7.952307e-07,8.909716e-08,1.980443e-07,1.610314e-05,1.01476e-05,2.38221e-05,6.535498e-06,3.440385e-07
27,27,3,7,3.995,2.7728323900000003e-06,7.959318e-07,1.480641e-07,3.723304e-07,4.894436e-08,9.317261e-08,6.723153e-07,2.462122e-08,6.174526e-07
27,27,3,8,4.119,1.050556731e-05,8.243532e-07,1.573068e-07,3.890404e-07,4.538011e-08,1.079208e-07,8.72146e-07,1.004904e-06,7.104516e-06
28,28,4,1,4.1,2.799747485e-05,9.343788e-06,3.340901e-06,1.381174e-05,2.745223e-08,9.757279e-08,7.106361e-07,3.602863e-08,6.293561e-07
28,28,4,2,4.039,2.3896704669999997e-05,5.257948e-06,1.32257e-05,3.83695e-06,9.527044e-08,8.95257e-08,7.067179e-07,2.317323e-08,6.614194e-07
28,28,4,3,3.611,0.0001001248194,7.409147e-06,1.952802e-05,2.396758e-05,1.799653e-05,2.898214e-05,1.197566e-06,3.544637e-07,6.893727e-07
28,28,4,4,4.23,2.78140914e-06,7.974094e-07,1.482361e-07,3.730785e-07,4.949744e-08,9.312085e-08,6.75471e-07,2.468625e-08,6.199096e-07
28,28,4,5,3.561,7.054379948e-05,1.949103e-06,2.593289e-06,4.373874e-06,1.136504e-05,2.350453e-05,2.932403e-06,2.377565e-05,4.991048e-08
28,28,4,6,4.008,4.163818629e-05,7.917019e-07,9.995109e-08,2.064419e-07,1.170667e-05,7.434777e-06,1.63227e-05,4.678505e-06,3.974394e-07
28,28,4,7,3.988,2.6691186199999998e-06,8.002011e-07,1.480987e-07,3.762587e-07,6.917631e-08,8.114621e-08,5.376063e-07,4.00879e-08,6.165434e-07
28,28,4,8,4.175,5.39048581e-06,8.155097e-07,1.54004e-07,3.834159e-07,4.566771e-08,1.039058e-07,7.829446e-07,5.472201e-07,2.557818e-06
29,29,7,1,4.228,6.475837629999999e-06,7.960335e-07,9.553377e-07,3.286311e-06,3.767239e-08,5.909209e-08,6.891194e-07,2.903415e-08,6.232374e-07
29,29,7,2,4.122,9.78551534e-06,1.495044e-06,5.188339e-06,1.620824e-06,4.65812e-08,6.29835e-08,6.995183e-07,2.382914e-08,6.483962e-07
29,29,7,3,4.131,2.22475982e-06,4.736084e-07,1.165488e-07,5.489593e-08,7.990548e-08,1.366888e-07,6.962341e-07,3.774001e-08,6.291383e-07
29,29,7,4,4.03,1.7363218200000003e-05,1.031176e-07,3.492242e-06,1.900973e-06,6.727979e-06,3.317771e-06,5.92294e-07,7.898713e-07,4.389703e-07
29,29,7,5,3.843,1.07462001e-05,1.079249e-06,4.508609e-07,1.199634e-06,1.041295e-06,3.326655e-06,8.772374e-07,2.450762e-06,3.205068e-07
29,29,7,6,4.176,1.02003033e-05,7.927119e-07,1.302092e-07,2.734529e-07,2.879462e-06,1.948722e-06,2.615719e-06,1.030729e-06,5.292973e-07
29,29,7,7,3.783,2.0107597109999997e-05,8.493072e-07,4.977251e-08,3.671514e-07,3.380614e-06,1.103299e-06,5.275214e-06,7.75498e-06,1.327259e-06
29,29,7,8,3.905,4.642334567e-05,8.623512e-07,1.668232e-07,4.096611e-07,5.736277e-08,1.204254e-07,1.329708e-06,3.528954e-06,3.994806e-05
30,30,2,1,4.002,5.570620844e-05,2.204678e-05,5.980015e-06,2.605065e-05,2.515634e-08,2.011062e-07,7.318635e-07,4.04228e-08,6.302146e-07
30,30,2,2,4.261,2.7699864500000003e-06,7.938515e-07,1.48235e-07,3.672175e-07,5.030251e-08,9.554058e-08,6.72417e-07,2.437496e-08,6.180474e-07
30,30,2,3,4.039,6.28104607e-06,1.154787e-07,1.051572e-06,6.603565e-07,1.133042e-06,1.820535e-06,7.668471e-07,8.244207e-08,6.507727e-07
30,30,2,4,3.774,7.81374401e-05,5.091721e-07,1.527444e-05,1.311928e-05,3.023511e-05,1.402903e-05,4.297838e-07,4.223903e-06,3.167212e-07
30,30,2,5,3.977,2.77497127e-06,7.955825e-07,1.485425e-07,3.688204e-07,5.065759e-08,9.558019e-08,6.725732e-07,2.468699e-08,6.185279e-07
30,30,2,6,4.177,1.00942078e-05,7.899737e-07,1.285853e-07,2.697921e-07,2.849846e-06,1.932296e-06,2.571582e-06,1.022985e-06,5.291477e-07
30,30,2,7,3.841,1.03088779e-05,8.363012e-07,1.521364e-07,4.227377e-07,1.796246e-06,3.472516e-07,1.639204e-06,4.268305e-06,8.46696e-07
30,30,2,8,4.136,8.719229740000001e-06,8.188841e-07,1.563479e-07,3.837733e-07,4.659384e-08,1.090571e-07,8.450447e-07,8.521288e-07,5.5074e-06
31,31,7,1,4.23,6.29283261e-06,7.476572e-07,9.356341e-07,3.169529e-06,3.928083e-08,6.177136e-08,6.86979e-07,2.915642e-08,6.228247e-07
31,31,7,2,4.142,7.410929639999999e-06,9.437862e-07,3.748552e-06,1.247793e-06,4.269171e-08,6.460282e-08,6.947392e-07,2.397821e-08,6.447865e-07
31,31,7,3,4.136,2.23693145e-06,5.113466e-07,1.0843e-07,8.30004e-08,6.384785e-08,1.119953e-07,6.928861e-07,3.5692e-08,6.297332e-07
31,31,7,4,4.029,1.751741081e-05,9.685011e-08,3.606535e-06,1.979493e-06,6.687552e-06,3.311528e-06,5.9522e-07,7.999168e-07,4.403159e-07
31,31,7,5,3.837,1.14594373e-05,1.10227e-06,4.854145e-07,1.254088e-06,1.162757e-06,3.555239e-06,9.031353e-07,2.684637e-06,3.118965e-07
31,31,7,6,4.179,9.850910400000001e-06,7.945181e-07,1.311687e-07,2.719223e-07,2.769023e-06,1.888713e-06,2.470795e-06,9.909597e-07,5.338106e-07
31,31,7,7,3.789,1.69934798e-05,8.541995e-07,1.552029e-07,4.415564e-07,2.919484e-06,6.5198e-07,3.651485e-06,7.255811e-06,1.063761e-06
31,31,7,8,3.899,4.78621495e-05,8.647276e-07,1.664566e-07,4.110735e-07,5.8378e-08,1.219598e-07,1.336391e-06,3.629323e-06,4.127384e-05
32,32,1,1,4.318,2.79067362e-06,7.989941e-07,1.484628e-07,3.697272e-07,5.136994e-08,9.567015e-08,6.802843e-07,2.458413e-08,6.21581e-07
32,32,1,2,3.885,6.478520938999999e-05,1.737971e-05,3.523985e-05,1.022737e-05,2.755401e-07,2.266837e-07,7.253852e-07,1.993239e-08,6.90738e-07
32,32,1,3,3.992,7.35407046e-05,2.667294e-05,2.251137e-05,1.884091e-05,1.30017e-06,2.502306e-06,8.715555e-07,1.034985e-07,7.379546e-07
32,32,1,4,3.805,6.91484025e-05,3.732357e-07,1.36197e-05,1.1386e-05,2.680539e-05,1.24711e-05,4.499602e-07,3.716851e-06,3.261656e-07
32,32,1,5,3.977,2.79628144e-06,7.997122e-07,1.489973e-07,3.711053e-07,5.139247e-08,9.583685e-08,6.80823e-07,2.493202e-08,6.234823e-07
32,32,1,6,4.182,9.5076967e-06,8.007957e-07,1.310797e-07,2.75159e-07,2.66623e-06,1.824607e-06,2.326156e-06,9.467994e-07,5.368699e-07
32,32,1,7,3.837,1.0786597599999999e-05,8.432199e-07,1.523373e-07,4.260235e-07,1.884872e-06,3.666621e-07,1.769081e-06,4.481048e-06,8.633538e-07
32,32,1,8,4.14,8.3403799e-06,8.271165e-07,1.562884e-07,3.853562e-07,4.72725e-08,1.086094e-07,8.437234e-07,8.215235e-07,5.15049e-06
33,33,2,1,4.01,5.3173122390000004e-05,2.085642e-05,5.7428e-06,2.49554e-05,2.579919e-08,1.910753e-07,7.304699e-07,4.06531e-08,6.305049e-07
33,33,2,2,4.261,2.79528663e-06,8.000616e-07,1.485967e-07,3.722091e-07,5.101529e-08,9.558387e-08,6.814141e-07,2.471727e-08,6.216887e-07
33,33,2,3,4.062,4.52035128e-06,1.305286e-07,6.790671e-07,3.078953e-07,7.394785e-07,1.188828e-06,7.533543e-07,7.162008e-08,6.495794e-07
33,33,2,4,3.769,7.95807004e-05,5.208059e-07,1.557719e-05,1.337307e-05,3.080022e-05,1.425606e-05,4.235436e-07,4.31145e-06,3.183609e-07
33,33,2,5,3.977,2.7931847499999997e-06,7.996192e-07,1.488999e-07,3.708707e-07,5.150484e-08,9.563959e-08,6.789793e-07,2.502552e-08,6.226457e-07
33,33,2,6,4.177,1.0103895799999999e-05,7.930582e-07,1.308664e-07,2.71319e-07,2.849554e-06,1.936571e-06,2.568717e-06,1.020048e-06,5.337622e-07
33,33,2,7,3.831,1.14571465e-05,8.446554e-07,1.527694e-07,4.2921e-07,1.99839e-06,3.964067e-07,1.962074e-06,4.787155e-06,8.86486e-07
33,33,2,8,4.128,9.52180698e-06,8.276972e-07,1.575273e-07,3.872076e-07,4.764488e-08,1.095691e-07,8.608589e-07,9.24231e-07,6.207071e-06
34,34,1,1,4.318,2.79469156e-06,8.020102e-07,1.489235e-07,3.71264e-07,5.130547e-08,9.612481e-08,6.785205e-07,2.527008e-08,6.21273e-07
34,34,1,2,3.885,6.470183006e-05,1.738049e-05,3.516767e-05,1.021401e-05,2.789101e-07,2.269162e-07,7.252555e-07,1.962226e-08,6.88956e-07
34,34,1,3,3.98,1.28986733e-05,3.099881e-07,2.37796e-06,2.107857e-06,2.490062e-06,3.998526e-06,8.275061e-07,1.200635e-07,6.667106e-07
34,34,1,4,3.803,6.97279138e-05,3.848283e-07,1.377312e-05,1.149542e-05,2.70071e-05,1.254964e-05,4.466723e-07,3.748577e-06,3.225562e-07
34,34,1,5,3.977,2.78314715e-06,7.983892e-07,1.487771e-07,3.695847e-07,5.105877e-08,9.563647e-08,6.755102e-07,2.480411e-08,6.193866e-07
34,34,1,6,4.183,9.3710959e-06,7.935117e-07,1.31605e-07,2.75072e-07,2.626552e-06,1.800871e-06,2.274423e-06,9.313289e-07,5.377323e-07
34,34,1,7,3.844,2.78250999e-06,7.967461e-07,1.488821e-07,3.695516e-07,5.11349e-08,9.568669e-08,6.755166e-07,2.49751e-08,6.200169e-07
34,34,1,8,4.14,8.33468591e-06,8.228219e-07,1.569169e-07,3.84392e-07,4.720481e-08,1.087302e-07,8.401676e-07,8.192895e-07,5.155163e-06
35,35,1,1,4.318,2.78702165e-06,7.978756e-07,1.491806e-07,3.696132e-07,5.103512e-08,9.559236e-08,6.76763e-07,2.500127e-08,6.219605e-07
35,35,1,2,3.845,7.763844892e-05,2.132853e-05,4.205996e-05,1.219199e-05,3.352366e-07,2.729994e-07,7.315411e-07,1.934362e-08,6.988482e-07
35,35,1,3,3.79,5.0749101699999996e-05,2.906819e-06,9.67959e-06,1.122213e-05,9.581382e-06,1.539656e-05,1.024393e-06,2.464584e-07,6.917693e-07
35,35,1,4,3.912,4.10430877e-05,1.051616e-07,8.29799e-06,6.099406e-06,1.596958e-05,7.569321e-06,5.202793e-07,2.118455e-06,3.628948e-07
35,35,1,5,3.976,2.7971596299999995e-06,8.019056e-07,1.490786e-07,3.761223e-07,4.792066e-08,1.009521e-07,6.81037e-07,2.074607e-08,6.193973e-07
35,35,1,6,4.209,6.6867417e-06,7.996749e-07,1.360797e-07,2.902624e-07,1.788859e-06,1.264747e-06,1.243166e-06,6.073346e-07,5.566181e-07
35,35,1,7,3.88,6.575176e-06,8.305934e-07,1.510641e-07,4.115131e-07,1.127846e-06,1.851449e-07,6.383911e-07,2.496986e-06,7.336374e-07
35,35,1,8,4.189,4.49116095e-06,8.200272e-07,1.545539e-07,3.808255e-07,4.748085e-08,1.050528e-07,7.734682e-07,4.557405e-07,1.754012e-06
36,36,7,1,4.239,5.50396033e-06,5.202458e-07,8.192432e-07,2.714343e-06,4.051611e-08,6.352671e-08,6.918103e-07,2.894491e-08,6.253303e-07
36,36,7,2,4.133,8.432698850000001e-06,1.172352e-06,4.363972e-06,1.418739e-06,4.577253e-08,6.562015e-08,6.96338e-07,2.445527e-08,6.454499e-07
36,36,7,3,4.113,2.38379478e-06,3.435311e-07,1.814433e-07,3.7609e-09,1.747976e-07,2.839024e-07,7.129053e-07,4.575238e-08,6.377018e-07
36,36,7,4,4.03,1.734509346e-05,9.905996e-08,3.573928e-06,1.947039e-06,6.621245e-06,3.28106e-06,5.931753e-07,7.870745e-07,4.425117e-07
36,36,7,5,3.845,1.0476360499999999e-05,1.078199e-06,4.486309e-07,1.183923e-06,1.013124e-06,3.204285e-06,8.658568e-07,2.354509e-06,3.278328e-07
36,36,7,6,4.175,1.031998e-05,7.950748e-07,1.303656e-07,2.694651e-07,2.913526e-06,1.977695e-06,2.657924e-06,1.045074e-06,5.308555e-07
36,36,7,7,3.789,1.6969557499999998e-05,8.547149e-07,1.543315e-07,4.407755e-07,2.911825e-06,6.494886e-07,3.655839e-06,7.24208e-06,1.060503e-06
36,36,7,8,3.901,4.7391443449999995e-05,8.661172e-07,1.662351e-07,4.105577e-07,5.810435e-08,1.214391e-07,1.331068e-06,3.592182e-06,4.084574e-05
37,37,4,1,4.099,2.8224224479999997e-05,9.449749e-06,3.379816e-06,1.388267e-05,2.886643e-08,1.021449e-07,7.142964e-07,3.655265e-08,6.301291e-07
37,37,4,2,4.04,2.364316367e-05,5.177792e-06,1.30318e-05,3.839958e-06,9.950077e-08,9.635158e-08,7.103512e-07,2.267512e-08,6.64735e-07
37,37,4,3,3.513,0.0001279738175,1.030266e-05,2.431031e-05,3.058493e-05,2.307836e-05,3.732878e-05,1.282731e-06,4.013847e-07,6.846618e-07
37,37,4,4,4.23,0.00012792049559999999,1.032649e-05,2.432673e-05,3.055964e-05,2.311316e-05,3.72438e-05,1.270409e-06,4.009163e-07,6.793503e-07
37,37,4,5,3.425,0.00010878931969999999,2.410691e-06,4.026871e-06,6.115744e-06,1.855512e-05,3.548808e-05,4.286848e-06,3.778383e-05,1.221357e-07
37,37,4,6,3.873,7.874635157e-05,7.983144e-07,7.497987e-08,1.994181e-07,2.151627e-05,1.355066e-05,3.341842e-05,8.907793e-06,2.804962e-07
37,37,4,7,3.995,2.7889683e-06,7.98262e-07,1.485122e-07,3.703049e-07,5.131437e-08,9.564859e-08,6.779889e-07,2.491984e-08,6.220175e-07
37,37,4,8,4.042,2.086040127e-05,8.39728e-07,1.609768e-07,3.952372e-07,4.916907e-08,1.156492e-07,1.018516e-06,1.793125e-06,1.6488e-05
38,38,2,1,3.998,5.677882289e-05,2.253813e-05,6.08523e-06,2.651731e-05,2.578654e-08,2.064426e-07,7.355258e-07,4.062345e-08,6.297745e-07
38,38,2,2,4.261,2.78037943e-06,7.969501e-07,1.491578e-07,3.688733e-07,5.096335e-08,9.569447e-08,6.748883e-07,2.482401e-08,6.190281e-07
38,38,2,3,4.064,4.38340925e-06,1.342958e-07,6.49201e-07,2.816202e-07,7.063612e-07,1.135802e-06,7.543735e-07,7.026235e-08,6.514932e-07
38,38,2,4,3.743,8.73372617e-05,6.447083e-07,1.696408e-05,1.490675e-05,3.376325e-05,1.558125e-05,4.07522e-07,4.754118e-06,3.155834e-07
38,38,2,5,3.977,2.7771489399999997e-06,7.963236e-07,1.488012e-07,3.671771e-07,5.031463e-08,9.589389e-08,6.742904e-07,2.412822e-08,6.202199e-07
38,38,2,6,4.19,8.5728301e-06,7.920435e-07,1.314545e-07,2.768057e-07,2.386338e-06,1.63887e-06,1.96751e-06,8.406304e-07,5.39178e-07
38,38,2,7,3.831,1.14291867e-05,8.377097e-07,1.529307e-07,4.253358e-07,1.993931e-06,3.970684e-07,1.955088e-06,4.783818e-06,8.833051e-07
38,38,2,8,4.125,1.85084105e-05,8.706527e-07,1.618207e-07,4.46573e-07,2.01565e-06,4.512221e-07,1.484678e-06,6.439106e-06,6.638708e-06
39,39,3,1,4.225,6.78472407e-06,8.920217e-07,1.002031e-06,3.449026e-06,3.852466e-08,6.124192e-08,6.891124e-07,2.942469e-08,6.233417e-07
39,39,3,2,4.088,1.474052061e-05,2.753556e-06,8.029311e-06,2.439285e-06,6.626271e-08,7.52627e-08,7.010017e-07,2.3545e-08,6.522965e-07
39,39,3,3,4.164,2.77773143e-06,7.960483e-07,1.489618e-07,3.694745e-07,5.096346e-08,9.565251e-08,6.742012e-07,2.484886e-08,6.175808e-07
39,39,3,4,3.801,7.02859244e-05,3.941873e-07,1.384343e-05,1.158525e-05,2.725744e-05,1.266271e-05,4.430013e-07,3.777827e-06,3.220788e-07
39,39,3,5,3.726,2.9953756000000004e-05,1.428077e-06,1.170368e-06,2.371571e-06,4.242453e-06,9.946745e-06,1.508858e-06,9.147096e-06,1.38588e-07
39,39,3,6,3.978,4.914912048e-05,7.932114e-07,9.433378e-08,1.980886e-07,1.373256e-05,8.699568e-06,1.96987e-05,5.565008e-06,3.676507e-07
39,39,3,7,3.995,2.7724445300000003e-06,7.947815e-07,1.482127e-07,3.679285e-07,5.007613e-08,9.602634e-08,6.737613e-07,2.431976e-08,6.173383e-07
39,39,3,8,4.146,7.737458639999999e-06,8.208955e-07,1.557906e-07,3.834778e-07,4.701884e-08,1.084637e-07,8.286609e-07,7.699633e-07,4.623188e-06
40,40,5,1,4.218,7.495274510000001e-06,1.115524e-06,1.099885e-06,3.836788e-06,3.79009e-08,6.091283e-08,6.897353e-07,3.004198e-08,6.244865e-07
40,40,5,2,4.06,1.963049316e-05,4.069496e-06,1.078778e-05,3.212177e-06,8.446276e-08,8.596762e-08,7.06735e-07,2.314668e-08,6.607281e-07
