sample_index,label,prediction,correct,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7,output_power_norm_0,output_power_norm_1,output_power_norm_2,output_power_norm_3,output_power_norm_4,output_power_norm_5,output_power_norm_6,output_power_norm_7,predicted_output_index,predicted_class,predicted_output_power,output_power_sum,inference_correct
73,7,7,1,6.0120158e-06,9.637192600000001e-06,8.66684031e-06,1.3501108559999999e-05,9.5546565e-06,1.12998766e-05,1.550794692e-05,4.5191658799999994e-05,0.050363998690834695,0.0807329141566331,0.07260405636766845,0.11310180087029328,0.08004149081866604,0.0946615892607923,0.12991353388931778,0.3785806159457944,7,7,4.5191658799999994e-05,0.00011937129608999999,True
74,4,4,1,2.5835760399999998e-05,3.905183186000001e-05,4.69720149e-05,5.2194445440000005e-05,7.217620672000001e-05,3.51345875e-05,4.020234869e-05,1.455530079e-05,0.07922103103317867,0.11974590009294002,0.14403181452649758,0.16004552286999035,0.22131624631502,0.10773432651416878,0.12327376720745406,0.04463139144075048,4,4,7.217620672000001e-05,0.00032612249630000004,True
75,7,7,1,6.1239417e-06,1.00412928e-05,8.62352633e-06,1.673750274e-05,1.050078853e-05,1.43966836e-05,2.747977306e-05,4.14791158e-05,0.04523432545279059,0.07416973066251804,0.06369743796906636,0.12363109959197263,0.07756378312304156,0.10634070396249083,0.2029785812567202,0.30638433798139986,7,7,4.14791158e-05,0.00013538262456,True
76,3,3,1,8.6827955e-06,2.4053621339999998e-05,2.3053644800000002e-05,4.7768336780000006e-05,3.251115865e-05,2.5520029900000003e-05,1.94803412e-05,9.199268499999999e-06,0.045634267931762534,0.12641889365685519,0.12116330548230511,0.2510565956866296,0.1708692695349256,0.13412591395054635,0.10238305275333875,0.04834870100363681,3,3,4.7768336780000006e-05,0.00019026919667000002,True
77,6,6,1,2.254979016e-05,3.4621407900000004e-05,3.22478539e-05,2.9079382720000003e-05,2.942993221e-05,1.46378864e-05,3.0230337859999997e-05,5.20182045e-06,0.11388874273171189,0.17485699819624212,0.1628692555632603,0.14686674749061474,0.14863721366338478,0.07392931226929096,0.15267969887087718,0.02627203121461809,1,1,3.4621407900000004e-05,0.0001979984116,False
78,1,1,1,2.18749889e-05,5.1535315e-05,2.52321097e-05,3.412345333e-05,1.889558481e-05,8.2091115e-06,9.94928314e-06,9.4491489e-06,0.12202326936586821,0.28747478011748245,0.1407499922704983,0.19034776915384963,0.10540352937487607,0.045792143182250784,0.05549918503453554,0.052709331500638945,1,1,5.1535315e-05,0.00017926899528000002,True
79,3,3,1,9.502137999999999e-06,2.6335538730000004e-05,2.2479308299999997e-05,4.73470926e-05,3.308341999e-05,2.64054357e-05,2.0475740539999998e-05,9.9093629e-06,0.048594831764945855,0.13468243399786092,0.11496130713223182,0.2421375062597821,0.16919173649373404,0.1350398937082997,0.10471487225337936,0.05067741838976618,3,3,4.73470926e-05,0.00019553803676,True
80,6,6,1,7.9302936e-06,1.9432662799999997e-05,1.5835278e-05,5.9949303849999996e-05,1.706098293e-05,1.88840247e-05,4.990183311000001e-05,5.2898315200000006e-06,0.04081800357930692,0.1000218327006032,0.08150573820915283,0.3085649816453527,0.08781456241459133,0.09719793827006863,0.25684965844113977,0.027227284739784488,3,3,5.9949303849999996e-05,0.00019428421051000003,False
81,3,3,1,8.3643696e-06,2.458312334e-05,1.89383824e-05,4.097970403e-05,2.172095358e-05,2.4067888e-05,1.0256067380000001e-05,9.8629994e-06,0.05268114796485361,0.15483141229349623,0.11927924914142715,0.2581016806766092,0.136804663615737,0.1515863154743335,0.0645955916610008,0.062119939172542354,3,3,4.097970403e-05,0.00015877348773000002,True
82,1,1,1,2.2262321699999994e-05,5.2139134200000007e-05,2.5416274099999996e-05,3.4248091850000006e-05,1.877196679e-05,8.2355018e-06,1.002921968e-05,8.7661946e-06,0.12376984498029021,0.28987329553056235,0.1413045929227393,0.1904060625961237,0.1043648299976483,0.04578618505548329,0.055758558419667266,0.048736630497485695,1,1,5.2139134200000007e-05,0.00017986870471999999,True
83,4,4,1,3.9840953e-05,2.54821672e-05,3.49723523e-05,3.826283566e-05,5.4938791309999997e-05,2.43031932e-05,3.011930414e-05,7.968757790000001e-06,0.15569662426521383,0.09958314531285826,0.1366703551424532,0.14952941379380771,0.21469828666442956,0.09497576878006156,0.11770486463552414,0.031141541405651767,4,4,5.4938791309999997e-05,0.0002558883546,True
84,1,1,1,4.86168567e-05,7.066674450000001e-05,4.1464802099999993e-05,3.19579964e-05,1.7371900049999998e-05,9.3146563e-06,1.05132851e-05,9.4608635e-06,0.20310583933864698,0.29522329145154746,0.17322681895087205,0.13351039378083565,0.07257429994568804,0.038913685794962474,0.04392117753762537,0.03952449319982197,1,1,7.066674450000001e-05,0.00023936710465,True
85,7,7,1,5.533033220000001e-06,8.432705600000001e-06,9.465109347e-06,1.54437179e-05,1.0570849450000002e-05,1.19286579e-05,1.599142631e-05,4.6208141200000004e-05,0.04477518974510583,0.06824032647044481,0.07659488929836927,0.12497582643148983,0.08554291490241543,0.09653076344207374,0.1294080694720874,0.3739320202380137,7,7,4.6208141200000004e-05,0.000123573640927,True
86,6,6,1,9.672490789999998e-06,1.89574231e-05,1.7714941200000004e-05,2.828954325e-05,2.558697761e-05,1.73294143e-05,3.509898115e-05,5.36650336e-06,0.06121199100972907,0.11997133288196499,0.11210833331507153,0.17902930120942945,0.16192621708657728,0.10966854095453428,0.22212257062324384,0.03396171291944967,6,6,3.509898115e-05,0.00015801627476,True
87,6,6,1,8.10927173e-06,1.74444369e-05,1.2788066600000002e-05,2.8760647179999996e-05,2.583867465e-05,1.71170599e-05,3.4854766769999994e-05,5.341760869999999e-06,0.05397017571590576,0.11609912161101432,0.08510927052985875,0.19141264884063383,0.17196585064077263,0.11392030768004421,0.23197124843587066,0.03555137654589971,6,6,3.4854766769999994e-05,0.0001502546846,True
88,0,0,1,5.0455599700000004e-05,4.7816784200000006e-05,4.3208939690000004e-05,6.66821959e-06,5.71620575e-06,7.2249364e-06,1.1032621684999999e-05,9.1544729e-06,0.2783330627926837,0.26377631181505523,0.23835761730014784,0.03678453913726594,0.03153285390344196,0.039855609459624484,0.06086030891471158,0.050499696677069154,0,0,5.0455599700000004e-05,0.00018127777991500002,True
89,5,5,1,9.076118e-06,1.5721797649999996e-05,9.8041426e-06,2.533209165e-05,1.3831256409999998e-05,3.71572883e-05,2.653153942e-05,6.1341775e-06,0.06320926531110571,0.10949210651804747,0.06827948366816228,0.17642156062648098,0.0963257150254791,0.25877637271749265,0.184774935089081,0.042720561044150715,5,5,3.71572883e-05,0.00014358841153,True
90,4,4,1,2.8491594400000003e-05,4.7348595059999994e-05,6.81861433e-05,7.126611688999999e-05,0.00010311304852,3.5149107e-05,3.942244405e-05,1.45886619e-05,0.06990675030464276,0.11617413773569164,0.16730098101879792,0.17485797981915369,0.25299735896977926,0.0862415704780695,0.0967265964098555,0.035794625264009616,4,4,0.00010311304852,0.00040756571112000005,True
91,2,2,1,2.4756901400000003e-05,2.2069987599999998e-05,3.9208897500000007e-05,3.568245921e-05,1.807813757e-05,9.069520300000001e-06,1.141954198e-05,1.14401571e-05,0.14416546523360446,0.12851891190445508,0.22832295762926985,0.20778764876806285,0.10527339715204236,0.05281402516290346,0.06649877364302854,0.06661882050663348,2,2,3.9208897500000007e-05,0.00017172560266,True
92,1,1,1,2.1202195300000003e-05,7.90781981e-05,4.80036146e-05,7.074446627000001e-05,5.066885312e-05,1.0167898199999999e-05,2.1335218129999996e-05,9.3232681e-06,0.06827882861419031,0.2546607395503469,0.15458920775694596,0.2278230730122412,0.16317225123655293,0.032744353532312476,0.06870721081154438,0.030024335485865826,1,1,7.90781981e-05,0.00031052371182,True
93,4,4,1,1.6387292200000003e-05,6.425288442e-05,5.15937675e-05,3.458565401e-05,4.763117529000001e-05,3.15586289e-05,3.6134298e-05,1.4216471370000001e-05,0.055295190668000795,0.216806745837663,0.1740914347760884,0.11670142385454359,0.16072056855137531,0.10648741603851916,0.12192697080023748,0.047970249473572237,1,1,6.425288442e-05,0.00029636017169,False
94,7,7,1,5.632200060000001e-06,1.3106892500000001e-05,9.564214039999998e-06,2.1467186560000002e-05,7.44006335e-06,9.8551647e-06,1.8156966590000003e-05,4.4816303299999996e-05,0.04331162532373724,0.10079201929458834,0.0735488176207482,0.16508269080226665,0.057214096226558625,0.07578622855064583,0.1396270951997566,0.3446374269816986,7,7,4.4816303299999996e-05,0.0001300389911,True
95,3,3,1,9.400526399999998e-06,1.166727644e-05,1.0542801899999999e-05,1.898758154e-05,1.9823735860000002e-05,2.69811179e-05,1.9901408149999998e-05,4.9382542000000005e-05,0.05639628137315759,0.06999512335486367,0.06324909873279655,0.11391159872979167,0.1189279129547165,0.16186696915725263,0.11939388987295985,0.2962591258244616,7,7,4.9382542000000005e-05,0.00016668699019,False
96,7,7,1,7.1194806e-06,1.2317491800000002e-05,9.66417183e-06,1.35804075e-05,9.43213788e-06,1.11190216e-05,1.5470276619999997e-05,4.4618050799999995e-05,0.0577312734233497,0.09988151200182609,0.07836596202368523,0.11012238990903479,0.07648441810727231,0.09016321727033448,0.12544718072327832,0.3618040465412191,7,7,4.4618050799999995e-05,0.00012332103863,True
97,4,4,1,3.07550136e-05,4.552127486e-05,5.52497911e-05,6.463182030999999e-05,8.813331939e-05,4.367887509999999e-05,5.088789998e-05,1.52609032e-05,0.07803486154042794,0.11550137571208433,0.1401855923297679,0.1639906655413304,0.22362114564946778,0.11082664488466182,0.12911814251392317,0.03872157182833675,4,4,8.813331939e-05,0.00039411889753999995,True
98,4,4,1,2.9671959e-05,4.322376146999999e-05,5.3733665e-05,6.137900044999999e-05,8.379256114e-05,4.1407700100000005e-05,4.7339760900000005e-05,1.82572765e-05,0.07833028966939957,0.11410536650263407,0.1418502076134736,0.16203294446675076,0.22120196331617584,0.10931118984683909,0.12497109422998043,0.048196944354746564,4,4,8.379256114e-05,0.00037880568456,True
99,4,4,1,2.11258782e-05,3.475096657e-05,4.2381510600000004e-05,4.5995792649999994e-05,6.338289522999999e-05,3.08357522e-05,3.4122684010000004e-05,1.319854292e-05,0.0739199442454063,0.12159444861934204,0.1482939014856242,0.16094035930829462,0.22177823980420508,0.10789502153757398,0.11939607317828886,0.04618201182126488,4,4,6.338289522999999e-05,0.00028579402238,True
