sample_index,label,prediction,correct,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7
103,7,7,1,0.0472368150949,0.0546193681657,0.0624804534018,0.0651160702109,0.0593681745231,0.0761352777481,0.174005553126,0.461038291454,0.0491334684193,0.0708651766181,0.0515337139368,0.0267933662981,0.0479807257652,0.0439869277179,0.0581332333386,0.651573359966
104,6,6,1,0.0617143400013,0.0555687919259,0.0828107148409,0.171062096953,0.312679886818,1.71000046976e-05,0.316129952669,1.71028204932e-05,0.054913982749,0.0788942500949,0.0720329210162,0.0337541401386,0.0507578551769,0.0272564981133,0.639709115028,0.0426812246442
105,7,7,1,0.0484855100513,0.0572089701891,0.0659294351935,0.0666205435991,0.0720510557294,0.0870845839381,0.157694607973,0.444925308228,0.0513243675232,0.0723724961281,0.0510151013732,0.0352647714317,0.0610742941499,0.0421076230705,0.0575471036136,0.629294216633
106,0,0,1,0.389204531908,0.339100688696,0.0001681411959,0.00825136061758,0.0622086040676,0.0798284783959,0.0693635419011,0.0518745481968,0.665507376194,0.035553380847,0.0209698788822,0.0320741944015,0.0474229417741,0.0538282617927,0.0360557362437,0.108588188887
107,5,5,1,0.0633791536093,0.07509431988,0.065895602107,0.0268981326371,2.25710973609e-05,0.385892540216,0.382795155048,2.2587904823e-05,0.0715507268906,0.085959918797,0.059913687408,0.0158811528236,0.0474394857883,0.627297520638,0.0407755039632,0.0511820279062
108,5,5,1,0.0643664970994,0.0741284117103,0.0603309497237,0.0276835653931,2.44385028054e-05,0.389744579792,0.383697032928,2.45027076744e-05,0.0730735212564,0.0822257697582,0.0587289743125,0.0176578015089,0.0448630452156,0.631315290928,0.0406337529421,0.0515018478036
109,6,6,1,0.0613282434642,0.0617434084415,0.0687636882067,0.160914093256,0.323236495256,2.1326202841e-05,0.323971360922,2.13571129279e-05,0.0626908838749,0.073296174407,0.0590022318065,0.0350359752774,0.0484343096614,0.0285940598696,0.649167001247,0.0437793917954
110,6,6,1,0.0635419785976,0.0640634894371,0.0620275102556,0.156881257892,0.326678723097,2.23486567847e-05,0.326762348413,2.23932202061e-05,0.067944034934,0.0693935081363,0.0549531765282,0.0357810668647,0.0467858240008,0.0291444063187,0.651868879795,0.0441291108727
111,5,5,1,0.0604479573667,0.074226796627,0.0635364949703,0.0271730031818,2.35550869547e-05,0.390051335096,0.38451731205,2.35866846197e-05,0.0693273097277,0.0852980539203,0.0575944669545,0.016856636852,0.0464172624052,0.632323563099,0.0406548567116,0.0515278466046
112,7,7,1,0.0438975654542,0.0603322386742,0.0598580874503,0.0658178627491,0.0676335766912,0.0768403336406,0.163275286555,0.462345033884,0.0508844107389,0.0739148184657,0.0450685694814,0.0315131992102,0.0516673512757,0.0390332788229,0.0588024035096,0.649115979671
113,1,1,1,2.85618189082e-05,0.345797657967,0.264870017767,0.219118267298,8.27844123705e-05,0.0547263026237,0.0591764934361,0.0561998784542,0.0322847701609,0.69392490387,0.0590188205242,0.0213067382574,0.0231963898987,0.0411057211459,0.0234179794788,0.105744622648
114,0,0,1,0.389730334282,0.343200773001,0.000150117353769,0.0083030089736,0.0803327932954,0.0616669952869,0.0603036247194,0.0563123710454,0.673179864883,0.0340328328311,0.0185291748494,0.0325467810035,0.0515870638192,0.034657433629,0.0443473532796,0.111119508743
115,1,1,1,2.97128499369e-05,0.344176411629,0.265955924988,0.218817099929,0.000102901947685,0.0564479790628,0.0590655207634,0.0554044805467,0.0319465063512,0.692639052868,0.0593684762716,0.021811529994,0.0240411162376,0.0420852601528,0.0232376120985,0.104870431125
116,6,6,1,0.0587776042521,0.0603481531143,0.0751759037375,0.167111024261,0.318982064724,2.10066882573e-05,0.319563210011,2.1046060283e-05,0.0578848160803,0.0784303769469,0.0630087703466,0.0351385809481,0.0492581762373,0.0277482196689,0.645219504833,0.0433115437627
117,4,4,1,0.0827894806862,0.056461840868,0.29177108407,2.321807915e-05,0.293032199144,0.211213111877,2.60714186879e-05,0.0646829381585,0.0635891929269,0.0568242967129,0.0509615205228,0.0512381456792,0.654302179813,0.00910069420934,0.0164984092116,0.0974855944514
118,6,6,1,0.0631670430303,0.0563781708479,0.072661653161,0.167237132788,0.317298322916,2.46779818553e-05,0.323208153248,2.48626383836e-05,0.0590418614447,0.0726640671492,0.066375464201,0.0351719669998,0.0477533936501,0.0286639630795,0.646512389183,0.0438168458641
119,7,7,1,0.0511294901371,0.048169452697,0.052657738328,0.0676631554961,0.0694445222616,0.0771034657955,0.163471072912,0.470361083746,0.0505919232965,0.0584747418761,0.0509813278913,0.0346380211413,0.0485622249544,0.0383583493531,0.0595042705536,0.658889174461
120,3,3,1,0.0418093428016,0.0645049586892,1.69607883436e-05,0.332826793194,0.220790401101,0.285207509995,1.76841840585e-05,0.0548263713717,0.0673507601023,0.0606116205454,0.0374774038792,0.6226785779,0.0633631199598,0.0169567260891,0.0348972342908,0.0966644957662
121,1,1,1,3.27070665662e-05,0.345944792032,0.261307895184,0.21731223166,0.000126286162413,0.0557563565671,0.062058262527,0.0574615448713,0.0328662507236,0.689128398895,0.0576352514327,0.0213837102056,0.0231273584068,0.0428948104382,0.024348564446,0.108615651727
122,7,7,1,0.0518994629383,0.0549554973841,0.0487471036613,0.0635486841202,0.0844123139977,0.076113268733,0.151434198022,0.468889385462,0.0577724725008,0.0572197586298,0.0429665371776,0.0392214097083,0.0559506416321,0.0319601893425,0.0623183473945,0.652590632439
123,1,1,1,3.28342466673e-05,0.347079992294,0.263917177916,0.215548843145,0.000133053035825,0.0569693520665,0.0633152201772,0.0530034713447,0.0329486168921,0.6909968853,0.0575950779021,0.0209575779736,0.0240072049201,0.0451736114919,0.0250587128103,0.103262320161
124,2,2,1,0.299054473639,2.28374265134e-05,0.263922214508,0.252239406109,3.0747938581e-05,0.0616605654359,0.0609098896384,0.0621597468853,0.0419321283698,0.0728676617146,0.648800969124,0.0222622063011,0.031093057245,0.0432579778135,0.0243483167142,0.115437731147
125,0,0,1,0.388963758945,0.342659384012,0.000124820275232,0.00693751731887,0.0770888850093,0.061355933547,0.0599040575325,0.0629656165838,0.673515677452,0.0330677516758,0.0176942814142,0.0302025396377,0.0512247569859,0.0340706110001,0.0408499725163,0.119374327362
126,2,2,1,0.304779052734,3.07272894133e-05,0.260755747557,0.253608703613,9.52149130171e-05,0.0618299804628,0.0567611679435,0.0621394850314,0.044056031853,0.071280784905,0.650489807129,0.0240945518017,0.0318872220814,0.0406082123518,0.0235473439097,0.11403593421
127,5,5,1,0.0633341223001,0.0738084986806,0.0665936246514,0.0284318234771,2.60234974121e-05,0.388167738914,0.379612058401,2.61331879301e-05,0.070244550705,0.0864343494177,0.0616746507585,0.0169486142695,0.0475483201444,0.625611662865,0.0403897427022,0.0511481463909
128,5,5,1,0.0616464987397,0.0744339674711,0.0621705725789,0.0270919762552,2.78806928691e-05,0.387597769499,0.387003183365,2.81030588667e-05,0.0707803964615,0.084102474153,0.0574917048216,0.0166785400361,0.0454932712018,0.632063210011,0.0414747335017,0.0519157089293
129,1,1,1,3.22639498336e-05,0.346218764782,0.264368027449,0.214905574918,0.000123481629998,0.0579205043614,0.061931040138,0.0545002929866,0.0327536538243,0.690230309963,0.0577044487,0.0212726183236,0.0244973935187,0.0447598099709,0.0239573959261,0.104824401438
130,5,5,1,0.0625712200999,0.0736561864614,0.0622648522258,0.0282956920564,2.4387938538e-05,0.390302270651,0.382860958576,2.44509901677e-05,0.0707377046347,0.0840810984373,0.0591843686998,0.017733277753,0.0455017946661,0.630688607693,0.0406195186079,0.0514536425471
131,6,6,1,0.0633378848433,0.0561594702303,0.0762112140656,0.169753313065,0.313404768705,2.31911053561e-05,0.32108682394,2.32840375247e-05,0.0579300746322,0.075161665678,0.0693438202143,0.0346638597548,0.0481007918715,0.0283953286707,0.642926037312,0.0434783920646
132,0,0,1,0.386549800634,0.34856069088,0.000179725582711,0.0090342676267,0.0804515182972,0.0567824617028,0.0560310147703,0.062410581857,0.673501849174,0.0362850651145,0.0182798486203,0.0324560701847,0.0502035245299,0.0290768649429,0.0430595651269,0.117137260735
133,3,3,1,0.0933428257704,0.0752190500498,0.00485293054953,0.260737091303,0.0134385051206,0.434776812792,0.101120010018,0.0165128074586,0.0998551398516,0.0882861688733,0.10496442765,0.308676213026,0.0119240954518,0.291263878345,0.0157079920173,0.0793221369386
134,4,4,1,0.07677834481,0.062926903367,0.302155345678,2.85019868898e-05,0.289549469948,0.214436709881,4.30638392572e-05,0.0540816485882,0.0625069513917,0.0657416656613,0.0483422391117,0.0500344485044,0.660263895988,0.0108224721625,0.0170922558755,0.0851961374283
135,4,4,1,0.0823890343308,0.0640622004867,0.352206856012,0.00022818071011,0.381480246782,0.102713793516,0.00506135821342,0.011858318001,0.0630073919892,0.0707160457969,0.0544710159302,0.0230973232538,0.660616576672,0.00276616262272,0.090640604496,0.0346848219633
136,6,6,1,0.0649135708809,0.0613010041416,0.0648403614759,0.1571328789,0.328004986048,2.60209890257e-05,0.323754787445,2.64664795395e-05,0.0664601922035,0.068351149559,0.0579513572156,0.0355729050934,0.0487594380975,0.0284524224699,0.650418400764,0.0440341234207
137,5,5,1,0.0659183338284,0.0760553330183,0.0660018920898,0.0273856315762,1.84814362001e-05,0.383262872696,0.381338953972,1.84827222256e-05,0.0739463716745,0.086138881743,0.0614937357605,0.0158046800643,0.0470267869532,0.623927891254,0.0408859997988,0.0507756695151
138,4,4,1,0.079846650362,0.0607941225171,0.295578837395,2.12504455703e-05,0.296748042107,0.207807421684,2.24262930715e-05,0.0591812841594,0.064182087779,0.0611215680838,0.0484440997243,0.0504671484232,0.65810829401,0.00884872861207,0.0179330073297,0.0908950790763
139,6,6,1,0.0546364486217,0.0538582764566,0.0881849005818,0.169547021389,0.313629955053,2.26623124036e-05,0.320097982883,2.2751668439e-05,0.0481194742024,0.0823106691241,0.0699075311422,0.0322297289968,0.0530044138432,0.028019387275,0.643056213856,0.0433525256813
140,5,5,1,0.0629552230239,0.0765160173178,0.0669346898794,0.0279888156801,2.21789850912e-05,0.385243177414,0.380317717791,2.21907230298e-05,0.0715809166431,0.0885090529919,0.0604169107974,0.0162928793579,0.0474028997123,0.624160706997,0.040698017925,0.050938706845
141,4,4,1,0.0870435684919,0.0662228316069,0.284368664026,2.67065042863e-05,0.2981146276,0.213208690286,3.52975366695e-05,0.050979565829,0.0738458707929,0.0601829066873,0.0476997718215,0.0534681715071,0.654063642025,0.0104985423386,0.0186497047544,0.0815913751721
142,5,5,1,0.0674540251493,0.0691940262914,0.0418159551919,0.0329964272678,5.32008234586e-05,0.412032157183,0.376376628876,7.75816806708e-05,0.0770343989134,0.0694982260466,0.0558004267514,0.0284444261342,0.0367534980178,0.641285896301,0.0378650128841,0.0533181838691
143,1,1,1,3.01932341245e-05,0.346420973539,0.264518171549,0.218860849738,9.73010537564e-05,0.0541575625539,0.0620000772178,0.0539149269462,0.0325031243265,0.693763196468,0.0587421394885,0.020702984184,0.0228307135403,0.0426428318024,0.0250903330743,0.10372467339
144,4,4,1,0.0851321145892,0.0613006316125,0.292670100927,1.84315540537e-05,0.291800618172,0.209856748581,1.863903708e-05,0.0592027008533,0.068176202476,0.0596662051976,0.050517462194,0.0504129603505,0.654245793819,0.0093326959759,0.0168751291931,0.090773537755
145,4,4,1,0.086413167417,0.0615299604833,0.291773766279,1.99160440388e-05,0.292834162712,0.212513849139,2.02943920158e-05,0.0548949688673,0.0692893192172,0.0592163130641,0.0507876649499,0.051337454468,0.656198859215,0.010075875558,0.0172476097941,0.0858469009399
146,7,7,1,0.0564292706549,0.048642873764,0.0606569349766,0.0665284022689,0.0636790469289,0.078910805285,0.163306355476,0.461846262217,0.0525481328368,0.0616266056895,0.0584312677383,0.0307980924845,0.0513263866305,0.0408022999763,0.0561688132584,0.648298382759
147,2,2,1,0.30528858304,5.05272582814e-05,0.252303421497,0.248970448971,0.00053178757662,0.0700794905424,0.0580485798419,0.0647271573544,0.046110637486,0.067386046052,0.635406792164,0.0281532686204,0.0356877446175,0.0441105924547,0.0239608213305,0.119184136391
148,3,3,1,0.0462538637221,0.0600637346506,2.27938817261e-05,0.336587369442,0.212440818548,0.287452101707,3.15290635626e-05,0.057147860527,0.0678769052029,0.0575147084892,0.0428916737437,0.620387911797,0.0609632506967,0.0178343970329,0.0328792892396,0.0996519550681
149,2,2,1,0.301253467798,1.89990787476e-05,0.261137098074,0.251078248024,2.01946531888e-05,0.0615379177034,0.0654285848141,0.0595254302025,0.0427423529327,0.0715006142855,0.648384094238,0.0213769078255,0.0299203693867,0.0463227592409,0.0261693187058,0.113583639264
150,7,7,1,0.0569180101156,0.053092636168,0.0782307460904,0.0743390321732,0.0453479103744,0.0811902135611,0.167520403862,0.443361073732,0.0498876199126,0.0806067287922,0.0729618743062,0.0248727910221,0.0474119596183,0.0481461919844,0.0492941178381,0.626818716526
151,1,1,1,3.17092817568e-05,0.347432166338,0.263729453087,0.216358572245,0.000122040743008,0.0560367554426,0.0613920427859,0.0548972338438,0.0329552665353,0.691946029663,0.0577158182859,0.0211251042783,0.0237788762897,0.0432254523039,0.0242589469999,0.104994483292
152,1,1,1,2.86295180558e-05,0.345252484083,0.264636605978,0.218837559223,8.66882546688e-05,0.0552486032248,0.0595069415867,0.0564025677741,0.0322219617665,0.692949950695,0.0589629113674,0.0214072167873,0.0233197566122,0.0415416061878,0.0234077516943,0.106188759208
153,1,1,1,2.95946611004e-05,0.344645172358,0.263677000999,0.218498170376,9.78818061412e-05,0.0545832887292,0.062842272222,0.0556266084313,0.0322435386479,0.691146433353,0.0587237216532,0.0207183901221,0.0227480027825,0.0430388897657,0.0250515341759,0.106329485774
154,5,5,1,0.0637394115329,0.0704547092319,0.0615897513926,0.0299465171993,2.9465982152e-05,0.391930431128,0.382279515266,3.02490461763e-05,0.0695288106799,0.0819348096848,0.0617213323712,0.0189157500863,0.0447555668652,0.630529880524,0.0408549569547,0.0517589524388
155,0,0,1,0.387220859528,0.331860303879,0.000102722995507,0.00598200410604,0.0831194147468,0.0656672641635,0.0635966137052,0.0624509230256,0.665123999119,0.0293195527047,0.0169354379177,0.0312518328428,0.0556433834136,0.0372747369111,0.0435565896332,0.120894424617
156,2,2,1,0.305033236742,3.56978416676e-05,0.258762717247,0.253239542246,0.000165388948517,0.0610995367169,0.0598680898547,0.0617958046496,0.0445467978716,0.0705129802227,0.647567451,0.0237884689122,0.0315408632159,0.0416399128735,0.0255613699555,0.114842161536
157,5,5,1,0.0627076253295,0.075965501368,0.062655299902,0.0278429202735,2.62328285316e-05,0.38874104619,0.382035076618,2.63180227194e-05,0.0722438171506,0.0856090709567,0.05834017694,0.0173329692334,0.0458446517587,0.628688156605,0.0405458658934,0.0513952448964
158,0,0,1,0.387309610844,0.324498653412,0.000141196636832,0.00834690686315,0.097371801734,0.0587421990931,0.0632916986942,0.0602978616953,0.657350361347,0.0285102427006,0.0181840732694,0.0349451117218,0.0573408864439,0.0311396550387,0.0540186688304,0.118511006236
159,1,1,1,3.91511457565e-05,0.348557263613,0.254717707634,0.214983582497,0.000237571686739,0.0579415857792,0.0712821781635,0.0522409453988,0.0343303345144,0.683193564415,0.0549182109535,0.0212086047977,0.0225369781256,0.0499119311571,0.0286812745035,0.105219140649
160,1,1,1,3.36268712999e-05,0.349273949862,0.267868161201,0.217398822308,0.000152801832883,0.0564007423818,0.0513487495482,0.05752306059,0.0329606384039,0.69724214077,0.0585207045078,0.0230113565922,0.0259747747332,0.0372573584318,0.0202850531787,0.104747951031
161,1,1,1,3.8974594645e-05,0.352028042078,0.265282481909,0.208591938019,0.000225135707296,0.0613741241395,0.0572242438793,0.0552349463105,0.034356802702,0.690639674664,0.0552503764629,0.0222489554435,0.027772244066,0.0438264198601,0.0214700419456,0.104435563087
162,0,0,1,0.387035667896,0.342470109463,0.000141186406836,0.0074757472612,0.0781915783882,0.0623422414064,0.0604851432145,0.0618583187461,0.670736849308,0.0336592271924,0.0178342554718,0.0313095860183,0.051513325423,0.0347148776054,0.0418417230248,0.118390098214
163,0,0,1,0.385913044214,0.32840937376,0.000139947849675,0.00671737547964,0.0998701006174,0.0581831336021,0.0646446719766,0.0561223886907,0.661881804466,0.0279497802258,0.0162811502814,0.0328821018338,0.0597867034376,0.0320744365454,0.0558407083154,0.113303288817
164,3,3,1,0.0724445804954,0.0282693877816,0.00084508524742,0.357952803373,0.162574604154,0.279133498669,0.00623631849885,0.0925437733531,0.0575062185526,0.0395648963749,0.0909307226539,0.548045396805,0.0428455024958,0.0304230190814,0.0350230894983,0.155661195517
165,1,1,1,2.92518307106e-05,0.345205515623,0.266598314047,0.219053834677,9.1438065283e-05,0.0541150793433,0.0602603368461,0.0546461679041,0.0320492386818,0.694516956806,0.0594601891935,0.0207826308906,0.0232932511717,0.0415514744818,0.024293884635,0.104052402079
166,6,6,1,0.0616878271103,0.0613659061491,0.0664785727859,0.158699765801,0.327763199806,2.16478365473e-05,0.323961347342,2.16867410927e-05,0.0635785162449,0.0707671567798,0.0572907403111,0.0355642102659,0.0488561987877,0.0283613931388,0.651717603207,0.043864171952
167,4,4,1,0.0834658145905,0.0523686856031,0.294863075018,2.0110514015e-05,0.293852597475,0.210309654474,2.08451911021e-05,0.0650992393494,0.0609674416482,0.0543580837548,0.0532929934561,0.050642836839,0.657467365265,0.00882728770375,0.0165858808905,0.0978581085801
168,2,2,1,0.28384655714,5.33899765287e-05,0.260933250189,0.238695606589,0.000445845507784,0.0613371133804,0.0687764212489,0.0859117880464,0.0398313067853,0.0711765065789,0.616118550301,0.0206325035542,0.034220635891,0.0420911498368,0.0266222152859,0.149307116866
169,3,3,1,0.0386810265481,0.0697275623679,1.43454180943e-05,0.327790945768,0.223957568407,0.282813191414,1.44246223499e-05,0.0570008791983,0.0681200399995,0.0641025528312,0.0331785008311,0.619564652443,0.0644997730851,0.0161227118224,0.0351201146841,0.0992916226387
170,6,6,1,0.0592525117099,0.0626236572862,0.0703779309988,0.164201453328,0.322577565908,2.03934941965e-05,0.320926070213,2.04228290386e-05,0.0610455982387,0.0764633268118,0.0591485016048,0.0358235388994,0.0483992025256,0.0279001444578,0.64775878191,0.0434609204531
171,1,1,1,3.22815867548e-05,0.34675604105,0.263668626547,0.219116911292,0.000129258085508,0.0554811060429,0.0548924766481,0.0599233470857,0.0327134430408,0.693014860153,0.0584516823292,0.0227155759931,0.0241208039224,0.0383339561522,0.021515449509,0.109134301543
172,1,1,1,3.2457846828e-05,0.34650555253,0.265458106995,0.215640485287,0.000142794771818,0.0580223836005,0.0602359957993,0.0539622418582,0.032697327435,0.691622853279,0.0579996332526,0.021721418947,0.0249671451747,0.04385753721,0.0235748812556,0.1035592556
173,1,1,1,3.25976761815e-05,0.34521907568,0.261097222567,0.218506202102,0.000142094635521,0.0558554902673,0.0611550621688,0.057992272079,0.0326984710991,0.688880860806,0.0579129457474,0.0219041928649,0.0231803748757,0.0422475859523,0.0241312514991,0.10904430598
174,3,3,1,0.0376860946417,0.062999419868,2.05384403671e-05,0.338015526533,0.219950169325,0.279862731695,2.42916630668e-05,0.0614412948489,0.0622068531811,0.0623342134058,0.0364929921925,0.622740209103,0.0609227791429,0.0154150454327,0.0349567346275,0.104931131005
175,5,5,1,0.0653558820486,0.074002340436,0.0591786690056,0.0275560971349,2.47167881753e-05,0.388149023056,0.385708391666,2.47843963734e-05,0.0741120278835,0.081018216908,0.0586949177086,0.0175054967403,0.0440941303968,0.631727695465,0.0411768145859,0.0516706816852
176,2,2,1,0.30480158329,2.3122454877e-05,0.260184854269,0.253431707621,2.94976707664e-05,0.0633569583297,0.0590805672109,0.0590917058289,0.0438295379281,0.0712405666709,0.651913583279,0.0236500743777,0.0310034211725,0.0437755212188,0.023661410436,0.110925897956
177,4,4,1,0.0820779949427,0.05763784796,0.294738560915,2.09505269595e-05,0.293581426144,0.209059670568,2.20728961722e-05,0.0628615692258,0.0635896399617,0.0583886243403,0.0506993867457,0.050342425704,0.656004071236,0.00886405911297,0.0169289465994,0.0951827690005
178,5,5,1,0.0644599497318,0.0690426006913,0.0488956458867,0.0364508964121,3.98515840061e-05,0.405169427395,0.375888586044,5.30457145942e-05,0.0716398134828,0.0769115388393,0.0602226369083,0.0274069998413,0.0378016382456,0.633976697922,0.0395311973989,0.0525094941258
179,3,3,1,0.0330712012947,0.0662112161517,1.73615717358e-05,0.329273313284,0.229708954692,0.274048864841,1.78098543984e-05,0.0676512718201,0.0605839192867,0.0640457645059,0.0307447277009,0.618623614311,0.0639004185796,0.0132913058624,0.0362956821918,0.112514533103
180,0,0,1,0.377468973398,0.339593410492,0.000137571449159,0.00841906387359,0.0792244598269,0.0632474198937,0.0640784278512,0.0678307563066,0.658205688,0.0345861315727,0.0173854194582,0.0324488133192,0.0504021160305,0.0355934798717,0.0434410013258,0.127937331796
181,3,3,1,0.0393007434905,0.0649863407016,1.5981215256e-05,0.332958310843,0.224041223526,0.277521342039,1.61948100867e-05,0.0611597709358,0.0654392763972,0.0616345405579,0.0356285870075,0.61974132061,0.0627175420523,0.0147460000589,0.0356884486973,0.104404233396
182,6,6,1,0.0652648508549,0.0591249540448,0.0705155357718,0.15179361403,0.312601834536,4.73052350571e-05,0.340613275766,3.86519786844e-05,0.0639180392027,0.069379247725,0.0614499486983,0.0295272190124,0.0483750738204,0.033519372344,0.648044347763,0.0457868278027
183,5,5,1,0.0623046383262,0.0738240107894,0.0614260211587,0.0270155984908,3.10517716571e-05,0.391514033079,0.383853197098,3.15552824759e-05,0.0711483508348,0.0828971043229,0.0576460175216,0.0174080356956,0.0459961742163,0.632689476013,0.0403694137931,0.0518454425037
184,5,5,1,0.064958229661,0.0754941180348,0.0611510798335,0.0271576568484,2.48255855695e-05,0.387903362513,0.383285909891,2.4879225748e-05,0.0742600560188,0.0831012874842,0.0586303956807,0.0170560851693,0.0453824102879,0.629520535469,0.0406426340342,0.0514065697789
185,7,7,1,0.0521303042769,0.059064541012,0.046622145921,0.0642138496041,0.0729969143867,0.0837412923574,0.157540991902,0.463689953089,0.0604787729681,0.0608456358314,0.0428470000625,0.0389530174434,0.0507843978703,0.0396925136447,0.0566035583615,0.649795055389
186,2,2,1,0.296608030796,5.61455672141e-05,0.265218615532,0.246943756938,0.00041628596955,0.0686053484678,0.0665297582746,0.0556220859289,0.0424805991352,0.0720533877611,0.636806607246,0.0239519495517,0.036295671016,0.0500478036702,0.0283170454204,0.110046930611
187,2,2,1,0.301788419485,3.81546997232e-05,0.273589342833,0.258426517248,0.000166762751178,0.0727783367038,0.0488151423633,0.0443973988295,0.0419242754579,0.0760051235557,0.659611105919,0.0291023775935,0.0386235639453,0.0446848683059,0.0212789587677,0.0887696817517
188,7,7,1,0.0516634173691,0.0479601658881,0.0513435304165,0.063328512013,0.0738576576114,0.0817615836859,0.15986597538,0.470219254494,0.0519001148641,0.0551843233407,0.0481970608234,0.0363041646779,0.0533438548446,0.0388872772455,0.0580393895507,0.658143758774
189,1,1,1,3.5919216316e-05,0.348943561316,0.25876224041,0.217712312937,0.000177024223376,0.0561882853508,0.0595598779619,0.0586207434535,0.033774793148,0.689467906952,0.0565544255078,0.022540319711,0.0234144628048,0.0413750112057,0.0235234647989,0.10934958607
190,2,2,1,0.303330302238,4.39123286924e-05,0.259972661734,0.247293680906,0.000286653870717,0.0597419477999,0.0640802904963,0.0652505457401,0.0445462018251,0.0697277337313,0.640741586685,0.0218698102981,0.0324917435646,0.0422620736063,0.0275039151311,0.120856940746
191,4,4,1,0.0843627750874,0.0584960393608,0.29748287797,2.77664421446e-05,0.29135170579,0.210774794221,3.61441052519e-05,0.0574679076672,0.0651779323816,0.0592585429549,0.0523671135306,0.0499195307493,0.657156288624,0.00981292221695,0.0172669682652,0.0890406444669
192,1,1,1,3.03845863527e-05,0.344056010246,0.267161309719,0.216649189591,0.00012395864178,0.0569880716503,0.0580454878509,0.056945566088,0.0319630093873,0.691654682159,0.059046767652,0.0217287968844,0.0249874312431,0.0415203310549,0.0225364919752,0.106562465429
193,7,7,1,0.0566358715296,0.0483455359936,0.0554817095399,0.0682903155684,0.0713848024607,0.0832468345761,0.157660633326,0.458954334259,0.0539711341262,0.0580693073571,0.0554192587733,0.037267383188,0.0537118725479,0.0396078489721,0.0574902668595,0.644462943077
194,3,3,1,0.0409085638821,0.0698375329375,1.91146646102e-05,0.332052499056,0.2111992836,0.300715923309,2.38019583776e-05,0.045243319124,0.069552719593,0.0653590932488,0.0362471006811,0.626828193665,0.0632158964872,0.0218569710851,0.032265547663,0.0846744775772
195,3,3,1,0.0425402782857,0.0624701157212,1.71465053427e-05,0.334005951881,0.221146211028,0.284024655819,1.77268739208e-05,0.0557779334486,0.0666567832232,0.0591418333352,0.038651920855,0.622898936272,0.0631104186177,0.0165968779474,0.0350890047848,0.0978542342782
196,7,7,1,0.0496702045202,0.0511720068753,0.0621644407511,0.0691554546356,0.0646971613169,0.0790487825871,0.16381546855,0.460276514292,0.0487542971969,0.0676193386316,0.0548353791237,0.0319828987122,0.0512108206749,0.0407122783363,0.0576158687472,0.647269129753
197,2,2,1,0.301733285189,3.49272522726e-05,0.268952071667,0.252477526665,9.38164375839e-05,0.0578926727176,0.0612064637244,0.057609256357,0.0425318591297,0.0738035589457,0.652981638908,0.0210032332689,0.0318594388664,0.0415787026286,0.0268568266183,0.109384715557
198,2,2,1,0.307459145784,2.3780428819e-05,0.260877609253,0.254730939865,3.07426635118e-05,0.0621579922736,0.0582984946668,0.0564213655889,0.0444397702813,0.0712778046727,0.655655443668,0.0235667489469,0.0308242384344,0.0430985502899,0.0240988414735,0.107038661838
199,4,4,1,0.0847200080752,0.0614909157157,0.29119426012,1.74527685886e-05,0.292922496796,0.210566282272,1.75647710421e-05,0.0590710937977,0.0682549849153,0.0594654045999,0.0498419962823,0.0509905852377,0.654454529285,0.00938475690782,0.0169391594827,0.0906685963273
200,1,1,1,2.98446539091e-05,0.346474558115,0.2645008564,0.219770684838,9.45146675804e-05,0.0541745573282,0.0614750832319,0.053479898721,0.0324581675231,0.694486141205,0.05895518139,0.0209565777332,0.022747611627,0.0424353629351,0.0249860957265,0.10297485441
201,5,5,1,0.0602065101266,0.074300326407,0.0627498328686,0.0271445699036,2.72998877335e-05,0.388747245073,0.386796712875,2.74484482361e-05,0.0694102942944,0.0849377885461,0.0570104643703,0.016757208854,0.0458050481975,0.632871985435,0.0413080789149,0.051899176091
202,7,7,1,0.0517591536045,0.0400744117796,0.0634147599339,0.0689761042595,0.0740602687001,0.0792506635189,0.158651098609,0.46381354332,0.0434469431639,0.0569526255131,0.0595585890114,0.0347581095994,0.0573729351163,0.0370346158743,0.0606392174959,0.650236964226
203,2,2,1,0.303218454123,3.1194613257e-05,0.258591204882,0.253474056721,7.60803668527e-05,0.0564301237464,0.062352322042,0.0658266469836,0.0438406765461,0.0710648074746,0.647728800774,0.0214980989695,0.0290128588676,0.040066793561,0.0264249835163,0.120363026857
204,3,3,1,0.0392449833453,0.0693123191595,2.24126924877e-05,0.329469949007,0.218996241689,0.286417216063,3.31889023073e-05,0.0565036684275,0.068014383316,0.0645951107144,0.0344432964921,0.618953585625,0.0634571388364,0.0174254849553,0.0341299474239,0.0989810451865
205,0,0,1,0.387035250664,0.332898795605,0.000126455837744,0.00758272735402,0.0746901035309,0.0710400789976,0.0675871297717,0.0590394474566,0.661870062351,0.032004147768,0.0190549828112,0.0322327874601,0.0512440539896,0.0439531244338,0.0417578145862,0.11788303405
206,4,6,0,0.10859041661,0.0659520253539,0.30481466651,0.0476633608341,0.324718743563,0.0166958123446,0.118724472821,0.0128405606374,0.0703862756491,0.103346571326,0.117476634681,0.00893985945731,0.310241788626,0.00874404143542,0.315913230181,0.064951620996
