local_sample_row,sample_index,label,input_channel,target_ratio,final_ratio,ratio_error,initial_coefficient,optimized_coefficient,initial_voltage,final_voltage,final_output_power,converged,final_loss_mae
43,243,0,2,0.32545374264498744,0.3403465690818476,0.014892826436860185,0.32545374264498744,0.31186587818689254,3.855,3.861,5.523968e-05,True,0.018443068973804353
43,243,0,3,0.0002035723389521408,0.008600276146877696,0.008396703807925555,0.0002035723389521408,0.0,4.163,4.164,1.395861e-06,True,0.018443068973804353
43,243,0,4,0.010289499053997703,0.010595215193651758,0.00030571613965405496,0.010289499053997703,0.007016023483897289,4.148,4.174,1.719648e-06,True,0.018443068973804353
43,243,0,5,0.0915997515374728,0.08917840312050568,-0.0024213484169671173,0.0915997515374728,0.10086619644972766,3.798,3.791,1.447403e-05,True,0.018443068973804353
43,243,0,6,0.0642965911086278,0.049351111397870295,-0.014945479710757506,0.0642965911086278,0.09273298336661019,4.197,4.174,8.009893e-06,True,0.018443068973804353
43,243,0,7,0.06976065344176656,0.0458284239052411,-0.023932229536525462,0.06976065344176656,0.11322195929534719,3.874,3.835,7.438146e-06,True,0.018443068973804353
43,243,0,8,0.0631532547626144,0.03068003653164702,-0.032473218230967375,0.0631532547626144,0.11258672488320275,4.183,4.141,4.979499e-06,True,0.018443068973804353
44,244,2,1,0.30025767616596954,0.3418545921571552,0.041596915991185646,0.30025767616596954,0.21061335890159813,3.967,4.007,5.361141e-05,True,0.014422324564578263
44,244,2,2,2.7751343919449115e-05,0.006384618603289908,0.0063568672593704596,2.7751343919449115e-05,0.0,4.261,4.261,1.001269e-06,True,0.014422324564578263
44,244,2,3,0.26931598187460953,0.2657058541604408,-0.0036101277141687427,0.26931598187460953,0.03886193522684199,3.786,4.05,4.166937e-05,True,0.014422324564578263
44,244,2,4,0.2568866851792281,0.24647756515334215,-0.010409120025885926,0.2568866851792281,0.4556213604837015,3.883,3.765,3.865389e-05,True,0.014422324564578263
44,244,2,5,5.156727888544896e-05,0.009787082286642403,0.009735515007756955,5.156727888544896e-05,0.0,3.977,3.977,1.534861e-06,True,0.014422324564578263
44,244,2,6,0.07099530689019723,0.06360726395057488,-0.00738804293962235,0.07099530689019723,0.10677179179764618,4.191,4.163,9.975221e-06,True,0.014422324564578263
44,244,2,7,0.05435049041225541,0.040473696616562596,-0.013876793795692816,0.05435049041225541,0.10345856216048191,3.888,3.844,6.347295e-06,True,0.014422324564578263
44,244,2,8,0.04811454085493533,0.025709327071992125,-0.022405213782943204,0.04811454085493533,0.09913907355211046,4.196,4.152,4.03187e-06,True,0.014422324564578263
45,245,4,1,0.08560694431690272,0.08364814433531824,-0.0019587999815844775,0.08560694431690272,0.05195745359670783,4.082,4.117,2.48388e-05,False,0.041541957716238156
45,245,4,2,0.05726466857278531,0.056266803847450114,-0.0009978647253351958,0.05726466857278531,0.03996129814377933,3.997,4.058,1.670808e-05,False,0.041541957716238156
45,245,4,3,0.3000410086162648,0.23865601451410948,-0.06138499410215534,0.3000410086162648,0.6727644058493069,3.77,3.589,7.086743e-05,False,0.041541957716238156
45,245,4,4,2.343325925681045e-05,0.1630664987545937,0.1630430654953369,2.343325925681045e-05,0.0,4.23,4.23,4.842159e-05,False,0.041541957716238156
45,245,4,5,0.2905834803804728,0.2385084781917698,-0.052075002188703035,0.2905834803804728,0.6256813428257681,3.666,3.5,7.082362e-05,False,0.041541957716238156
45,245,4,6,0.21433456924930946,0.17723833744718995,-0.03709623180211952,0.21433456924930946,0.5026023077592039,4.082,3.925,5.262983e-05,False,0.041541957716238156
45,245,4,7,2.645623763275309e-05,0.003151221607248518,0.003124765369615765,2.645623763275309e-05,0.0,3.995,3.995,9.357358e-07,False,0.041541957716238156
45,245,4,8,0.052119439367375064,0.03946450130232005,-0.012654938065055014,0.052119439367375064,0.17906858999275657,4.192,4.089,1.171874e-05,False,0.041541957716238156
46,246,7,1,0.04065561576207787,0.049533669788389814,0.008878054026311942,0.04065561576207787,0.023018088939887042,4.161,4.229,4.852514e-06,True,0.015900974341750754
46,246,7,2,0.059172472525294645,0.06429862143881887,0.0051261489135242255,0.059172472525294645,0.029264607010739168,3.995,4.112,6.298947e-06,True,0.015900974341750754
46,246,7,3,0.05680735654815901,0.04219465382730429,-0.014612702720854714,0.05680735654815901,0.0102373659409934,3.997,4.134,4.133555e-06,True,0.015900974341750754
46,246,7,4,0.06622661502152258,0.09921079030387413,0.03298417528235155,0.06622661502152258,0.07314504029282005,4.04,4.031,9.719081e-06,True,0.015900974341750754
46,246,7,5,0.06552108230769242,0.08213660145250777,0.01661551914481535,0.06552108230769242,0.052411130905835324,3.829,3.845,8.046426e-06,True,0.015900974341750754
46,246,7,6,0.06854547406999213,0.06663061190743522,-0.0019148621625569157,0.06854547406999213,0.07485999468504663,4.193,4.188,6.527398e-06,True,0.015900974341750754
46,246,7,7,0.16716338320461419,0.1626219628483543,-0.004541420356259873,0.16716338320461419,0.18323586783317758,3.791,3.782,1.593109e-05,True,0.015900974341750754
46,246,7,8,0.47590800056064714,0.4333730884333157,-0.04253491212733146,0.47590800056064714,0.5538279043915008,3.933,3.898,4.245494e-05,True,0.015900974341750754
47,247,1,1,3.1391323481928504e-05,0.0010555763534389098,0.0010241850299569813,3.1391323481928504e-05,0.0,4.318,4.318,1.619327e-07,True,0.019614058155141854
47,247,1,2,0.3491269469378595,0.3881388553180218,0.039011908380162275,0.3491269469378595,0.2592515408465372,3.845,3.885,5.954318e-05,True,0.019614058155141854
47,247,1,3,0.2655863852675147,0.2961574668689438,0.030571081601429073,0.2655863852675147,0.06185496076728918,3.788,3.982,4.54326e-05,True,0.019614058155141854
47,247,1,4,0.21805142611481065,0.18226220154132475,-0.035789224573485906,0.21805142611481065,0.38863878847252903,3.909,3.802,2.796028e-05,True,0.019614058155141854
47,247,1,5,0.00011734397085971623,0.007966401579878832,0.007849057609019116,0.00011734397085971623,0.0,3.976,3.977,1.222101e-06,True,0.019614058155141854
47,247,1,6,0.05424396879111231,0.04859654826603478,-0.00564742052507753,0.05424396879111231,0.08253093121153916,4.213,4.182,7.455046e-06,True,0.019614058155141854
47,247,1,7,0.05987936462982531,0.04636081446444056,-0.013518550165384745,0.05987936462982531,0.10772420728630733,3.883,3.84,7.112069e-06,True,0.019614058155141854
47,247,1,8,0.05296317296453581,0.02946213560791658,-0.02350103735661923,0.05296317296453581,0.1089948574129517,4.192,4.144,4.519695e-06,True,0.019614058155141854
48,248,2,1,0.30242769490794263,0.3464975982404709,0.04406990333252825,0.30242769490794263,0.21177836205351527,3.966,4.006,5.385308e-05,True,0.0170108634548338
48,248,2,2,2.656097195288097e-05,0.006387690109366635,0.006361129137413754,2.656097195288097e-05,0.0,4.261,4.261,9.927826e-07,True,0.0170108634548338
48,248,2,3,0.2598924770967494,0.26853694476430495,0.008644467667555555,0.2598924770967494,0.04129104808433983,3.791,4.043,4.173634e-05,True,0.0170108634548338
48,248,2,4,0.24866829605748245,0.22793631162657133,-0.02073198443091112,0.24866829605748245,0.4291886438705798,3.888,3.779,3.542614e-05,True,0.0170108634548338
48,248,2,5,4.848555067958306e-05,0.009016439232517267,0.008967953681837684,4.848555067958306e-05,0.0,3.977,3.977,1.401346e-06,True,0.0170108634548338
48,248,2,6,0.06257056022749406,0.05537268277397197,-0.007197877453522093,0.06257056022749406,0.09293111196656964,4.198,4.174,8.60609e-06,True,0.0170108634548338
48,248,2,7,0.06215567835078249,0.04734427463797518,-0.014811403712807314,0.06215567835078249,0.111782575702163,3.881,3.836,7.358305e-06,True,0.0170108634548338
48,248,2,8,0.06421024683691638,0.038908058614821744,-0.025302188222094638,0.06421024683691638,0.12790272802954952,4.182,4.128,6.047138e-06,True,0.0170108634548338
49,249,4,1,0.08438151479658228,0.08264483885971947,-0.0017366759368628026,0.08438151479658228,0.04247479736956501,4.083,4.153,1.709478e-05,False,0.043048658525914316
49,249,4,2,0.05944921554437633,0.057295003093613316,-0.002154212450763013,0.05944921554437633,0.034118953561814255,3.995,4.087,1.185126e-05,False,0.043048658525914316
49,249,4,3,0.2946494572052544,0.23749541329140605,-0.05715404391384832,0.2946494572052544,0.44362920491204916,3.773,3.695,4.912505e-05,False,0.043048658525914316
49,249,4,4,1.8339307969885777e-05,0.16850607543227128,0.1684877361243014,1.8339307969885777e-05,0.0,4.23,4.23,3.485486e-05,False,0.043048658525914316
49,249,4,5,0.2923489562943875,0.24196399674240263,-0.05038495955198488,0.2923489562943875,0.4386162770042147,3.665,3.589,5.004936e-05,False,0.043048658525914316
49,249,4,6,0.21090929584866533,0.17009256735086895,-0.040816728497796384,0.21090929584866533,0.3514847355452549,4.084,4.002,3.518302e-05,False,0.043048658525914316
49,249,4,7,1.8541928841085207e-05,0.003725439908196961,0.0037068979793558757,1.8541928841085207e-05,0.0,3.995,3.995,7.705935e-07,False,0.043048658525914316
49,249,4,8,0.05822467907392324,0.03827666532152141,-0.01994801375240183,0.05822467907392324,0.1360795208432289,4.187,4.121,7.917387e-06,False,0.043048658525914316
50,250,0,1,0.389298170368791,0.43873048058569136,0.049432310216900366,0.389298170368791,0.2878188780044006,3.929,3.972,7.164777e-05,True,0.017731536396084633
50,250,0,2,0.32750415765303126,0.3398788855538891,0.012374727900857863,0.32750415765303126,0.31542695836591805,3.854,3.86,5.550461e-05,True,0.017731536396084633
50,250,0,3,0.0001245613237614289,0.008992350396485696,0.008867789072724267,0.0001245613237614289,0.0,4.164,4.164,1.468514e-06,True,0.017731536396084633
50,250,0,4,0.00754186743024933,0.007793185824105326,0.00025131839385599593,0.00754186743024933,0.0057626941463264315,4.17,4.184,1.272682e-06,True,0.017731536396084633
50,250,0,5,0.0847142486814776,0.08330854056456823,-0.0014057081169093766,0.0847142486814776,0.09245583237508194,3.805,3.797,1.360487e-05,True,0.017731536396084633
50,250,0,6,0.0680636613798346,0.052869011281853846,-0.01519465009798076,0.0680636613798346,0.09820239830504121,4.194,4.169,8.633881e-06,True,0.017731536396084633
50,250,0,7,0.0694110988793248,0.0448392404133304,-0.024571858465994398,0.0694110988793248,0.11315665370652979,3.874,3.835,7.322563e-06,True,0.017731536396084633
50,250,0,8,0.05334223428352997,0.02358830538007593,-0.029753928903454043,0.05334223428352997,0.09637902943389201,4.191,4.155,3.852136e-06,True,0.017731536396084633
51,251,2,1,0.3064354277471308,0.3522749004676716,0.04583947272054084,0.3064354277471308,0.2197393729437053,3.964,4.001,5.54382e-05,True,0.016115674363599185
51,251,2,2,3.333545335072558e-05,0.0064390940130741444,0.006405758559723419,3.333545335072558e-05,0.0,4.261,4.261,1.013333e-06,True,0.016115674363599185
51,251,2,3,0.2629799431636753,0.2660488794498518,0.0030689362861764935,0.2629799431636753,0.03998188313975908,3.79,4.047,4.186864e-05,True,0.016115674363599185
51,251,2,4,0.25643743886980724,0.23834617221321935,-0.01809126665658789,0.25643743886980724,0.44622642283381664,3.883,3.77,3.750901e-05,True,0.016115674363599185
51,251,2,5,9.392841389776216e-05,0.009242458301853778,0.009148529887956017,9.392841389776216e-05,0.0,3.976,3.977,1.454504e-06,True,0.016115674363599185
51,251,2,6,0.06197592679174432,0.05454901045156806,-0.007426916340176254,0.06197592679174432,0.09247014299202383,4.199,4.174,8.584486e-06,True,0.016115674363599185
51,251,2,7,0.05802762916262125,0.042871410962195156,-0.015156218200426091,0.05802762916262125,0.10620722677177352,3.885,3.841,6.746759e-06,True,0.016115674363599185
51,251,2,8,0.0540163703977727,0.03022807414056622,-0.02378829625720648,0.0540163703977727,0.11003768161468007,4.191,4.143,4.757052e-06,True,0.016115674363599185
52,252,7,1,0.04398301133410739,0.05015965739809951,0.006176646063992118,0.04398301133410739,0.023109464203044324,4.148,4.228,4.937065e-06,True,0.015592515466720521
52,252,7,2,0.05768426851537082,0.06178486091947446,0.0041005924041036396,0.05768426851537082,0.02881389242630595,3.996,4.114,6.081299e-06,True,0.015592515466720521
52,252,7,3,0.054677001665622685,0.040377779237178474,-0.014299222428444211,0.054677001665622685,0.008989164257845975,4.004,4.138,3.974264e-06,True,0.015592515466720521
52,252,7,4,0.06850183418405183,0.10375627795167765,0.03525444376762582,0.06850183418405183,0.07556311100735941,4.037,4.029,1.021242e-05,True,0.015592515466720521
52,252,7,5,0.0714803976702891,0.0883187773014496,0.0168383796311605,0.0714803976702891,0.056988641501185044,3.822,3.84,8.692953e-06,True,0.015592515466720521
52,252,7,6,0.07503775954472566,0.07264263280257387,-0.0023951267421517958,0.07503775954472566,0.08243187601870927,4.188,4.182,7.149997e-06,True,0.015592515466720521
52,252,7,7,0.1635985322952905,0.16006358742510995,-0.003534944870180551,0.1635985322952905,0.18073653112022764,3.793,3.783,1.575458e-05,True,0.015592515466720521
52,252,7,8,0.46503719479054195,0.4228964269644364,-0.04214076782610554,0.46503719479054195,0.5433673194653222,3.938,3.902,4.162443e-05,True,0.015592515466720521
53,253,4,1,0.08198635376166552,0.07884094054289931,-0.003145413218766213,0.08198635376166552,0.04595465435242583,4.084,4.14,1.991149e-05,False,0.04228012125262896
53,253,4,2,0.06189017252932696,0.06265841509942939,0.0007682425701024329,0.06189017252932696,0.03895718392021112,3.994,4.063,1.582455e-05,False,0.04228012125262896
53,253,4,3,0.2981450321691312,0.23713200148929728,-0.06101303067983391,0.2981450321691312,0.5601258166589907,3.771,3.641,5.988832e-05,False,0.04228012125262896
53,253,4,4,2.245986256192394e-05,0.16506782558479352,0.1650453657222316,2.245986256192394e-05,0.0,4.23,4.23,4.168832e-05,False,0.04228012125262896
53,253,4,5,0.28854591350402026,0.23738478044477768,-0.05116113305924258,0.28854591350402026,0.5289770475754644,3.667,3.546,5.995216e-05,False,0.04228012125262896
53,253,4,6,0.21426079961260627,0.17422472740879108,-0.04003607220381519,0.21426079961260627,0.4318930245254201,4.082,3.961,4.400092e-05,False,0.04228012125262896
53,253,4,7,2.3753291254733054e-05,0.003330630009436507,0.003306876718181774,2.3753291254733054e-05,0.0,3.995,3.995,8.411595e-07,False,0.04228012125262896
53,253,4,8,0.055125515269433295,0.04136067942057528,-0.013764835848858015,0.055125515269433295,0.16154905351182938,4.19,4.099,1.044575e-05,False,0.04228012125262896
54,254,3,1,0.04340648591723897,0.04239621122186945,-0.0010102746953695174,0.04340648591723897,0.026901003611471398,4.15,4.214,7.041815e-06,False,0.02336058734321251
54,254,3,2,0.05889863812794911,0.058484412646929634,-0.0004142254810194784,0.05889863812794911,0.03430562641384048,3.996,4.086,9.713991e-06,False,0.02336058734321251
54,254,3,3,2.4601625800558906e-05,0.08910663022614371,0.08908202860034314,2.4601625800558906e-05,0.0,4.164,4.164,1.48002e-05,False,0.02336058734321251
54,254,3,4,0.3426291597685677,0.30683375208829705,-0.035795407680270674,0.3426291597685677,0.4304579699688116,3.831,3.779,5.096367e-05,False,0.02336058734321251
54,254,3,5,0.2078466237948906,0.20015818091571244,-0.0076884428791781645,0.2078466237948906,0.18406294835298054,3.713,3.731,3.324535e-05,False,0.02336058734321251
54,254,3,6,0.3016219991896972,0.2682978829362341,-0.0333241162534631,0.3016219991896972,0.43547103075569626,4.031,3.959,4.456304e-05,False,0.02336058734321251
54,254,3,7,4.962356547676636e-05,0.004409944337983663,0.004360320772506896,4.962356547676636e-05,0.0,3.995,3.995,7.324714e-07,False,0.02336058734321251
54,254,3,8,0.045522868010379046,0.030312985626829974,-0.015209882383549072,0.045522868010379046,0.10553703517051968,4.198,4.147,5.034847e-06,False,0.02336058734321251
55,255,3,1,0.04041002071482039,0.03952762913693594,-0.0008823915778844449,0.04041002071482039,0.025984928016956635,4.161,4.217,6.620898e-06,False,0.02279503965713937
55,255,3,2,0.06410877606100251,0.06309765900472579,-0.0010111170562767252,0.06410877606100251,0.03549974328069198,3.993,4.08,1.056889e-05,False,0.02279503965713937
55,255,3,3,1.7126738917767392e-05,0.08711107856991648,0.08709395183099872,1.7126738917767392e-05,0.0,4.164,4.164,1.459115e-05,False,0.02279503965713937
55,255,3,4,0.3372727141435975,0.3031058251888656,-0.03416688895473191,0.3372727141435975,0.42685091636918676,3.834,3.781,5.077038e-05,False,0.02279503965713937
55,255,3,5,0.21837616646365304,0.2091350659716503,-0.009241100492002746,0.21837616646365304,0.197742402875386,3.706,3.721,3.503023e-05,False,0.02279503965713937
55,255,3,6,0.2840713648980235,0.2528306943831437,-0.031240670514879776,0.2840713648980235,0.4185633731285051,4.042,3.968,4.234927e-05,False,0.02279503965713937
55,255,3,7,1.7882223448277333e-05,0.004104089021007095,0.004086206797558818,1.7882223448277333e-05,0.0,3.995,3.995,6.87437e-07,False,0.02279503965713937
55,255,3,8,0.05572594875653711,0.041087958723755286,-0.014637990032781822,0.05572594875653711,0.12817352480579916,4.189,4.127,6.882254e-06,False,0.02279503965713937
56,256,0,1,0.39004092164342724,0.439097631545856,0.049056709902428774,0.39004092164342724,0.28632888568863935,3.929,3.973,7.167249e-05,True,0.017704896626005957
56,256,0,2,0.33649449057925324,0.34841814551499106,0.011923654935737826,0.33649449057925324,0.3266909179465048,3.85,3.855,5.687117e-05,True,0.017704896626005957
56,256,0,3,9.697975178434695e-05,0.009931317989661454,0.009834338237877107,9.697975178434695e-05,0.0,4.164,4.164,1.621057e-06,True,0.017704896626005957
56,256,0,4,0.00506081920289027,0.005065702630870406,4.883427980136371e-06,0.00506081920289027,0.004346562537582028,4.19,4.196,8.268583e-07,True,0.017704896626005957
56,256,0,5,0.0788888444844807,0.07827937576292593,-0.0006094687215547762,0.0788888444844807,0.08612893667788706,3.812,3.803,1.277729e-05,True,0.017704896626005957
56,256,0,6,0.0642964197999203,0.04903427170158812,-0.015262148098332186,0.0642964197999203,0.09297338801337211,4.197,4.174,8.003706e-06,True,0.017704896626005957
56,256,0,7,0.06571349794078975,0.042155063282409054,-0.023558434658380693,0.06571349794078975,0.10749769989238855,3.878,3.84,6.880835e-06,True,0.017704896626005957
56,256,0,8,0.059408026597454144,0.02801849157169799,-0.03138953502575616,0.059408026597454144,0.10626814659270897,4.186,4.146,4.573368e-06,True,0.017704896626005957
57,257,0,1,0.38346680868767447,0.4333467749203139,0.04987996623263946,0.38346680868767447,0.27890086543404946,3.932,3.976,7.056636e-05,True,0.01783575089361837
57,257,0,2,0.34579053403943366,0.3580933956835465,0.012302861644112817,0.34579053403943366,0.3375281578964305,3.846,3.85,5.831207e-05,True,0.01783575089361837
57,257,0,3,0.00013228425769442766,0.009267313555705882,0.009135029298011453,0.00013228425769442766,0.0,4.164,4.164,1.509093e-06,True,0.01783575089361837
57,257,0,4,0.0077474643213585595,0.0077726107210683215,2.5146399709762013e-05,0.0077474643213585595,0.005995172315603652,4.169,4.183,1.265695e-06,True,0.01783575089361837
57,257,0,5,0.07576887283856981,0.07491194061522635,-0.0008569322233434595,0.07576887283856981,0.0830681354496036,3.816,3.807,1.219869e-05,True,0.01783575089361837
57,257,0,6,0.06095149347381514,0.04587283149245617,-0.015078661981358973,0.06095149347381514,0.08823939104919097,4.2,4.178,7.46995e-06,True,0.01783575089361837
57,257,0,7,0.060667063835179634,0.0382805200147052,-0.022386543820474433,0.060667063835179634,0.09964019063392518,3.882,3.847,6.233615e-06,True,0.01783575089361837
57,257,0,8,0.06547547854627443,0.032454612996977814,-0.03302086554929662,0.06547547854627443,0.11601784228364291,4.181,4.138,5.284922e-06,True,0.01783575089361837
58,258,3,1,0.039856963363976414,0.03830754130607166,-0.0015494220579047521,0.039856963363976414,0.02539409738856953,4.164,4.22,6.232533e-06,False,0.02294100564261745
58,258,3,2,0.06457220099623939,0.06319478498442486,-0.0013774160118145279,0.06457220099623939,0.03520703971818947,3.992,4.082,1.028162e-05,False,0.02294100564261745
58,258,3,3,2.2739268675957767e-05,0.08745038321502817,0.0874276439463522,2.2739268675957767e-05,0.0,4.164,4.164,1.422794e-05,False,0.02294100564261745
58,258,3,4,0.3379878146501217,0.3047939596882974,-0.033193854961824254,0.3379878146501217,0.41486734273572307,3.833,3.787,4.958915e-05,False,0.02294100564261745
58,258,3,5,0.2115528908321304,0.20596446839682653,-0.005588422435303886,0.2115528908321304,0.1873076893548841,3.711,3.728,3.350986e-05,False,0.02294100564261745
58,258,3,6,0.29749766368673247,0.26395246707677256,-0.033545196609959915,0.29749766368673247,0.4215498504898988,4.034,3.966,4.294435e-05,False,0.02294100564261745
58,258,3,7,3.6748414014538765e-05,0.0043731270381321095,0.004336378624117571,3.6748414014538765e-05,0.0,3.995,3.995,7.114959e-07,False,0.02294100564261745
58,258,3,8,0.048472978788109175,0.0319632682944467,-0.016509710493662476,0.048472978788109175,0.10711772251727737,4.196,4.145,5.200337e-06,False,0.02294100564261745
59,259,1,1,3.073674992170956e-05,0.0010630893886247044,0.0010323526387029948,3.073674992170956e-05,0.0,4.318,4.318,1.61403e-07,True,0.017108356282616442
59,259,1,2,0.34427862354485755,0.3859713379829917,0.04169271443813416,0.34427862354485755,0.25316780535505357,3.847,3.887,5.85999e-05,True,0.017108356282616442
59,259,1,3,0.26403962100517475,0.28156373932989964,0.01752411832472489,0.26403962100517475,0.057702417935990485,3.789,3.995,4.274827e-05,True,0.017108356282616442
59,259,1,4,0.22007341455463006,0.19334377986960546,-0.026729634685024595,0.22007341455463006,0.3927356617768448,3.907,3.8,2.935432e-05,True,0.017108356282616442
59,259,1,5,0.00011695089722501408,0.008301190626128647,0.008184239728903633,0.00011695089722501408,0.0,3.976,3.977,1.260324e-06,True,0.017108356282616442
59,259,1,6,0.05567647463641695,0.05025387670339288,-0.005422597933024069,0.05567647463641695,0.08442317084254548,4.21,4.181,7.629769e-06,True,0.017108356282616442
59,259,1,7,0.06355052060918741,0.05050164964826556,-0.013048870960921846,0.06355052060918741,0.11345360537673173,3.88,3.835,7.667387e-06,True,0.017108356282616442
59,259,1,8,0.052233658002586635,0.029001336451091292,-0.023232321551495343,0.052233658002586635,0.1075754782886918,4.192,4.145,4.403113e-06,True,0.017108356282616442
60,260,6,1,0.06949542824340861,0.07868478775318294,0.009189359509774328,0.06949542824340861,0.03387051821947788,4.092,4.187,1.054309e-05,True,0.016914446685163474
60,260,6,2,0.05655476745114356,0.060731457692874,0.004176690241730438,0.05655476745114356,0.03230954245925655,3.997,4.097,8.137497e-06,True,0.016914446685163474
60,260,6,3,0.06477094033524372,0.05602169502957267,-0.008749245305671054,0.06477094033524372,0.004612442029978431,3.974,4.15,7.506429e-06,True,0.016914446685163474
60,260,6,4,0.1593023323438075,0.19910909967420817,0.03980676733040067,0.1593023323438075,0.18529393012097103,3.954,3.934,2.667892e-05,True,0.016914446685163474
60,260,6,5,0.32121448399637614,0.32588135322517536,0.00466686922879922,0.32121448399637614,0.3435487386731305,3.65,3.638,4.366532e-05,True,0.016914446685163474
60,260,6,6,3.343242307183369e-05,0.002558347275987545,0.0025249148529157116,3.343242307183369e-05,0.0,4.329,4.329,3.427967e-07,True,0.016914446685163474
60,260,6,7,0.32859362881023463,0.26968508737525165,-0.058908541434982975,0.32859362881023463,0.4067999622897946,3.698,3.662,3.61355e-05,True,0.016914446685163474
60,260,6,8,3.498639671407043e-05,0.007328171973747474,0.0072931855770334035,3.498639671407043e-05,0.0,4.294,4.294,9.819125e-07,True,0.016914446685163474
61,261,5,1,0.059101622784758896,0.060304505909977824,0.0012028831252189273,0.059101622784758896,0.02745300671278648,4.098,4.212,6.961038e-06,True,0.013150324506356205
61,261,5,2,0.07416217058334804,0.06659412498413919,-0.007568045599208845,0.07416217058334804,0.03079646526443962,3.987,4.104,7.687058e-06,True,0.013150324506356205
61,261,5,3,0.05938785919128763,0.06375412832704028,0.004366269135752644,0.05938785919128763,0.033130127862582764,3.99,4.067,7.359233e-06,True,0.013150324506356205
61,261,5,4,0.033733848615424666,0.031237918725041943,-0.0024959298903827233,0.033733848615424666,0.0445403736906571,4.079,4.066,3.605839e-06,True,0.013150324506356205
61,261,5,5,3.727147865137481e-05,0.005937660473726309,0.005900388995074934,3.727147865137481e-05,0.0,3.977,3.977,6.853929e-07,True,0.013150324506356205
61,261,5,6,0.3953221157878969,0.42749787672944206,0.03217576094154517,0.3953221157878969,0.3892729523346316,3.979,3.983,4.934671e-05,True,0.013150324506356205
61,261,5,7,0.37821474820543644,0.3356774256696033,-0.042537322535833144,0.37821474820543644,0.4858691751274571,3.676,3.626,3.874774e-05,True,0.013150324506356205
61,261,5,8,4.036335319596718e-05,0.008996359181029222,0.008955995827833255,4.036335319596718e-05,0.0,4.294,4.294,1.038463e-06,True,0.013150324506356205
62,262,2,1,0.30282990841233415,0.32158969017559785,0.018759781763263705,0.30282990841233415,0.18532914021767338,3.966,4.022,4.889629e-05,True,0.015778363080499472
62,262,2,2,4.3473848540316444e-05,0.007102567672849833,0.007059093824309516,4.3473848540316444e-05,0.0,4.261,4.261,1.079914e-06,True,0.015778363080499472
62,262,2,3,0.25298856616756654,0.21862234111551962,-0.03436622505204692,0.25298856616756654,0.027447836375280758,3.795,4.083,3.324056e-05,True,0.015778363080499472
62,262,2,4,0.24821733376476715,0.2754508932541984,0.027233559489431264,0.24821733376476715,0.4403130772030854,3.888,3.773,4.188109e-05,True,0.015778363080499472
62,262,2,5,0.00029566679060990083,0.010356684035603352,0.010061017244993451,0.00029566679060990083,0.0,3.974,3.977,1.574688e-06,True,0.015778363080499472
62,262,2,6,0.06420574810201672,0.05901936233238801,-0.00518638576962871,0.06420574810201672,0.09630013940551412,4.197,4.171,8.973633e-06,True,0.015778363080499472
62,262,2,7,0.06693937345776808,0.0571540137599662,-0.009785359697801886,0.06693937345776808,0.1248391252942243,3.877,3.825,8.690015e-06,True,0.015778363080499472
62,262,2,8,0.06447992945639716,0.05070444765387685,-0.013775481802520313,0.06447992945639716,0.1467495572074599,4.182,4.111,7.709387e-06,True,0.015778363080499472
63,263,5,1,0.06242604748088875,0.05752926514558453,-0.004896782335304224,0.06242604748088875,0.02649338112095041,4.096,4.215,6.984308e-06,True,0.015921005100518644
63,263,5,2,0.07739365625066791,0.12534410171742966,0.04795044546676175,0.07739365625066791,0.04137817865699761,3.985,4.05,1.521733e-05,True,0.015921005100518644
63,263,5,3,0.051421644561414195,0.04493275674880157,-0.006488887812612629,0.051421644561414195,0.028703966267109565,4.013,4.08,5.455036e-06,True,0.015921005100518644
63,263,5,4,0.027915372647997285,0.029375961139713275,0.0014605884917159896,0.027915372647997285,0.03673701802002744,4.086,4.075,3.566372e-06,True,0.015921005100518644
63,263,5,5,3.352053222284652e-05,0.005585332968252769,0.005551812436029922,3.352053222284652e-05,0.0,3.977,3.977,6.780842e-07,True,0.015921005100518644
63,263,5,6,0.39664326966425073,0.39635017884132306,-0.0002930908229276663,0.39664326966425073,0.37934871078192794,3.979,3.988,4.811867e-05,True,0.015921005100518644
63,263,5,7,0.38413183785028127,0.3321265784190512,-0.05200525943123008,0.38413183785028127,0.5012131912934787,3.673,3.619,4.032164e-05,True,0.015921005100518644
63,263,5,8,3.465101227698675e-05,0.008755825019843878,0.008721174007566891,3.465101227698675e-05,0.0,4.294,4.294,1.062996e-06,True,0.015921005100518644
64,264,2,1,0.1610953333795412,0.10329580504936928,-0.057799528330171934,0.1610953333795412,0.03527554014371308,4.037,4.181,1.085916e-05,True,0.017425689145023564
64,264,2,2,0.007478654259244495,0.004489746559909417,-0.0029889076993350784,0.007478654259244495,0.012005142790259498,4.223,4.2,4.719928e-07,True,0.017425689145023564
64,264,2,3,0.12871768854829124,0.14841901702713653,0.019701328478845287,0.12871768854829124,0.026942986634530812,3.875,4.085,1.560282e-05,True,0.017425689145023564
64,264,2,4,0.1313978560593633,0.14678622729600407,0.015388371236640774,0.1313978560593633,0.17379391470698832,3.975,3.943,1.543117e-05,True,0.017425689145023564
64,264,2,5,0.02607633316017956,0.04958612618536919,0.023509793025189633,0.02607633316017956,0.015589479236566435,3.878,3.891,5.212832e-06,True,0.017425689145023564
