local_sample_row,sample_index,label,input_channel,switch_mzi,port,upload_voltage,mode
69,169,3,5,5,44,3.712,sequential-input-sum
69,169,3,6,6,46,3.959,sequential-input-sum
69,169,3,7,7,42,3.995,sequential-input-sum
69,169,3,8,8,49,4.116,sequential-input-sum
70,170,6,1,1,43,4.194,sequential-input-sum
70,170,6,2,2,45,4.103,sequential-input-sum
70,170,6,3,3,41,4.141,sequential-input-sum
70,170,6,4,4,48,3.93,sequential-input-sum
70,170,6,5,5,44,3.636,sequential-input-sum
70,170,6,6,6,46,4.329,sequential-input-sum
70,170,6,7,7,42,3.666,sequential-input-sum
70,170,6,8,8,49,4.294,sequential-input-sum
71,171,1,1,1,43,4.318,sequential-input-sum
71,171,1,2,2,45,3.885,sequential-input-sum
71,171,1,3,3,41,3.996,sequential-input-sum
71,171,1,4,4,48,3.803,sequential-input-sum
71,171,1,5,5,44,3.977,sequential-input-sum
71,171,1,6,6,46,4.181,sequential-input-sum
71,171,1,7,7,42,3.847,sequential-input-sum
71,171,1,8,8,49,4.133,sequential-input-sum
72,172,1,1,1,43,4.318,sequential-input-sum
72,172,1,2,2,45,3.885,sequential-input-sum
72,172,1,3,3,41,3.981,sequential-input-sum
72,172,1,4,4,48,3.807,sequential-input-sum
72,172,1,5,5,44,3.977,sequential-input-sum
72,172,1,6,6,46,4.178,sequential-input-sum
72,172,1,7,7,42,3.839,sequential-input-sum
72,172,1,8,8,49,4.142,sequential-input-sum
73,173,1,1,1,43,4.318,sequential-input-sum
73,173,1,2,2,45,3.886,sequential-input-sum
73,173,1,3,3,41,4.004,sequential-input-sum
73,173,1,4,4,48,3.804,sequential-input-sum
73,173,1,5,5,44,3.977,sequential-input-sum
73,173,1,6,6,46,4.181,sequential-input-sum
73,173,1,7,7,42,3.838,sequential-input-sum
73,173,1,8,8,49,4.136,sequential-input-sum
74,174,3,1,1,43,4.223,sequential-input-sum
74,174,3,2,2,45,4.086,sequential-input-sum
74,174,3,3,3,41,4.164,sequential-input-sum
74,174,3,4,4,48,3.798,sequential-input-sum
74,174,3,5,5,44,3.726,sequential-input-sum
74,174,3,6,6,46,3.983,sequential-input-sum
74,174,3,7,7,42,3.995,sequential-input-sum
74,174,3,8,8,49,4.129,sequential-input-sum
75,175,5,1,1,43,4.222,sequential-input-sum
75,175,5,2,2,45,4.125,sequential-input-sum
75,175,5,3,3,41,4.057,sequential-input-sum
75,175,5,4,4,48,4.074,sequential-input-sum
75,175,5,5,5,44,3.977,sequential-input-sum
75,175,5,6,6,46,3.979,sequential-input-sum
75,175,5,7,7,42,3.607,sequential-input-sum
75,175,5,8,8,49,4.294,sequential-input-sum
76,176,2,1,1,43,4.003,sequential-input-sum
76,176,2,2,2,45,4.261,sequential-input-sum
76,176,2,3,3,41,4.036,sequential-input-sum
76,176,2,4,4,48,3.777,sequential-input-sum
76,176,2,5,5,44,3.977,sequential-input-sum
76,176,2,6,6,46,4.173,sequential-input-sum
76,176,2,7,7,42,3.84,sequential-input-sum
76,176,2,8,8,49,4.134,sequential-input-sum
77,177,4,1,1,43,4.11,sequential-input-sum
77,177,4,2,2,45,4.049,sequential-input-sum
77,177,4,3,3,41,3.567,sequential-input-sum
77,177,4,4,4,48,4.23,sequential-input-sum
77,177,4,5,5,44,3.469,sequential-input-sum
77,177,4,6,6,46,3.907,sequential-input-sum
77,177,4,7,7,42,3.995,sequential-input-sum
77,177,4,8,8,49,4.059,sequential-input-sum
78,178,5,1,1,43,4.193,sequential-input-sum
78,178,5,2,2,45,4.122,sequential-input-sum
78,178,5,3,3,41,4.077,sequential-input-sum
78,178,5,4,4,48,4.064,sequential-input-sum
78,178,5,5,5,44,3.977,sequential-input-sum
78,178,5,6,6,46,3.976,sequential-input-sum
78,178,5,7,7,42,3.632,sequential-input-sum
78,178,5,8,8,49,4.294,sequential-input-sum
79,179,3,1,1,43,4.227,sequential-input-sum
79,179,3,2,2,45,4.078,sequential-input-sum
79,179,3,3,3,41,4.164,sequential-input-sum
79,179,3,4,4,48,3.793,sequential-input-sum
79,179,3,5,5,44,3.713,sequential-input-sum
79,179,3,6,6,46,3.974,sequential-input-sum
79,179,3,7,7,42,3.995,sequential-input-sum
79,179,3,8,8,49,4.107,sequential-input-sum
80,180,0,1,1,43,3.979,sequential-input-sum
80,180,0,2,2,45,3.854,sequential-input-sum
80,180,0,3,3,41,4.164,sequential-input-sum
80,180,0,4,4,48,4.181,sequential-input-sum
80,180,0,5,5,44,3.804,sequential-input-sum
80,180,0,6,6,46,4.175,sequential-input-sum
80,180,0,7,7,42,3.843,sequential-input-sum
80,180,0,8,8,49,4.134,sequential-input-sum
81,181,3,1,1,43,4.221,sequential-input-sum
81,181,3,2,2,45,4.082,sequential-input-sum
81,181,3,3,3,41,4.164,sequential-input-sum
81,181,3,4,4,48,3.802,sequential-input-sum
81,181,3,5,5,44,3.721,sequential-input-sum
81,181,3,6,6,46,3.984,sequential-input-sum
81,181,3,7,7,42,3.995,sequential-input-sum
81,181,3,8,8,49,4.13,sequential-input-sum
82,182,6,1,1,43,4.188,sequential-input-sum
82,182,6,2,2,45,4.097,sequential-input-sum
82,182,6,3,3,41,4.138,sequential-input-sum
82,182,6,4,4,48,3.941,sequential-input-sum
82,182,6,5,5,44,3.642,sequential-input-sum
82,182,6,6,6,46,4.329,sequential-input-sum
82,182,6,7,7,42,3.656,sequential-input-sum
82,182,6,8,8,49,4.294,sequential-input-sum
83,183,5,1,1,43,4.217,sequential-input-sum
83,183,5,2,2,45,4.062,sequential-input-sum
83,183,5,3,3,41,4.063,sequential-input-sum
83,183,5,4,4,48,4.077,sequential-input-sum
83,183,5,5,5,44,3.977,sequential-input-sum
83,183,5,6,6,46,3.99,sequential-input-sum
83,183,5,7,7,42,3.617,sequential-input-sum
83,183,5,8,8,49,4.294,sequential-input-sum
84,184,5,1,1,43,4.218,sequential-input-sum
84,184,5,2,2,45,4.056,sequential-input-sum
84,184,5,3,3,41,4.063,sequential-input-sum
84,184,5,4,4,48,4.076,sequential-input-sum
84,184,5,5,5,44,3.977,sequential-input-sum
84,184,5,6,6,46,3.991,sequential-input-sum
84,184,5,7,7,42,3.617,sequential-input-sum
84,184,5,8,8,49,4.294,sequential-input-sum
85,185,7,1,1,43,4.236,sequential-input-sum
85,185,7,2,2,45,4.101,sequential-input-sum
85,185,7,3,3,41,4.133,sequential-input-sum
85,185,7,4,4,48,4.037,sequential-input-sum
85,185,7,5,5,44,3.839,sequential-input-sum
85,185,7,6,6,46,4.174,sequential-input-sum
85,185,7,7,7,42,3.787,sequential-input-sum
85,185,7,8,8,49,3.902,sequential-input-sum
86,186,2,1,1,43,4.008,sequential-input-sum
86,186,2,2,2,45,4.261,sequential-input-sum
86,186,2,3,3,41,4.045,sequential-input-sum
86,186,2,4,4,48,3.778,sequential-input-sum
86,186,2,5,5,44,3.977,sequential-input-sum
86,186,2,6,6,46,4.167,sequential-input-sum
86,186,2,7,7,42,3.829,sequential-input-sum
86,186,2,8,8,49,4.14,sequential-input-sum
87,187,2,1,1,43,4.0,sequential-input-sum
87,187,2,2,2,45,4.261,sequential-input-sum
87,187,2,3,3,41,4.053,sequential-input-sum
87,187,2,4,4,48,3.762,sequential-input-sum
87,187,2,5,5,44,3.977,sequential-input-sum
87,187,2,6,6,46,4.16,sequential-input-sum
87,187,2,7,7,42,3.854,sequential-input-sum
87,187,2,8,8,49,4.158,sequential-input-sum
88,188,7,1,1,43,4.222,sequential-input-sum
88,188,7,2,2,45,4.133,sequential-input-sum
88,188,7,3,3,41,4.164,sequential-input-sum
88,188,7,4,4,48,4.093,sequential-input-sum
88,188,7,5,5,44,3.817,sequential-input-sum
88,188,7,6,6,46,4.169,sequential-input-sum
88,188,7,7,7,42,3.777,sequential-input-sum
88,188,7,8,8,49,3.89,sequential-input-sum
89,189,1,1,1,43,4.318,sequential-input-sum
89,189,1,2,2,45,3.884,sequential-input-sum
89,189,1,3,3,41,4.01,sequential-input-sum
89,189,1,4,4,48,3.805,sequential-input-sum
89,189,1,5,5,44,3.977,sequential-input-sum
89,189,1,6,6,46,4.18,sequential-input-sum
89,189,1,7,7,42,3.84,sequential-input-sum
89,189,1,8,8,49,4.135,sequential-input-sum
90,190,2,1,1,43,4.017,sequential-input-sum
90,190,2,2,2,45,4.261,sequential-input-sum
90,190,2,3,3,41,4.025,sequential-input-sum
90,190,2,4,4,48,3.78,sequential-input-sum
90,190,2,5,5,44,3.977,sequential-input-sum
90,190,2,6,6,46,4.177,sequential-input-sum
90,190,2,7,7,42,3.828,sequential-input-sum
90,190,2,8,8,49,4.117,sequential-input-sum
91,191,4,1,1,43,4.09,sequential-input-sum
91,191,4,2,2,45,4.024,sequential-input-sum
91,191,4,3,3,41,3.465,sequential-input-sum
91,191,4,4,4,48,4.23,sequential-input-sum
91,191,4,5,5,44,3.387,sequential-input-sum
91,191,4,6,6,46,3.844,sequential-input-sum
91,191,4,7,7,42,3.995,sequential-input-sum
91,191,4,8,8,49,4.04,sequential-input-sum
92,192,1,1,1,43,4.318,sequential-input-sum
92,192,1,2,2,45,3.884,sequential-input-sum
92,192,1,3,3,41,4.011,sequential-input-sum
92,192,1,4,4,48,3.803,sequential-input-sum
92,192,1,5,5,44,3.977,sequential-input-sum
92,192,1,6,6,46,4.179,sequential-input-sum
92,192,1,7,7,42,3.842,sequential-input-sum
92,192,1,8,8,49,4.137,sequential-input-sum
93,193,7,1,1,43,4.237,sequential-input-sum
93,193,7,2,2,45,4.261,sequential-input-sum
93,193,7,3,3,41,4.093,sequential-input-sum
93,193,7,4,4,48,4.026,sequential-input-sum
93,193,7,5,5,44,3.83,sequential-input-sum
93,193,7,6,6,46,4.169,sequential-input-sum
93,193,7,7,7,42,3.779,sequential-input-sum
93,193,7,8,8,49,3.89,sequential-input-sum
94,194,3,1,1,43,4.216,sequential-input-sum
94,194,3,2,2,45,4.071,sequential-input-sum
94,194,3,3,3,41,4.164,sequential-input-sum
94,194,3,4,4,48,3.787,sequential-input-sum
94,194,3,5,5,44,3.726,sequential-input-sum
94,194,3,6,6,46,3.955,sequential-input-sum
94,194,3,7,7,42,3.995,sequential-input-sum
94,194,3,8,8,49,4.143,sequential-input-sum
95,195,3,1,1,43,4.215,sequential-input-sum
95,195,3,2,2,45,4.082,sequential-input-sum
95,195,3,3,3,41,4.164,sequential-input-sum
95,195,3,4,4,48,3.793,sequential-input-sum
95,195,3,5,5,44,3.721,sequential-input-sum
95,195,3,6,6,46,3.972,sequential-input-sum
95,195,3,7,7,42,3.995,sequential-input-sum
95,195,3,8,8,49,4.13,sequential-input-sum
96,196,7,1,1,43,4.226,sequential-input-sum
96,196,7,2,2,45,4.139,sequential-input-sum
96,196,7,3,3,41,4.137,sequential-input-sum
96,196,7,4,4,48,4.026,sequential-input-sum
96,196,7,5,5,44,3.85,sequential-input-sum
96,196,7,6,6,46,4.181,sequential-input-sum
96,196,7,7,7,42,3.786,sequential-input-sum
96,196,7,8,8,49,3.897,sequential-input-sum
97,197,2,1,1,43,4.003,sequential-input-sum
97,197,2,2,2,45,4.261,sequential-input-sum
97,197,2,3,3,41,4.046,sequential-input-sum
97,197,2,4,4,48,3.772,sequential-input-sum
97,197,2,5,5,44,3.977,sequential-input-sum
97,197,2,6,6,46,4.179,sequential-input-sum
97,197,2,7,7,42,3.837,sequential-input-sum
97,197,2,8,8,49,4.137,sequential-input-sum
98,198,2,1,1,43,4.0,sequential-input-sum
98,198,2,2,2,45,4.261,sequential-input-sum
98,198,2,3,3,41,4.039,sequential-input-sum
98,198,2,4,4,48,3.775,sequential-input-sum
98,198,2,5,5,44,3.977,sequential-input-sum
98,198,2,6,6,46,4.174,sequential-input-sum
98,198,2,7,7,42,3.841,sequential-input-sum
98,198,2,8,8,49,4.139,sequential-input-sum
99,199,4,1,1,43,4.126,sequential-input-sum
99,199,4,2,2,45,4.058,sequential-input-sum
99,199,4,3,3,41,3.626,sequential-input-sum
99,199,4,4,4,48,4.23,sequential-input-sum
99,199,4,5,5,44,3.52,sequential-input-sum
99,199,4,6,6,46,3.944,sequential-input-sum
99,199,4,7,7,42,3.995,sequential-input-sum
99,199,4,8,8,49,4.085,sequential-input-sum
