local_sample_row,sample_index,label,active_input_channel,upload_voltage,component_output_power_sum,component_output_power_0,component_output_power_1,component_output_power_2,component_output_power_3,component_output_power_4,component_output_power_5,component_output_power_6,component_output_power_7
20,120,3,1,4.214,7.91459079e-06,1.245918e-06,1.160053e-06,4.056775e-06,3.883043e-08,6.282577e-08,6.957187e-07,3.016319e-08,6.243067e-07
20,120,3,2,4.077,1.651722581e-05,3.21544e-06,9.010577e-06,2.744989e-06,7.60274e-08,8.397868e-08,7.073555e-07,2.311513e-08,6.557431e-07
20,120,3,3,4.164,2.79484142e-06,8.003078e-07,1.494418e-07,3.661212e-07,5.258927e-08,9.792259e-08,6.818908e-07,2.489716e-08,6.216708e-07
20,120,3,4,3.782,7.540562230000001e-05,4.796627e-07,1.507715e-05,1.282123e-05,2.88531e-05,1.335634e-05,4.302799e-07,4.065562e-06,3.222977e-07
20,120,3,5,3.717,3.17375557e-05,1.470357e-06,1.263779e-06,2.487475e-06,4.590706e-06,1.045174e-05,1.573358e-06,9.769394e-06,1.307467e-07
20,120,3,6,3.961,5.347786958e-05,7.987302e-07,9.127348e-08,1.946441e-07,1.484644e-05,9.417461e-06,2.172402e-05,6.045458e-06,3.598428e-07
20,120,3,7,3.995,2.7958228699999997e-06,8.01571e-07,1.498524e-07,3.664443e-07,5.35885e-08,9.7636e-08,6.79802e-07,2.541497e-08,6.215137e-07
20,120,3,8,4.123,1.0036454730000001e-05,8.294502e-07,1.590499e-07,3.825396e-07,4.901123e-08,1.121294e-07,8.707305e-07,9.646379e-07,6.668906e-06
21,121,1,1,4.318,2.7953693e-06,8.01728e-07,1.49756e-07,3.668162e-07,5.305144e-08,9.782549e-08,6.80779e-07,2.516177e-08,6.202514e-07
21,121,1,2,3.889,6.317093048e-05,1.68661e-05,3.427966e-05,1.006969e-05,2.82161e-07,2.362177e-07,7.281624e-07,1.977408e-08,6.891653e-07
21,121,1,3,3.989,1.16154267e-05,2.62181e-07,2.071293e-06,1.782053e-06,2.263052e-06,3.628894e-06,8.245958e-07,1.154335e-07,6.679244e-07
21,121,1,4,3.802,8.15396572e-05,2.99403e-06,2.967391e-05,2.89028e-05,1.403008e-05,2.030048e-06,4.496147e-07,3.110124e-06,3.490505e-07
21,121,1,5,3.977,2.78632937e-06,7.967276e-07,1.493013e-07,3.644618e-07,5.266348e-08,9.781547e-08,6.783747e-07,2.513072e-08,6.218543e-07
21,121,1,6,4.181,2.78553827e-06,7.956122e-07,1.493905e-07,3.650532e-07,5.262051e-08,9.788659e-08,6.797269e-07,2.478037e-08,6.20468e-07
21,121,1,7,3.838,1.05914333e-05,8.411174e-07,1.536138e-07,4.211481e-07,1.857512e-06,3.541548e-07,1.717871e-06,4.389317e-06,8.566992e-07
21,121,1,8,4.137,8.596543979999999e-06,8.235523e-07,1.572642e-07,3.807902e-07,4.861798e-08,1.109165e-07,8.456876e-07,8.431672e-07,5.386548e-06
22,122,7,1,4.235,5.81667335e-06,6.107904e-07,8.717768e-07,2.88668e-06,4.140376e-08,6.466774e-08,6.896046e-07,2.874675e-08,6.230033e-07
22,122,7,2,4.114,1.077997402e-05,1.742677e-06,5.714865e-06,1.819694e-06,5.611064e-08,7.236327e-08,7.015365e-07,2.404071e-08,6.486869e-07
22,122,7,3,4.133,2.23427288e-06,4.920115e-07,1.115525e-07,6.554779e-08,7.351969e-08,1.250698e-07,6.981174e-07,3.70548e-08,6.313994e-07
22,122,7,4,4.037,1.6134055999999998e-05,1.033454e-07,3.378561e-06,1.798031e-06,6.072632e-06,3.019824e-06,5.946553e-07,7.218615e-07,4.451458e-07
22,122,7,5,3.828,1.25983297e-05,1.129522e-06,5.3771e-07,1.337259e-06,1.355781e-06,3.933318e-06,9.298069e-07,3.082373e-06,2.925598e-07
22,122,7,6,4.181,9.563976100000001e-06,7.914688e-07,1.30679e-07,2.691215e-07,2.681227e-06,1.839041e-06,2.356228e-06,9.632201e-07,5.329907e-07
22,122,7,7,3.79,1.67014759e-05,8.548633e-07,1.552497e-07,4.367748e-07,2.869382e-06,6.341531e-07,3.567779e-06,7.130199e-06,1.053075e-06
22,122,7,8,3.899,4.755282537e-05,8.652212e-07,1.677696e-07,4.066114e-07,5.981967e-08,1.227695e-07,1.338379e-06,3.607835e-06,4.098442e-05
23,123,1,1,4.318,2.79229921e-06,7.994861e-07,1.49648e-07,3.664077e-07,5.261763e-08,9.774736e-08,6.807571e-07,2.487672e-08,6.207586e-07
23,123,1,2,3.885,6.437001092e-05,1.723299e-05,3.491873e-05,1.024782e-05,2.876666e-07,2.413905e-07,7.29842e-07,1.976242e-08,6.918094e-07
23,123,1,3,3.986,1.20029862e-05,2.777215e-07,2.148337e-06,1.870314e-06,2.346081e-06,3.753014e-06,8.256402e-07,1.149139e-07,6.669646e-07
23,123,1,4,3.807,6.83033166e-05,3.82843e-07,1.372535e-05,1.14151e-05,2.618377e-05,1.215459e-05,4.48378e-07,3.666617e-06,3.266686e-07
23,123,1,5,3.977,2.79467991e-06,8.009437e-07,1.497474e-07,3.66777e-07,5.27628e-08,9.791881e-08,6.80793e-07,2.48322e-08,6.20905e-07
23,123,1,6,4.18,9.6704287e-06,7.955701e-07,1.310076e-07,2.692955e-07,2.713904e-06,1.860556e-06,2.393319e-06,9.715639e-07,5.352126e-07
23,123,1,7,3.835,1.0970382100000002e-05,8.449016e-07,1.536511e-07,4.223486e-07,1.921201e-06,3.711551e-07,1.815986e-06,4.572148e-06,8.689907e-07
23,123,1,8,4.143,8.03597849e-06,8.259248e-07,1.57147e-07,3.799556e-07,4.873059e-08,1.105483e-07,8.394578e-07,7.956034e-07,4.878611e-06
24,124,2,1,4.007,5.370475311000001e-05,2.108503e-05,5.819395e-06,2.516237e-05,2.808046e-08,1.984119e-07,7.387252e-07,4.042955e-08,6.32311e-07
24,124,2,2,4.261,2.7927855199999997e-06,7.995651e-07,1.491597e-07,3.654881e-07,5.2755e-08,9.778098e-08,6.808895e-07,2.514634e-08,6.220008e-07
24,124,2,3,4.042,2.79088775e-06,8.006593e-07,1.496542e-07,3.661133e-07,5.309639e-08,9.786073e-08,6.797106e-07,2.482083e-08,6.189724e-07
24,124,2,4,3.775,7.742797949999999e-05,5.125215e-07,1.543223e-05,1.320119e-05,2.963691e-05,1.371135e-05,4.27454e-07,4.187134e-06,3.1919e-07
24,124,2,5,3.977,2.7922849799999997e-06,8.002455e-07,1.493059e-07,3.652289e-07,5.276445e-08,9.790309e-08,6.803486e-07,2.507784e-08,6.214107e-07
24,124,2,6,4.175,1.0276870400000001e-05,7.915566e-07,1.300206e-07,2.656967e-07,2.895525e-06,1.977868e-06,2.640986e-06,1.047437e-06,5.277805e-07
24,124,2,7,3.837,1.07158465e-05,8.405013e-07,1.529846e-07,4.20366e-07,1.879786e-06,3.597576e-07,1.750846e-06,4.450989e-06,8.60616e-07
24,124,2,8,4.131,9.18331785e-06,8.272704e-07,1.576359e-07,3.805135e-07,4.874295e-08,1.114796e-07,8.592997e-07,8.946888e-07,5.903687e-06
25,125,0,1,3.973,6.480526834999999e-05,2.635279e-05,6.818223e-06,2.99459e-05,2.791342e-08,2.45631e-07,7.417751e-07,4.218313e-08,6.308527e-07
25,125,0,2,3.851,7.529597700999999e-05,2.057166e-05,4.070783e-05,1.194875e-05,3.391384e-07,2.829689e-07,7.307401e-07,1.886451e-08,6.960251e-07
25,125,0,3,4.164,2.79237618e-06,8.009772e-07,1.494922e-07,3.649683e-07,5.24793e-08,9.785634e-08,6.816706e-07,2.473364e-08,6.201986e-07
25,125,0,4,4.189,2.724308685e-06,5.880345e-07,2.830916e-07,6.127716e-08,2.792485e-07,2.568085e-07,6.700901e-07,4.491325e-09,5.81267e-07
25,125,0,5,3.805,1.57525729e-05,1.201785e-06,6.604108e-07,1.548229e-06,1.871528e-06,5.035617e-06,1.040543e-06,4.140846e-06,2.536141e-07
25,125,0,6,4.177,1.0066583700000001e-05,7.984561e-07,1.315171e-07,2.687075e-07,2.825181e-06,1.944522e-06,2.54473e-06,1.020719e-06,5.32751e-07
25,125,0,7,3.848,9.525018099999999e-06,8.425233e-07,1.532069e-07,4.183206e-07,1.673407e-06,3.075469e-07,1.410254e-06,3.896425e-06,8.233344e-07
25,125,0,8,4.141,8.19957164e-06,8.264137e-07,1.568955e-07,3.803509e-07,4.888814e-08,1.105264e-07,8.413355e-07,8.107805e-07,5.024381e-06
26,126,2,1,4.003,5.4979250829999996e-05,2.166411e-05,5.924894e-06,2.575232e-05,2.769465e-08,2.032775e-07,7.347125e-07,4.143308e-08,6.308091e-07
26,126,2,2,4.261,2.7924021e-06,7.986393e-07,1.489359e-07,3.648849e-07,5.257699e-08,9.788899e-08,6.815762e-07,2.491032e-08,6.229895e-07
26,126,2,3,4.039,6.2639797399999994e-06,1.209525e-07,1.016339e-06,6.398119e-07,1.140748e-06,1.827068e-06,7.79016e-07,8.337044e-08,6.566739e-07
26,126,2,4,3.776,2.79582891e-06,8.009863e-07,1.500072e-07,3.676096e-07,5.303192e-08,9.76499e-08,6.813303e-07,2.502019e-08,6.201935e-07
26,126,2,5,3.977,2.7995471900000003e-06,8.037339e-07,1.496022e-07,3.675416e-07,5.350303e-08,9.768879e-08,6.804095e-07,2.528297e-08,6.217852e-07
26,126,2,6,4.174,1.04178634e-05,7.971044e-07,1.317425e-07,2.663287e-07,2.933443e-06,2.005727e-06,2.689736e-06,1.065082e-06,5.286998e-07
26,126,2,7,3.843,1.0058273e-05,8.426637e-07,1.533654e-07,4.205234e-07,1.766289e-06,3.311553e-07,1.563436e-06,4.1414e-06,8.394402e-07
26,126,2,8,4.131,9.18770036e-06,8.283349e-07,1.579977e-07,3.828828e-07,4.919216e-08,1.105434e-07,8.549809e-07,8.971875e-07,5.906581e-06
27,127,5,1,4.23,6.27864726e-06,7.373684e-07,9.369722e-07,3.150097e-06,4.068901e-08,6.33987e-08,6.954301e-07,2.951175e-08,6.251801e-07
27,127,5,2,4.091,1.420989741e-05,2.605668e-06,7.699996e-06,2.373687e-06,6.789641e-08,7.889574e-08,7.061192e-07,2.361826e-08,6.540168e-07
27,127,5,3,4.053,2.7955016e-06,8.007999e-07,1.496078e-07,3.661291e-07,5.303346e-08,9.749257e-08,6.821223e-07,2.503987e-08,6.212766e-07
27,127,5,4,4.079,1.03915896e-05,1.867006e-07,2.145819e-06,8.840486e-07,3.730052e-06,1.936921e-06,6.2165e-07,4.040475e-07,4.823509e-07
27,127,5,5,3.977,2.78549716e-06,7.976828e-07,1.491269e-07,3.655793e-07,5.281128e-08,9.753879e-08,6.780904e-07,2.521329e-08,6.194544e-07
27,127,5,6,3.991,4.565824123000001e-05,7.932991e-07,9.746743e-08,1.991788e-07,1.275408e-05,8.136544e-06,1.814791e-05,5.147984e-06,3.817779e-07
27,127,5,7,3.616,4.93300302e-05,9.049286e-07,1.65088e-07,4.869586e-07,7.820619e-06,2.251732e-06,1.47712e-05,2.081377e-05,2.115734e-06
27,127,5,8,4.294,2.77992681e-06,7.96355e-07,1.493164e-07,3.642753e-07,5.230378e-08,9.791642e-08,6.760624e-07,2.505221e-08,6.186453e-07
28,128,5,1,4.218,7.46909499e-06,1.104815e-06,1.100786e-06,3.81534e-06,4.010491e-08,6.304921e-08,6.920861e-07,2.935407e-08,6.235597e-07
28,128,5,2,4.059,1.974679231e-05,4.105118e-06,1.081327e-05,3.258969e-06,8.917898e-08,9.202092e-08,7.083065e-07,2.218811e-08,6.577408e-07
28,128,5,3,4.063,4.42968364e-06,1.354827e-07,6.433676e-07,2.847668e-07,7.266157e-07,1.165626e-06,7.538611e-07,7.109854e-08,6.488652e-07
28,128,5,4,4.077,1.0663875e-05,1.805007e-07,2.202715e-06,9.238015e-07,3.846902e-06,1.988537e-06,6.203144e-07,4.212828e-07,4.798216e-07
28,128,5,5,3.977,2.78536445e-06,7.981752e-07,1.490246e-07,3.654838e-07,5.26738e-08,9.808326e-08,6.767432e-07,2.515369e-08,6.200269e-07
28,128,5,6,3.992,4.541476393e-05,7.934127e-07,9.780833e-08,1.991351e-07,1.269787e-05,8.079823e-06,1.80403e-05,5.12452e-06,3.818948e-07
28,128,5,7,3.616,4.9355916300000005e-05,9.045497e-07,1.652117e-07,4.866669e-07,7.811599e-06,2.249367e-06,1.482457e-05,2.079804e-05,2.115912e-06
28,128,5,8,4.294,2.7847854399999997e-06,7.97142e-07,1.495059e-07,3.64649e-07,5.265754e-08,9.799155e-08,6.782803e-07,2.484905e-08,6.197101e-07
29,129,1,1,4.318,2.78382114e-06,7.962513e-07,1.493853e-07,3.662146e-07,5.27305e-08,9.769749e-08,6.793268e-07,2.462395e-08,6.175912e-07
29,129,1,2,3.887,6.380561368e-05,1.707453e-05,3.461661e-05,1.015643e-05,2.839637e-07,2.378391e-07,7.266967e-07,1.962828e-08,6.899159e-07
29,129,1,3,3.979,1.2930712199999999e-05,3.164237e-07,2.324707e-06,2.077071e-06,2.530418e-06,4.063937e-06,8.294472e-07,1.209785e-07,6.677298e-07
29,129,1,4,3.807,6.83540766e-05,3.760888e-07,1.374253e-05,1.141589e-05,2.620337e-05,1.217595e-05,4.473526e-07,3.667705e-06,3.251902e-07
29,129,1,5,3.977,2.79326786e-06,8.010053e-07,1.494072e-07,3.653185e-07,5.258e-08,9.782026e-08,6.817188e-07,2.47944e-08,6.206234e-07
29,129,1,6,4.178,9.9303746e-06,7.968143e-07,1.310306e-07,2.681863e-07,2.789379e-06,1.916348e-06,2.49393e-06,1.002759e-06,5.319274e-07
29,129,1,7,3.837,1.0701945800000001e-05,8.401786e-07,1.529818e-07,4.212363e-07,1.876351e-06,3.596715e-07,1.74504e-06,4.445256e-06,8.612306e-07
29,129,1,8,4.141,8.20625792e-06,8.248642e-07,1.571049e-07,3.805492e-07,4.895652e-08,1.108252e-07,8.404854e-07,8.111515e-07,5.032321e-06
30,130,5,1,4.219,7.358855300000001e-06,1.070479e-06,1.087934e-06,3.751322e-06,3.975354e-08,6.24699e-08,6.915008e-07,3.028396e-08,6.251121e-07
30,130,5,2,4.062,1.91967342e-05,3.944188e-06,1.05124e-05,3.17652e-06,8.704561e-08,9.071179e-08,7.062831e-07,2.30771e-08,6.565086e-07
30,130,5,3,4.063,4.4279911300000004e-06,1.366065e-07,6.43046e-07,2.843853e-07,7.277933e-07,1.164436e-06,7.520066e-07,7.064643e-08,6.49071e-07
30,130,5,4,4.075,1.0881500299999999e-05,1.749097e-07,2.251229e-06,9.591007e-07,3.940947e-06,2.031013e-06,6.155429e-07,4.339906e-07,4.747674e-07
30,130,5,5,3.977,2.77545719e-06,7.952537e-07,1.497312e-07,3.633692e-07,5.230125e-08,9.7438e-08,6.750669e-07,2.494324e-08,6.173537e-07
30,130,5,6,3.991,4.5709113109999996e-05,7.886783e-07,9.701841e-08,1.979178e-07,1.275853e-05,8.144106e-06,1.81839e-05,5.159499e-06,3.794636e-07
30,130,5,7,3.618,4.8894746400000004e-05,9.057365e-07,1.645219e-07,4.86356e-07,7.749376e-06,2.228651e-06,1.461508e-05,2.063631e-05,2.108715e-06
30,130,5,8,4.294,2.7810099399999998e-06,7.970073e-07,1.497725e-07,3.650695e-07,5.273613e-08,9.814915e-08,6.760517e-07,2.481956e-08,6.174041e-07
31,131,6,1,4.202,9.2838228e-06,1.713118e-06,1.333591e-06,4.784974e-06,3.802819e-08,6.303853e-08,6.963043e-07,3.078178e-08,6.23987e-07
31,131,6,2,4.081,1.58202562e-05,3.037582e-06,8.608048e-06,2.63805e-06,7.335657e-08,8.230538e-08,7.041022e-07,2.325065e-08,6.535614e-07
31,131,6,3,4.132,1.528685353e-05,3.62567e-06,7.277105e-06,2.938097e-06,1.65077e-09,1.966606e-08,7.261077e-07,3.51905e-08,6.633665e-07
31,131,6,4,3.937,3.507541391e-05,7.524691e-08,7.26071e-06,5.132843e-06,1.34727e-05,6.434766e-06,5.368323e-07,1.783625e-06,3.786907e-07
31,131,6,5,3.64,4.952190414e-05,1.727695e-06,1.92844e-06,3.429399e-06,7.740284e-06,1.630768e-05,2.185016e-06,1.613487e-05,6.852014e-08
31,131,6,6,4.329,4.9443947970000005e-05,1.723327e-06,1.931454e-06,3.420859e-06,7.718792e-06,1.629852e-05,2.192933e-06,1.60897e-05,6.836297e-08
31,131,6,7,3.647,4.2574171799999997e-05,8.997512e-07,1.636707e-07,4.813349e-07,6.817644e-06,1.904002e-06,1.234703e-05,1.806444e-05,1.896299e-06
31,131,6,8,4.294,2.79832566e-06,8.023817e-07,1.497828e-07,3.680104e-07,5.321401e-08,9.763113e-08,6.824794e-07,2.490212e-08,6.199241e-07
32,132,0,1,3.974,6.442970222e-05,2.614586e-05,6.783742e-06,2.980926e-05,2.791215e-08,2.434901e-07,7.441719e-07,4.268677e-08,6.325793e-07
32,132,0,2,3.848,7.622039662e-05,2.089175e-05,4.115915e-05,1.20929e-05,3.439022e-07,2.85792e-07,7.309968e-07,1.929022e-08,6.966154e-07
32,132,0,3,4.164,2.79378974e-06,8.002173e-07,1.493064e-07,3.661419e-07,5.300784e-08,9.76322e-08,6.809084e-07,2.51263e-08,6.214494e-07
32,132,0,4,4.189,2.721971818e-06,5.860502e-07,2.828354e-07,6.108932e-08,2.796968e-07,2.556679e-07,6.696069e-07,4.708898e-09,5.823164e-07
32,132,0,5,3.801,1.63697263e-05,1.208051e-06,6.831636e-07,1.584732e-06,1.972569e-06,5.252744e-06,1.059324e-06,4.360725e-06,2.484177e-07
32,132,0,6,4.182,9.4485153e-06,7.961556e-07,1.311633e-07,2.698783e-07,2.648545e-06,1.81801e-06,2.303178e-06,9.462667e-07,5.353184e-07
32,132,0,7,3.853,8.985873499999999e-06,8.367068e-07,1.522413e-07,4.152488e-07,1.575985e-06,2.841688e-07,1.266525e-06,3.649661e-06,8.053368e-07
32,132,0,8,4.14,8.29277051e-06,8.24636e-07,1.536973e-07,3.797842e-07,4.874271e-08,1.102256e-07,8.388809e-07,8.174758e-07,5.119328e-06
33,133,3,1,4.153,1.679039434e-05,4.612987e-06,2.192865e-06,8.516017e-06,3.308412e-08,7.282111e-08,7.040097e-07,3.300741e-08,6.25603e-07
33,133,3,2,4.055,2.05221501e-05,4.230775e-06,1.133384e-05,3.380852e-06,9.189914e-08,9.329275e-08,7.09019e-07,2.232211e-08,6.601501e-07
33,133,3,3,4.164,2.77493313e-06,7.975167e-07,1.456494e-07,3.629134e-07,5.214668e-08,9.758824e-08,6.754325e-07,2.487601e-08,6.188102e-07
33,133,3,4,3.866,5.225736679999999e-05,2.1416e-07,1.062571e-05,8.338538e-06,2.00744e-05,9.420345e-06,4.863438e-07,2.754737e-06,3.43133e-07
33,133,3,5,3.977,2.78563118e-06,7.987209e-07,1.462472e-07,3.644641e-07,5.238295e-08,9.760505e-08,6.807236e-07,2.489838e-08,6.20589e-07
33,133,3,6,3.929,6.215922309e-05,7.986308e-07,8.418419e-08,1.92665e-07,1.716574e-05,1.086053e-05,2.568422e-05,7.045051e-06,3.282021e-07
33,133,3,7,3.794,1.6175911099999997e-05,8.584354e-07,1.51576e-07,4.351846e-07,2.784779e-06,6.112101e-07,3.397674e-06,6.902847e-06,1.034205e-06
33,133,3,8,4.22,3.00715314e-06,8.093708e-07,1.501964e-07,3.718182e-07,4.965674e-08,1.041126e-07,7.312772e-07,2.754708e-07,5.152504e-07
34,134,4,1,4.114,2.464019854e-05,7.911116e-06,3.019833e-06,1.22123e-05,3.101024e-08,9.355078e-08,7.105289e-07,3.574902e-08,6.261106e-07
34,134,4,2,4.037,2.412737101e-05,5.224848e-06,1.334069e-05,3.956413e-06,1.06668e-07,1.037402e-07,7.105726e-07,2.181971e-08,6.626195e-07
34,134,4,3,3.546,0.0001180063115,9.369802e-06,2.181445e-05,2.763642e-05,2.172456e-05,3.513127e-05,1.258981e-06,3.864263e-07,6.844022e-07
34,134,4,4,4.23,2.79071792e-06,8.026394e-07,1.46759e-07,3.650912e-07,5.25643e-08,9.761287e-08,6.8064e-07,2.484125e-08,6.205699e-07
34,134,4,5,3.463,9.754178571e-05,2.329622e-06,3.68263e-06,5.678524e-06,1.658321e-05,3.165133e-05,3.867056e-06,3.365931e-05,9.010371e-08
34,134,4,6,3.893,7.245284077e-05,8.023658e-07,7.745997e-08,1.954577e-07,1.985995e-05,1.252991e-05,3.046773e-05,8.220547e-06,2.994203e-07
34,134,4,7,3.995,2.79274077e-06,8.006516e-07,1.466423e-07,3.671231e-07,5.278194e-08,9.765099e-08,6.812582e-07,2.520814e-08,6.214245e-07
34,134,4,8,4.072,1.63234674e-05,8.38328e-07,1.575431e-07,3.88081e-07,4.94587e-08,1.150718e-07,9.646778e-07,1.461477e-06,1.234883e-05
35,135,4,1,4.118,2.3811630310000004e-05,7.540995e-06,2.939143e-06,1.183434e-05,3.096011e-08,9.113167e-08,7.124862e-07,3.515453e-08,6.274198e-07
35,135,4,2,4.046,2.2240372869999996e-05,4.719187e-06,1.227286e-05,3.658133e-06,9.988747e-08,9.845247e-08,7.098641e-07,2.204883e-08,6.5994e-07
35,135,4,3,3.541,2.7731381000000003e-06,7.963955e-07,1.463008e-07,3.635666e-07,5.210762e-08,9.793486e-08,6.749297e-07,2.474122e-08,6.171618e-07
35,135,4,4,4.23,2.77332798e-06,7.964362e-07,1.466493e-07,3.644746e-07,5.176658e-08,9.782202e-08,6.744003e-07,2.485098e-08,6.16928e-07
35,135,4,5,3.409,0.00011278206179999999,2.484449e-06,4.227367e-06,6.331981e-06,1.942613e-05,3.648015e-05,4.414356e-06,3.927876e-05,1.388688e-07
35,135,4,6,4.066,2.83848099e-05,7.921414e-07,1.095197e-07,2.178091e-07,8.075708e-06,5.215879e-06,1.036377e-05,3.167229e-06,4.427537e-07
35,135,4,7,3.925,3.6751835500000002e-06,8.165955e-07,1.478271e-07,3.899286e-07,5.256912e-07,7.814354e-08,9.298171e-08,9.855682e-07,6.384477e-07
35,135,4,8,4.189,4.4670984e-06,8.111681e-07,1.519391e-07,3.741958e-07,4.88446e-08,1.067506e-07,7.660498e-07,4.556654e-07,1.752485e-06
36,136,6,1,4.188,1.1193258710000001e-05,2.414088e-06,1.559609e-06,5.76733e-06,3.600372e-08,6.388841e-08,6.974075e-07,3.138878e-08,6.235433e-07
36,136,6,2,4.098,1.305321988e-05,2.279009e-06,7.068516e-06,2.190332e-06,6.369447e-08,7.587748e-08,7.009626e-07,2.366083e-08,6.511675e-07
36,136,6,3,4.141,2.2810863e-06,5.592995e-07,1.049815e-07,1.193107e-07,5.165982e-08,9.197957e-08,6.936471e-07,3.371031e-08,6.264978e-07
36,136,6,4,3.938,3.4825730550000004e-05,8.172165e-08,7.220017e-06,5.079516e-06,1.33741e-05,6.384692e-06,5.379541e-07,1.769978e-06,3.777518e-07
36,136,6,5,3.634,5.094610767e-05,1.758808e-06,1.965799e-06,3.495004e-06,7.997349e-06,1.678156e-05,2.23668e-06,1.664581e-05,6.509767e-08
36,136,6,6,4.329,2.79120772e-06,8.014226e-07,1.468136e-07,3.66318e-07,5.273687e-08,9.768254e-08,6.81027e-07,2.509481e-08,6.201123e-07
36,136,6,7,3.665,3.8580171799999994e-05,8.947351e-07,1.593306e-07,4.758661e-07,6.215676e-06,1.712276e-06,1.095919e-05,1.63967e-05,1.766398e-06
36,136,6,8,4.294,2.7723326000000002e-06,7.969523e-07,1.464406e-07,3.633078e-07,5.201823e-08,9.791296e-08,6.740098e-07,2.443441e-08,6.172565e-07
37,137,5,1,4.217,7.544540889999999e-06,1.142129e-06,1.108984e-06,3.853753e-06,3.90382e-08,6.191946e-08,6.88421e-07,2.969073e-08,6.206055e-07
37,137,5,2,4.054,2.605400565e-05,1.529587e-05,8.35173e-06,7.625836e-07,9.523354e-08,1.359063e-07,7.258151e-07,2.647631e-08,6.603908e-07
37,137,5,3,4.058,4.76396753e-06,1.229236e-07,7.17428e-07,3.5032e-07,8.087655e-07,1.294158e-06,7.517834e-07,7.206473e-08,6.465243e-07
37,137,5,4,4.076,1.0730439800000001e-05,1.752768e-07,2.222356e-06,9.382807e-07,3.880859e-06,1.997729e-06,6.143966e-07,4.275313e-07,4.740104e-07
37,137,5,5,3.977,2.77105475e-06,7.94307e-07,1.466615e-07,3.636669e-07,5.168205e-08,9.770572e-08,6.742106e-07,2.470938e-08,6.181116e-07
37,137,5,6,3.992,4.5400682300000006e-05,7.890992e-07,9.26559e-08,1.970448e-07,1.271631e-05,8.101506e-06,1.797971e-05,5.147964e-06,3.763924e-07
37,137,5,7,3.618,4.8862452099999995e-05,9.016864e-07,1.627253e-07,4.861604e-07,7.727705e-06,2.229021e-06,1.463108e-05,2.06225e-05,2.101574e-06
37,137,5,8,4.294,2.77306456e-06,7.936557e-07,1.461487e-07,3.640596e-07,5.214786e-08,9.755102e-08,6.760414e-07,2.470398e-08,6.187563e-07
38,138,4,1,4.098,2.832291875e-05,9.523178e-06,3.393779e-06,1.389433e-05,2.926216e-08,1.035922e-07,7.151108e-07,3.602099e-08,6.276456e-07
38,138,4,2,4.022,2.734463752e-05,6.150654e-06,1.510113e-05,4.466274e-06,1.1945e-07,1.128267e-07,7.088929e-07,2.203372e-08,6.633762e-07
38,138,4,3,3.491,0.00013338674269999998,1.104453e-05,2.465895e-05,3.147974e-05,2.445875e-05,3.938259e-05,1.282409e-06,4.07171e-07,6.726027e-07
38,138,4,4,4.23,2.7761395199999998e-06,7.963854e-07,1.468303e-07,3.646639e-07,5.237797e-08,9.764079e-08,6.751841e-07,2.480096e-08,6.182561e-07
38,138,4,5,3.4,0.00011530402410000001,2.511802e-06,4.324819e-06,6.422154e-06,1.98961e-05,3.724675e-05,4.506475e-06,4.0248e-05,1.479241e-07
38,138,4,6,3.862,8.179809768e-05,7.999118e-07,7.052338e-08,2.000605e-07,2.225497e-05,1.406391e-05,3.486913e-05,9.269892e-06,2.697e-07
38,138,4,7,3.995,2.76696421e-06,7.948527e-07,1.471448e-07,3.632435e-07,5.172789e-08,9.786523e-08,6.722977e-07,2.424079e-08,6.155916e-07
38,138,4,8,4.044,2.0457206159999998e-05,8.343993e-07,1.581676e-07,3.898318e-07,5.032056e-08,1.159029e-07,1.014617e-06,1.762957e-06,1.613101e-05
39,139,6,1,4.213,7.980404239999999e-06,1.289602e-06,1.167241e-06,4.090216e-06,3.784577e-08,6.16456e-08,6.861038e-07,2.945677e-08,6.182933e-07
39,139,6,2,4.128,8.945035830000001e-06,1.282293e-06,4.668778e-06,1.515125e-06,4.974796e-08,6.895833e-08,6.942757e-07,2.386274e-08,6.419951e-07
39,139,6,3,4.104,2.562183134e-06,2.83019e-07,2.314585e-07,8.910824e-09,2.439536e-07,3.946189e-07,7.159965e-07,4.973361e-08,6.344922e-07
39,139,6,4,3.898,4.42481054e-05,1.390917e-07,9.077474e-06,6.816134e-06,1.702249e-05,8.03351e-06,5.083579e-07,2.293573e-06,3.574748e-07
39,139,6,5,3.624,5.354887634000001e-05,1.789094e-06,2.063439e-06,3.623271e-06,8.479254e-06,1.761722e-05,2.317885e-06,1.759962e-05,5.909334e-08
39,139,6,6,4.329,2.7744105100000003e-06,7.959621e-07,1.46862e-07,3.645936e-07,5.23179e-08,9.757013e-08,6.748451e-07,2.490328e-08,6.173564e-07
39,139,6,7,3.651,4.162264e-05,8.939723e-07,1.601382e-07,4.777035e-07,6.655534e-06,1.85998e-06,1.202075e-05,1.768673e-05,1.867832e-06
39,139,6,8,4.294,2.7713915500000003e-06,7.9591e-07,1.470554e-07,3.637841e-07,5.217328e-08,9.76901e-08,6.745047e-07,2.479097e-08,6.15483e-07
40,140,5,1,4.202,9.28671753e-06,1.728469e-06,1.331459e-06,4.782009e-06,3.779702e-08,6.254334e-08,6.913938e-07,3.083117e-08,6.222152e-07
