local_sample_row,sample_index,label,active_input_channel,upload_voltage,component_output_power_sum,component_output_power_0,component_output_power_1,component_output_power_2,component_output_power_3,component_output_power_4,component_output_power_5,component_output_power_6,component_output_power_7
52,252,7,3,4.138,2.1067053099999997e-06,4.998773e-07,1.010813e-07,9.266461e-08,5.530408e-08,9.884993e-08,6.43704e-07,3.147699e-08,5.837471e-07
52,252,7,4,4.029,1.683370916e-05,8.889456e-08,3.524582e-06,1.951716e-06,6.418738e-06,3.106731e-06,5.593454e-07,7.756171e-07,4.080851e-07
52,252,7,5,3.84,1.06932128e-05,1.037988e-06,4.66234e-07,1.1867e-06,1.076253e-06,3.293521e-06,8.466716e-07,2.493205e-06,2.926402e-07
52,252,7,6,4.182,9.1392532e-06,7.470027e-07,1.253129e-07,2.600018e-07,2.554858e-06,1.764995e-06,2.267522e-06,9.223358e-07,4.97225e-07
52,252,7,7,3.783,1.7164502899999998e-05,8.067268e-07,1.501121e-07,4.194036e-07,2.907722e-06,6.675274e-07,3.78767e-06,7.388364e-06,1.036977e-06
52,252,7,8,3.902,4.550144419e-05,8.148618e-07,1.603004e-07,3.891078e-07,5.504509e-08,1.157621e-07,1.297388e-06,3.433659e-06,3.923532e-05
53,253,4,1,4.14,1.8735640080000002e-05,5.573684e-06,2.401723e-06,9.389092e-06,2.848634e-08,7.314831e-08,6.552277e-07,3.041033e-08,5.838684e-07
53,253,4,2,4.063,1.8493254509999997e-05,3.880578e-06,1.01384e-05,3.021781e-06,8.003438e-08,8.331064e-08,6.561642e-07,2.061199e-08,6.123743e-07
53,253,4,3,3.641,8.80253502e-05,6.346303e-06,1.662173e-05,2.030289e-05,1.66008e-05,2.609723e-05,1.086092e-06,3.237927e-07,6.465125e-07
53,253,4,4,4.23,2.61211401e-06,7.51097e-07,1.432977e-07,3.484465e-07,4.759661e-08,9.2903e-08,6.284896e-07,2.23272e-08,5.779564e-07
53,253,4,5,3.546,7.194809765e-05,1.940181e-06,2.774133e-06,4.464895e-06,1.182902e-05,2.356309e-05,3.009205e-06,2.432113e-05,4.644365e-08
53,253,4,6,3.961,5.168406939e-05,7.467365e-07,8.631649e-08,1.894742e-07,1.431727e-05,9.142488e-06,2.100458e-05,5.862365e-06,3.348392e-07
53,253,4,7,3.995,2.61328469e-06,7.514139e-07,1.43603e-07,3.496348e-07,4.748148e-08,9.294119e-08,6.281459e-07,2.241282e-08,5.776516e-07
53,253,4,8,4.099,1.240909456e-05,7.831156e-07,1.529542e-07,3.680771e-07,4.501626e-08,1.069128e-07,8.644046e-07,1.139355e-06,8.949259e-06
54,254,3,1,4.214,7.64693549e-06,1.256678e-06,1.124665e-06,3.923237e-06,3.508872e-08,5.794816e-08,6.425258e-07,2.712351e-08,5.796693e-07
54,254,3,2,4.086,1.4556462020000001e-05,2.811197e-06,7.915221e-06,2.406548e-06,6.584845e-08,7.470905e-08,6.535541e-07,2.052412e-08,6.088603e-07
54,254,3,3,4.164,2.61150374e-06,7.512588e-07,1.434531e-07,3.488978e-07,4.768068e-08,9.265997e-08,6.288986e-07,2.257279e-08,5.76082e-07
54,254,3,4,3.779,7.3919233e-05,4.876746e-07,1.475083e-05,1.259141e-05,2.845746e-05,1.293273e-05,4.163398e-07,3.985137e-06,2.976516e-07
54,254,3,5,3.731,2.79418448e-05,1.355078e-06,1.124038e-06,2.254135e-06,3.94649e-06,9.21114e-06,1.439561e-06,8.477744e-06,1.336588e-07
54,254,3,6,3.959,5.2258240170000004e-05,7.493412e-07,8.641047e-08,1.898957e-07,1.448155e-05,9.245012e-06,2.124315e-05,5.930112e-06,3.327688e-07
54,254,3,7,3.995,2.61383895e-06,7.518593e-07,1.435994e-07,3.49291e-07,4.761903e-08,9.286624e-08,6.294053e-07,2.219218e-08,5.770065e-07
54,254,3,8,4.147,7.40108532e-06,7.751416e-07,1.511007e-07,3.63031e-07,4.454962e-08,1.045324e-07,7.821258e-07,7.269332e-07,4.453671e-06
55,255,3,1,4.217,7.2962524700000005e-06,1.139573e-06,1.079748e-06,3.731448e-06,3.490246e-08,5.754963e-08,6.441956e-07,2.666018e-08,5.821756e-07
55,255,3,2,4.08,1.557122093e-05,3.086931e-06,8.48844e-06,2.563882e-06,6.96522e-08,7.691433e-08,6.539507e-07,2.0605e-08,6.108457e-07
55,255,3,3,4.164,2.6137300399999998e-06,7.512621e-07,1.435994e-07,3.501305e-07,4.754903e-08,9.290388e-08,6.279793e-07,2.249113e-08,5.778147e-07
55,255,3,4,3.781,7.33863634e-05,4.799207e-07,1.465754e-05,1.247291e-05,2.829351e-05,1.282205e-05,4.187312e-07,3.945897e-06,2.958045e-07
55,255,3,5,3.721,2.9945406400000003e-05,1.379783e-06,1.196881e-06,2.365519e-06,4.29559e-06,9.878416e-06,1.509222e-06,9.198291e-06,1.217044e-07
55,255,3,6,3.968,4.990220436e-05,7.483986e-07,8.833386e-08,1.903991e-07,1.3853e-05,8.855453e-06,2.016616e-05,5.659939e-06,3.405208e-07
55,255,3,7,3.995,2.61241595e-06,7.510625e-07,1.43993e-07,3.490051e-07,4.759279e-08,9.273213e-08,6.282268e-07,2.233443e-08,5.774692e-07
55,255,3,8,4.127,9.27996826e-06,7.775732e-07,1.517123e-07,3.657129e-07,4.448756e-08,1.054586e-07,8.154917e-07,8.87286e-07,6.132246e-06
56,256,0,1,3.973,6.309952542e-05,2.592704e-05,6.648413e-06,2.89443e-05,2.56018e-08,2.339767e-07,6.923647e-07,3.872972e-08,5.890995e-07
56,256,0,2,3.855,7.209465343e-05,1.994453e-05,3.890821e-05,1.132027e-05,3.153829e-07,2.584597e-07,6.804578e-07,1.742483e-08,6.499182e-07
56,256,0,3,4.164,2.6132651e-06,7.51821e-07,1.435018e-07,3.492762e-07,4.748737e-08,9.277596e-08,6.289282e-07,2.240007e-08,5.770745e-07
56,256,0,4,4.196,2.4529927910000003e-06,5.821332e-07,2.267892e-07,8.372533e-08,1.932729e-07,1.982795e-07,6.204889e-07,1.896961e-09,5.464068e-07
56,256,0,5,3.803,1.55629488e-05,1.137097e-06,6.52049e-07,1.515731e-06,1.858991e-06,5.004641e-06,1.011031e-06,4.15281e-06,2.305988e-07
56,256,0,6,4.174,1.00733172e-05,7.481222e-07,1.242839e-07,2.551697e-07,2.834016e-06,1.944555e-06,2.644397e-06,1.030716e-06,4.920574e-07
56,256,0,7,3.84,1.00063261e-05,7.931944e-07,1.472876e-07,4.008089e-07,1.733916e-06,3.380833e-07,1.61177e-06,4.175316e-06,8.059499e-07
56,256,0,8,4.146,7.46763731e-06,7.763219e-07,1.505999e-07,3.633751e-07,4.451321e-08,1.04174e-07,7.826835e-07,7.323057e-07,4.513664e-06
57,257,0,1,3.976,6.216027528e-05,2.541241e-05,6.567767e-06,2.860372e-05,2.526615e-08,2.297457e-07,6.926039e-07,3.858303e-08,5.901795e-07
57,257,0,2,3.85,7.374307065000001e-05,2.045929e-05,3.976751e-05,1.157924e-05,3.229272e-07,2.640832e-07,6.81341e-07,1.715915e-08,6.515201e-07
57,257,0,3,4.164,2.61313541e-06,7.513839e-07,1.435207e-07,3.487946e-07,4.764156e-08,9.272805e-08,6.294434e-07,2.24669e-08,5.771563e-07
57,257,0,4,4.183,2.67991834e-06,5.227814e-07,3.148861e-07,4.265343e-08,3.523315e-07,2.837543e-07,6.180077e-07,1.048151e-08,5.350224e-07
57,257,0,5,3.807,1.49664423e-05,1.126231e-06,6.300666e-07,1.475878e-06,1.761229e-06,4.793829e-06,9.906886e-07,3.951013e-06,2.375071e-07
57,257,0,6,4.178,9.600588e-06,7.484098e-07,1.25365e-07,2.569698e-07,2.694193e-06,1.847242e-06,2.458083e-06,9.745298e-07,4.957956e-07
57,257,0,7,3.847,9.282416400000001e-06,7.903125e-07,1.468164e-07,3.98947e-07,1.611926e-06,3.063238e-07,1.401876e-06,3.844108e-06,7.821067e-07
57,257,0,8,4.138,8.20891295e-06,7.755031e-07,1.51235e-07,3.643395e-07,4.461365e-08,1.049883e-07,7.964402e-07,7.956422e-07,5.176151e-06
58,258,3,1,4.22,6.98944966e-06,1.041449e-06,1.038725e-06,3.56587e-06,3.564323e-08,5.865916e-08,6.420551e-07,2.700657e-08,5.800416e-07
58,258,3,2,4.082,1.519756919e-05,2.989056e-06,8.277814e-06,2.502387e-06,6.777081e-08,7.567077e-08,6.540961e-07,2.066741e-08,6.101071e-07
58,258,3,3,4.164,2.6129445300000004e-06,7.516651e-07,1.436061e-07,3.496189e-07,4.755134e-08,9.27628e-08,6.291506e-07,2.247739e-08,5.761123e-07
58,258,3,4,3.787,7.18105402e-05,4.584549e-07,1.435706e-05,1.216896e-05,2.766791e-05,1.257249e-05,4.225934e-07,3.86594e-06,2.971319e-07
58,258,3,5,3.728,2.84875294e-05,1.355187e-06,1.143567e-06,2.28127e-06,4.043056e-06,9.398957e-06,1.461262e-06,8.675012e-06,1.292184e-07
58,258,3,6,3.966,7.571114600000001e-05,1.391088e-06,9.821262e-07,1.859107e-06,1.632988e-05,7.737593e-06,2.487026e-05,2.237329e-05,1.678018e-07
58,258,3,7,3.995,2.61302116e-06,7.512849e-07,1.43579e-07,3.491006e-07,4.75661e-08,9.256046e-08,6.291166e-07,2.24246e-08,5.773889e-07
58,258,3,8,4.145,7.5565466799999995e-06,7.747128e-07,1.50421e-07,3.638671e-07,4.457758e-08,1.039783e-07,7.832605e-07,7.405854e-07,4.595144e-06
59,259,1,1,4.318,2.6146447299999998e-06,7.51462e-07,1.434249e-07,3.498197e-07,4.764048e-08,9.283146e-08,6.29509e-07,2.249929e-08,5.774579e-07
59,259,1,2,3.887,6.219027065e-05,1.689188e-05,3.36458e-05,9.820609e-06,2.697751e-07,2.215243e-07,6.775635e-07,1.781175e-08,6.45307e-07
59,259,1,3,3.995,1.05129277e-05,2.233098e-07,1.895822e-06,1.593551e-06,2.075842e-06,3.24427e-06,7.563647e-07,1.025758e-07,6.211924e-07
59,259,1,4,3.8,6.814617699999999e-05,4.064975e-07,1.367477e-05,1.147274e-05,2.626057e-05,1.194711e-05,4.304831e-07,3.654057e-06,2.999494e-07
59,259,1,5,3.977,2.6167810999999997e-06,7.536685e-07,1.435935e-07,3.492285e-07,4.763635e-08,9.292549e-08,6.285484e-07,2.242216e-08,5.787582e-07
59,259,1,6,4.181,9.2598313e-06,7.481038e-07,1.254417e-07,2.592265e-07,2.594496e-06,1.783415e-06,2.316124e-06,9.36252e-07,4.967723e-07
59,259,1,7,3.835,1.0576234600000001e-05,7.945604e-07,1.473957e-07,4.039547e-07,1.834225e-06,3.632496e-07,1.774565e-06,4.435603e-06,8.226812e-07
59,259,1,8,4.145,7.55824118e-06,7.755817e-07,1.507454e-07,3.637278e-07,4.443538e-08,1.040383e-07,7.838542e-07,7.399694e-07,4.595889e-06
60,260,6,1,4.187,1.0957334709999998e-05,2.441473e-06,1.536909e-06,5.629083e-06,3.24209e-08,5.958423e-08,6.475193e-07,2.842958e-08,5.819157e-07
60,260,6,2,4.097,1.286398035e-05,2.369999e-06,6.952348e-06,2.129512e-06,5.955994e-08,7.10039e-08,6.525746e-07,2.101641e-08,6.079665e-07
60,260,6,3,4.15,2.26601962e-06,6.113709e-07,1.063001e-07,1.912942e-07,3.743233e-08,7.30513e-08,6.374301e-07,2.712309e-08,5.820176e-07
60,260,6,4,3.934,3.46533825e-05,8.2618e-08,7.159413e-06,5.104196e-06,1.341278e-05,6.260153e-06,5.106717e-07,1.775587e-06,3.479638e-07
60,260,6,5,3.638,4.8409710239999995e-05,1.643565e-06,1.890102e-06,3.338467e-06,7.548002e-06,1.596839e-05,2.162784e-06,1.579974e-05,5.866024e-08
60,260,6,6,4.329,2.61573199e-06,7.526894e-07,1.434627e-07,3.501868e-07,4.76447e-08,9.26007e-08,6.301374e-07,2.258389e-08,5.764264e-07
60,260,6,7,3.662,3.81115346e-05,8.431041e-07,1.561781e-07,4.536884e-07,6.091186e-06,1.695321e-06,1.085357e-05,1.628616e-05,1.732327e-06
60,260,6,8,4.294,2.6193878400000002e-06,7.537229e-07,1.438663e-07,3.50375e-07,4.76862e-08,9.279628e-08,6.307247e-07,2.253136e-08,5.776851e-07
61,261,5,1,4.212,7.85130001e-06,1.322719e-06,1.151723e-06,4.032015e-06,3.459629e-08,5.836401e-08,6.436501e-07,2.730931e-08,5.809233e-07
61,261,5,2,4.104,1.1854107020000001e-05,2.103648e-06,6.375498e-06,1.969218e-06,5.598471e-08,6.912649e-08,6.529351e-07,2.126582e-08,6.064309e-07
61,261,5,3,4.067,3.99285334e-06,1.288016e-07,5.785872e-07,2.379225e-07,6.567406e-07,1.027583e-06,6.948856e-07,6.338924e-08,6.049436e-07
61,261,5,4,4.066,1.16287192e-05,1.470453e-07,2.421555e-06,1.105278e-06,4.302517e-06,2.152269e-06,5.768953e-07,4.858283e-07,4.373313e-07
61,261,5,5,3.977,2.6199637500000003e-06,7.545227e-07,1.433523e-07,3.495261e-07,4.746667e-08,9.27598e-08,6.301117e-07,2.246138e-08,5.797631e-07
61,261,5,6,3.983,4.617425376e-05,7.507032e-07,9.113586e-08,1.918652e-07,1.286027e-05,8.223982e-06,1.848198e-05,5.221956e-06,3.523615e-07
61,261,5,7,3.626,4.55079772e-05,8.544749e-07,1.588012e-07,4.632671e-07,7.162175e-06,2.074618e-06,1.348589e-05,1.932491e-05,1.983841e-06
61,261,5,8,4.294,4.5503537499999995e-05,8.543171e-07,1.588246e-07,4.624648e-07,7.160123e-06,2.074669e-06,1.347631e-05,1.933199e-05,1.984839e-06
62,262,2,1,4.022,4.7773971829999997e-05,1.86286e-05,5.255474e-06,2.238939e-05,2.535716e-08,1.695845e-07,6.813954e-07,3.668487e-08,5.874859e-07
62,262,2,2,4.261,2.61926936e-06,7.537882e-07,1.43625e-07,3.500844e-07,4.780908e-08,9.268602e-08,6.305241e-07,2.269956e-08,5.78053e-07
62,262,2,3,4.083,3.1578694700000003e-06,1.724285e-07,3.963191e-07,9.807495e-08,4.482685e-07,7.021688e-07,6.833786e-07,5.539352e-08,6.018375e-07
62,262,2,4,3.773,7.57831133e-05,5.147714e-07,1.512835e-05,1.294414e-05,2.918345e-05,1.321441e-05,4.14579e-07,4.086985e-06,2.964279e-07
62,262,2,5,3.977,2.6208422e-06,7.540399e-07,1.438355e-07,3.504733e-07,4.778167e-08,9.272252e-08,6.313545e-07,2.272211e-08,5.779127e-07
62,262,2,6,4.171,1.0437009900000001e-05,7.502751e-07,1.242325e-07,2.541519e-07,2.947829e-06,2.01023e-06,2.780212e-06,1.079142e-06,4.909374e-07
62,262,2,7,3.825,1.17039753e-05,7.980595e-07,1.480124e-07,4.071493e-07,2.023071e-06,4.130588e-07,2.101113e-06,4.952592e-06,8.609193e-07
62,262,2,8,4.111,1.101262237e-05,7.803291e-07,1.522831e-07,3.681949e-07,4.458667e-08,1.059512e-07,8.431794e-07,1.029515e-06,7.688583e-06
63,263,5,1,4.215,7.5363824700000005e-06,1.216051e-06,1.111672e-06,3.865166e-06,3.493432e-08,5.847595e-08,6.435548e-07,2.73457e-08,5.791827e-07
63,263,5,2,4.05,2.092418076e-05,4.56287e-06,1.148582e-05,3.405344e-06,8.874849e-08,8.88439e-08,6.573611e-07,2.031967e-08,6.148736e-07
63,263,5,3,4.08,3.3054900299999996e-06,1.612632e-07,4.299417e-07,1.220458e-07,4.875412e-07,7.631334e-07,6.845685e-07,5.685723e-08,6.00139e-07
63,263,5,4,4.075,1.05087338e-05,1.655366e-07,2.180976e-06,9.336099e-07,3.842307e-06,1.939933e-06,5.795849e-07,4.240506e-07,4.427358e-07
63,263,5,5,3.977,2.61526371e-06,7.529385e-07,1.438294e-07,3.490082e-07,4.758051e-08,9.26557e-08,6.294387e-07,2.25246e-08,5.772881e-07
63,263,5,6,3.988,4.494542035e-05,7.488558e-07,9.193135e-08,1.924408e-07,1.254174e-05,8.018097e-06,1.790117e-05,5.096114e-06,3.550714e-07
63,263,5,7,3.619,4.70184708e-05,8.553986e-07,1.592969e-07,4.636973e-07,7.370733e-06,2.154555e-06,1.400914e-05,1.996934e-05,2.03631e-06
63,263,5,8,4.294,4.7009919e-05,8.544658e-07,1.590648e-07,4.636804e-07,7.367952e-06,2.156273e-06,1.400807e-05,1.996399e-05,2.036423e-06
64,264,2,1,4.181,1.1858892550000001e-05,2.781309e-06,1.639837e-06,6.086669e-06,3.165965e-08,6.109062e-08,6.486387e-07,2.877438e-08,5.809142e-07
64,264,2,2,4.2,2.9205270099999998e-06,1.785101e-07,9.06164e-07,4.857408e-07,3.420815e-08,6.823943e-08,6.382643e-07,2.233843e-08,5.870618e-07
64,264,2,3,4.085,3.0721489999999996e-06,1.792015e-07,3.77866e-07,8.629845e-08,4.268572e-07,6.686747e-07,6.820897e-07,5.455865e-08,5.966028e-07
64,264,2,4,3.943,3.276350405e-05,7.421535e-08,6.780536e-06,4.759689e-06,1.268268e-05,5.929868e-06,5.156024e-07,1.667259e-06,3.536543e-07
64,264,2,5,3.891,5.8109655e-06,9.177186e-07,2.765203e-07,8.023397e-07,3.413235e-07,1.508858e-06,6.954194e-07,8.785821e-07,3.902039e-07
64,264,2,6,4.165,1.1154054100000001e-05,7.494995e-07,1.229822e-07,2.51535e-07,3.160236e-06,2.147323e-06,3.074498e-06,1.162605e-06,4.853754e-07
64,264,2,7,3.788,1.64595101e-05,8.069126e-07,1.496407e-07,4.182253e-07,2.792902e-06,6.321075e-07,3.567832e-06,7.076794e-06,1.015096e-06
64,264,2,8,3.941,2.61298311e-06,7.529782e-07,1.436005e-07,3.50068e-07,4.736222e-08,9.239025e-08,6.281679e-07,2.242894e-08,5.759871e-07
65,265,3,1,4.207,8.42789766e-06,1.522293e-06,1.225823e-06,4.336517e-06,3.40545e-08,5.805435e-08,6.436617e-07,2.731871e-08,5.801754e-07
65,265,3,2,4.066,1.79946051e-05,3.747587e-06,9.857246e-06,2.942322e-06,7.728849e-08,8.183714e-08,6.555553e-07,2.076507e-08,6.120041e-07
65,265,3,3,4.164,2.611778e-06,7.525665e-07,1.436436e-07,3.498784e-07,4.742506e-08,9.250888e-08,6.283734e-07,2.261796e-08,5.747642e-07
65,265,3,4,3.767,2.61424775e-06,7.528979e-07,1.437162e-07,3.498143e-07,4.745172e-08,9.27726e-08,6.290774e-07,2.234393e-08,5.761737e-07
65,265,3,5,3.747,2.4876725499999998e-05,1.297606e-06,1.006617e-06,2.074755e-06,3.426459e-06,8.179441e-06,1.334015e-06,7.406885e-06,1.509475e-07
65,265,3,6,3.934,5.884264563e-05,7.501928e-07,8.136563e-08,1.887302e-07,1.622687e-05,1.031965e-05,2.428222e-05,6.680698e-06,3.12919e-07
65,265,3,7,3.995,2.61317822e-06,7.535293e-07,1.435669e-07,3.496058e-07,4.746673e-08,9.231201e-08,6.289877e-07,2.238018e-08,5.753296e-07
65,265,3,8,4.169,5.62731418e-06,7.729069e-07,1.495894e-07,3.618983e-07,4.417478e-08,1.022141e-07,7.487695e-07,5.640432e-07,2.883718e-06
66,266,0,1,3.977,6.183970095e-05,2.527321e-05,6.538435e-06,2.845988e-05,2.56815e-08,2.283475e-07,6.88575e-07,3.835645e-08,5.872155e-07
66,266,0,2,3.858,7.128339092e-05,1.966059e-05,3.852465e-05,1.118881e-05,3.093297e-07,2.538352e-07,6.807097e-07,1.743502e-08,6.480313e-07
66,266,0,3,4.164,2.6132985900000002e-06,7.524586e-07,1.435366e-07,3.500456e-07,4.729507e-08,9.259252e-08,6.290331e-07,2.24344e-08,5.759027e-07
66,266,0,4,4.14,4.5660167e-06,3.513443e-07,8.246718e-07,1.372712e-07,1.296405e-06,7.502503e-07,6.041965e-07,1.05165e-07,4.967126e-07
66,266,0,5,3.836,1.11757222e-05,1.04956e-06,4.846931e-07,1.222147e-06,1.151324e-06,3.463711e-06,8.645142e-07,2.65508e-06,2.846929e-07
66,266,0,6,4.156,1.23437269e-05,7.478876e-07,1.213856e-07,2.460133e-07,3.512889e-06,2.368702e-06,3.563988e-06,1.302562e-06,4.802994e-07
66,266,0,7,3.835,1.05756277e-05,7.944591e-07,1.47696e-07,4.021839e-07,1.833494e-06,3.615624e-07,1.770834e-06,4.443138e-06,8.222603e-07
66,266,0,8,4.14,8.02956177e-06,7.765452e-07,1.509893e-07,3.636813e-07,4.419757e-08,1.044066e-07,7.934927e-07,7.812181e-07,5.015031e-06
67,267,4,1,4.1,2.713896244e-05,9.19034e-06,3.267119e-06,1.328034e-05,2.63535e-08,9.647579e-08,6.626408e-07,3.272995e-08,5.829634e-07
67,267,4,2,4.05,2.0888470250000002e-05,4.559092e-06,1.145709e-05,3.403202e-06,8.863727e-08,8.900055e-08,6.574489e-07,2.018913e-08,6.138104e-07
67,267,4,3,3.539,0.00011629065699999999,9.219824e-06,2.194829e-05,2.737265e-05,2.163533e-05,3.393961e-05,1.166467e-06,3.731004e-07,6.353856e-07
67,267,4,4,4.23,2.61342516e-06,7.526984e-07,1.434036e-07,3.488897e-07,4.731215e-08,9.241193e-08,6.299658e-07,2.236048e-08,5.763831e-07
67,267,4,5,3.441,0.00010052484951,2.264612e-06,3.824895e-06,5.747871e-06,1.707969e-05,3.26265e-05,4.039475e-06,3.484232e-05,9.948651e-08
67,267,4,6,3.889,7.133953935e-05,7.550648e-07,7.324295e-08,1.913724e-07,1.949933e-05,1.240005e-05,3.003941e-05,8.102654e-06,2.784152e-07
67,267,4,7,3.995,2.61101305e-06,7.535046e-07,1.435619e-07,3.479962e-07,4.735817e-08,9.274186e-08,6.285509e-07,2.214952e-08,5.751499e-07
67,267,4,8,4.07,1.614752878e-05,7.880355e-07,1.541274e-07,3.709588e-07,4.531428e-08,1.086224e-07,9.198014e-07,1.424309e-06,1.233636e-05
68,268,2,1,4.128,2.1031276870000002e-05,6.536271e-06,2.648807e-06,1.046685e-05,2.765338e-08,8.007124e-08,6.583826e-07,3.123105e-08,5.820106e-07
68,268,2,2,4.261,2.61505025e-06,7.537129e-07,1.435693e-07,3.50243e-07,4.748534e-08,9.249617e-08,6.296091e-07,2.236944e-08,5.75565e-07
68,268,2,3,4.01,8.80371816e-06,1.655163e-07,1.55843e-06,1.218795e-06,1.721523e-06,2.685275e-06,7.440154e-07,9.410216e-08,6.160613e-07
68,268,2,4,3.716,9.21284099e-05,7.8548e-07,1.817378e-05,1.622621e-05,3.531681e-05,1.594627e-05,3.824061e-07,5.003618e-06,2.938358e-07
68,268,2,5,3.977,2.61156292e-06,7.533632e-07,1.435469e-07,3.484509e-07,4.724696e-08,9.25821e-08,6.303712e-07,2.241666e-08,5.73585e-07
68,268,2,6,4.213,6.0737136e-06,7.513875e-07,1.303634e-07,2.769375e-07,1.604091e-06,1.154798e-06,1.094452e-06,5.454287e-07,5.162555e-07
68,268,2,7,3.74,2.3804921100000002e-05,8.230447e-07,1.520389e-07,4.322674e-07,3.937133e-06,9.856751e-07,5.948968e-06,1.02675e-05,1.258294e-06
68,268,2,8,4.189,4.31388054e-06,7.703217e-07,1.491544e-07,3.595031e-07,4.443874e-08,1.009954e-07,7.230458e-07,4.323254e-07,1.734096e-06
69,269,0,1,3.975,6.243223842e-05,2.556533e-05,6.603208e-06,2.868972e-05,2.617449e-08,2.303499e-07,6.906541e-07,3.833193e-08,5.8847e-07
69,269,0,2,3.854,7.255031879e-05,2.010304e-05,3.913504e-05,1.139022e-05,3.15162e-07,2.596164e-07,6.812809e-07,1.728809e-08,6.486714e-07
69,269,0,3,4.164,2.6138195299999998e-06,7.529173e-07,1.434682e-07,3.492707e-07,4.733008e-08,9.234181e-08,6.29812e-07,2.231604e-08,5.763634e-07
69,269,0,4,4.183,2.67731435e-06,5.235358e-07,3.147832e-07,4.215289e-08,3.510176e-07,2.834497e-07,6.183226e-07,1.049856e-08,5.33554e-07
69,269,0,5,3.8,1.59965344e-05,1.144854e-06,6.689258e-07,1.539732e-06,1.93697e-06,5.142554e-06,1.030021e-06,4.308438e-06,2.250396e-07
69,269,0,6,4.177,9.7330245e-06,7.489616e-07,1.252653e-07,2.565195e-07,2.736866e-06,1.878973e-06,2.501921e-06,9.908099e-07,4.937082e-07
69,269,0,7,3.845,1.6291277299999996e-05,7.893173e-07,1.260772e-07,2.981924e-07,1.103678e-06,5.214034e-07,1.080205e-05,1.578807e-06,1.071752e-06
69,269,0,8,4.139,8.10814718e-06,7.774184e-07,1.509611e-07,3.642058e-07,4.404828e-08,1.040022e-07,7.966048e-07,7.866676e-07,5.084239e-06
70,270,7,1,4.231,5.94851068e-06,7.190329e-07,8.941547e-07,2.992473e-06,3.657103e-08,5.943995e-08,6.41623e-07,2.61231e-08,5.79093e-07
70,270,7,2,4.089,1.4119190570000001e-05,2.698535e-06,7.669834e-06,2.330633e-06,6.325746e-08,7.343201e-08,6.546988e-07,2.11009e-08,6.076994e-07
70,270,7,3,4.134,2.08909242e-06,4.681528e-07,1.051144e-07,6.797084e-08,6.778109e-08,1.150929e-07,6.473516e-07,3.312919e-08,5.844996e-07
70,270,7,4,4.028,1.702883617e-05,8.846997e-08,3.571082e-06,1.98588e-06,6.48515e-06,3.146361e-06,5.612444e-07,7.836295e-07,4.070193e-07
70,270,7,5,3.838,1.0890289e-05,1.045184e-06,4.744904e-07,1.202683e-06,1.106439e-06,3.364554e-06,8.586993e-07,2.549048e-06,2.891913e-07
70,270,7,6,4.178,9.600897900000001e-06,7.503421e-07,1.256808e-07,2.580915e-07,2.691116e-06,1.854697e-06,2.450238e-06,9.765254e-07,4.942071e-07
70,270,7,7,3.785,1.68848344e-05,8.094466e-07,1.495562e-07,4.189364e-07,2.870247e-06,6.515592e-07,3.691767e-06,7.26372e-06,1.029602e-06
70,270,7,8,3.907,4.4492600609999994e-05,8.161435e-07,1.610693e-07,3.89485e-07,5.400151e-08,1.157533e-07,1.283069e-06,3.362009e-06,3.831107e-05
71,271,1,1,4.318,2.6186062399999996e-06,7.552437e-07,1.43679e-07,3.502115e-07,4.753605e-08,9.232418e-08,6.314594e-07,2.257581e-08,5.755766e-07
71,271,1,2,3.885,6.289594634e-05,1.711059e-05,3.403755e-05,9.91196e-06,2.702957e-07,2.231386e-07,6.802231e-07,1.779934e-08,6.443896e-07
71,271,1,3,3.991,1.10102279e-05,2.424186e-07,1.998357e-06,1.704821e-06,2.175837e-06,3.402861e-06,7.614174e-07,1.05693e-07,6.188229e-07
71,271,1,4,3.802,6.76876735e-05,3.959086e-07,1.360466e-05,1.13709e-05,2.60791e-05,1.186916e-05,4.340345e-07,3.634443e-06,2.994674e-07
71,271,1,5,3.977,2.6199183300000003e-06,7.564365e-07,1.435547e-07,3.49728e-07,4.756497e-08,9.234699e-08,6.317985e-07,2.249907e-08,5.759896e-07
71,271,1,6,4.182,9.145116200000002e-06,7.510203e-07,1.256688e-07,2.597372e-07,2.561131e-06,1.764079e-06,2.264102e-06,9.220381e-07,4.973398e-07
71,271,1,7,3.84,1.0020936399999999e-05,7.966501e-07,1.473933e-07,4.024533e-07,1.735643e-06,3.385264e-07,1.607338e-06,4.185777e-06,8.071553e-07
71,271,1,8,4.14,8.04387923e-06,7.783241e-07,1.51341e-07,3.640191e-07,4.416273e-08,1.043616e-07,7.942168e-07,7.825129e-07,5.024941e-06
72,272,1,1,4.318,2.6196317899999998e-06,7.549171e-07,1.435681e-07,3.503592e-07,4.747015e-08,9.254674e-08,6.314234e-07,2.249e-08,5.768571e-07
72,272,1,2,3.887,6.234434915000001e-05,1.690915e-05,3.378377e-05,9.821872e-06,2.666674e-07,2.209476e-07,6.798188e-07,1.790105e-08,6.442223e-07
72,272,1,3,3.99,1.11087379e-05,2.458432e-07,2.018034e-06,1.724431e-06,2.199046e-06,3.43429e-06,7.620565e-07,1.055094e-07,6.195278e-07
