source_run,sample_index,label,prediction,correct,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7,output_power_norm_0,output_power_norm_1,output_power_norm_2,output_power_norm_3,output_power_norm_4,output_power_norm_5,output_power_norm_6,output_power_norm_7,predicted_output_index,predicted_class,predicted_output_power,output_power_sum,inference_correct
run_20260720_193925,72,2,2,1,2.64778913e-05,2.28681386e-05,4.129574390000001e-05,3.607672772e-05,1.853252643e-05,8.502978300000001e-06,1.066318138e-05,9.7924542e-06,0.1519886673427529,0.1312679273074652,0.2370462591289744,0.2070880081092466,0.1063806011844321,0.0488088845753871,0.0612089047884359,0.0562107475633055,2,2,4.129574390000001e-05,0.00017420964183,True
run_20260720_193925,73,7,7,1,6.0120158e-06,9.6371926e-06,8.66684031e-06,1.350110856e-05,9.5546565e-06,1.12998766e-05,1.550794692e-05,4.51916588e-05,0.0503639986908346,0.0807329141566331,0.0726040563676684,0.1131018008702932,0.080041490818666,0.0946615892607923,0.1299135338893177,0.3785806159457944,7,7,4.51916588e-05,0.0001193712960899,True
run_20260720_193925,74,4,4,1,2.58357604e-05,3.905183186000001e-05,4.69720149e-05,5.2194445440000005e-05,7.217620672000001e-05,3.51345875e-05,4.020234869e-05,1.455530079e-05,0.0792210310331786,0.11974590009294,0.1440318145264975,0.1600455228699903,0.22131624631502,0.1077343265141687,0.123273767207454,0.0446313914407504,4,4,7.217620672000001e-05,0.0003261224963,True
run_20260720_193925,75,7,7,1,6.1239417e-06,1.00412928e-05,8.62352633e-06,1.673750274e-05,1.050078853e-05,1.43966836e-05,2.747977306e-05,4.14791158e-05,0.0452343254527905,0.074169730662518,0.0636974379690663,0.1236310995919726,0.0775637831230415,0.1063407039624908,0.2029785812567202,0.3063843379813998,7,7,4.14791158e-05,0.00013538262456,True
run_20260720_193925,76,3,3,1,8.6827955e-06,2.405362134e-05,2.30536448e-05,4.7768336780000006e-05,3.251115865e-05,2.5520029900000003e-05,1.94803412e-05,9.1992685e-06,0.0456342679317625,0.1264188936568551,0.1211633054823051,0.2510565956866296,0.1708692695349256,0.1341259139505463,0.1023830527533387,0.0483487010036368,3,3,4.7768336780000006e-05,0.00019026919667,True
run_20260720_193925,77,6,6,1,2.254979016e-05,3.4621407900000004e-05,3.22478539e-05,2.9079382720000003e-05,2.942993221e-05,1.46378864e-05,3.023033786e-05,5.20182045e-06,0.1138887427317118,0.1748569981962421,0.1628692555632603,0.1468667474906147,0.1486372136633847,0.0739293122692909,0.1526796988708771,0.026272031214618,1,1,3.4621407900000004e-05,0.0001979984116,False
run_20260720_193925,78,1,1,1,2.18749889e-05,5.1535315e-05,2.52321097e-05,3.412345333e-05,1.889558481e-05,8.2091115e-06,9.94928314e-06,9.4491489e-06,0.1220232693658682,0.2874747801174824,0.1407499922704983,0.1903477691538496,0.105403529374876,0.0457921431822507,0.0554991850345355,0.0527093315006389,1,1,5.1535315e-05,0.00017926899528,True
run_20260720_193925,79,3,3,1,9.502138e-06,2.6335538730000004e-05,2.24793083e-05,4.73470926e-05,3.308341999e-05,2.64054357e-05,2.047574054e-05,9.9093629e-06,0.0485948317649458,0.1346824339978609,0.1149613071322318,0.2421375062597821,0.169191736493734,0.1350398937082997,0.1047148722533793,0.0506774183897661,3,3,4.73470926e-05,0.00019553803676,True
run_20260720_193925,80,6,6,1,7.9302936e-06,1.94326628e-05,1.5835278e-05,5.994930385e-05,1.706098293e-05,1.88840247e-05,4.990183311000001e-05,5.2898315200000006e-06,0.0408180035793069,0.1000218327006032,0.0815057382091528,0.3085649816453527,0.0878145624145913,0.0971979382700686,0.2568496584411397,0.0272272847397844,3,3,5.994930385e-05,0.00019428421051,False
run_20260720_193925,81,3,3,1,8.3643696e-06,2.458312334e-05,1.89383824e-05,4.097970403e-05,2.172095358e-05,2.4067888e-05,1.025606738e-05,9.8629994e-06,0.0526811479648536,0.1548314122934962,0.1192792491414271,0.2581016806766092,0.136804663615737,0.1515863154743335,0.0645955916610008,0.0621199391725423,3,3,4.097970403e-05,0.00015877348773,True
run_20260720_193925,82,1,1,1,2.2262321699999997e-05,5.2139134200000007e-05,2.54162741e-05,3.4248091850000006e-05,1.877196679e-05,8.2355018e-06,1.002921968e-05,8.7661946e-06,0.1237698449802902,0.2898732955305623,0.1413045929227393,0.1904060625961237,0.1043648299976483,0.0457861850554832,0.0557585584196672,0.0487366304974856,1,1,5.2139134200000007e-05,0.0001798687047199,True
run_20260720_193925,83,4,4,1,3.9840953e-05,2.54821672e-05,3.49723523e-05,3.826283566e-05,5.493879131e-05,2.43031932e-05,3.011930414e-05,7.968757790000001e-06,0.1556966242652138,0.0995831453128582,0.1366703551424532,0.1495294137938077,0.2146982866644295,0.0949757687800615,0.1177048646355241,0.0311415414056517,4,4,5.493879131e-05,0.0002558883546,True
run_20260720_193925,84,1,1,1,4.86168567e-05,7.066674450000001e-05,4.1464802099999993e-05,3.19579964e-05,1.7371900049999998e-05,9.3146563e-06,1.05132851e-05,9.4608635e-06,0.2031058393386469,0.2952232914515474,0.173226818950872,0.1335103937808356,0.072574299945688,0.0389136857949624,0.0439211775376253,0.0395244931998219,1,1,7.066674450000001e-05,0.00023936710465,True
run_20260720_193925,85,7,7,1,5.533033220000001e-06,8.432705600000001e-06,9.465109347e-06,1.54437179e-05,1.0570849450000002e-05,1.19286579e-05,1.599142631e-05,4.62081412e-05,0.0447751897451058,0.0682403264704448,0.0765948892983692,0.1249758264314898,0.0855429149024154,0.0965307634420737,0.1294080694720874,0.3739320202380137,7,7,4.62081412e-05,0.000123573640927,True
run_20260720_193925,86,6,6,1,9.672490789999998e-06,1.89574231e-05,1.7714941200000004e-05,2.828954325e-05,2.558697761e-05,1.73294143e-05,3.509898115e-05,5.36650336e-06,0.061211991009729,0.1199713328819649,0.1121083333150715,0.1790293012094294,0.1619262170865772,0.1096685409545342,0.2221225706232438,0.0339617129194496,6,6,3.509898115e-05,0.00015801627476,True
run_20260720_193925,87,6,6,1,8.10927173e-06,1.74444369e-05,1.2788066600000002e-05,2.876064718e-05,2.583867465e-05,1.71170599e-05,3.4854766769999994e-05,5.341760869999999e-06,0.0539701757159057,0.1160991216110143,0.0851092705298587,0.1914126488406338,0.1719658506407726,0.1139203076800442,0.2319712484358706,0.0355513765458997,6,6,3.4854766769999994e-05,0.0001502546846,True
run_20260720_193925,88,0,0,1,5.04555997e-05,4.7816784200000006e-05,4.320893969e-05,6.66821959e-06,5.71620575e-06,7.2249364e-06,1.1032621685e-05,9.1544729e-06,0.2783330627926837,0.2637763118150552,0.2383576173001478,0.0367845391372659,0.0315328539034419,0.0398556094596244,0.0608603089147115,0.0504996966770691,0,0,5.04555997e-05,0.000181277779915,True
run_20260720_193925,89,5,5,1,9.076118e-06,1.5721797649999996e-05,9.8041426e-06,2.533209165e-05,1.3831256409999998e-05,3.71572883e-05,2.653153942e-05,6.1341775e-06,0.0632092653111057,0.1094921065180474,0.0682794836681622,0.1764215606264809,0.0963257150254791,0.2587763727174926,0.184774935089081,0.0427205610441507,5,5,3.71572883e-05,0.00014358841153,True
run_20260720_193925,90,4,4,1,2.8491594400000003e-05,4.734859506e-05,6.81861433e-05,7.126611688999999e-05,0.00010311304852,3.5149107e-05,3.942244405e-05,1.45886619e-05,0.0699067503046427,0.1161741377356916,0.1673009810187979,0.1748579798191536,0.2529973589697792,0.0862415704780695,0.0967265964098555,0.0357946252640096,4,4,0.00010311304852,0.00040756571112,True
run_20260720_193925,91,2,2,1,2.4756901400000003e-05,2.20699876e-05,3.9208897500000007e-05,3.568245921e-05,1.807813757e-05,9.0695203e-06,1.141954198e-05,1.14401571e-05,0.1441654652336044,0.128518911904455,0.2283229576292698,0.2077876487680628,0.1052733971520423,0.0528140251629034,0.0664987736430285,0.0666188205066334,2,2,3.9208897500000007e-05,0.00017172560266,True
run_20260720_193925,92,1,1,1,2.1202195300000003e-05,7.90781981e-05,4.80036146e-05,7.074446627000001e-05,5.066885312e-05,1.01678982e-05,2.133521813e-05,9.3232681e-06,0.0682788286141903,0.2546607395503469,0.1545892077569459,0.2278230730122412,0.1631722512365529,0.0327443535323124,0.0687072108115443,0.0300243354858658,1,1,7.90781981e-05,0.00031052371182,True
run_20260720_193925,93,4,4,1,1.6387292200000003e-05,6.425288442e-05,5.15937675e-05,3.458565401e-05,4.763117529000001e-05,3.15586289e-05,3.6134298e-05,1.421647137e-05,0.0552951906680007,0.216806745837663,0.1740914347760884,0.1167014238545435,0.1607205685513753,0.1064874160385191,0.1219269708002374,0.0479702494735722,1,1,6.425288442e-05,0.00029636017169,False
run_20260720_193925,94,7,7,1,5.632200060000001e-06,1.31068925e-05,9.564214039999998e-06,2.146718656e-05,7.44006335e-06,9.8551647e-06,1.8156966590000003e-05,4.48163033e-05,0.0433116253237372,0.1007920192945883,0.0735488176207482,0.1650826908022666,0.0572140962265586,0.0757862285506458,0.1396270951997566,0.3446374269816986,7,7,4.48163033e-05,0.0001300389911,True
run_20260720_193925,95,3,3,1,9.400526399999998e-06,1.166727644e-05,1.05428019e-05,1.898758154e-05,1.982373586e-05,2.69811179e-05,1.990140815e-05,4.9382542000000005e-05,0.0563962813731575,0.0699951233548636,0.0632490987327965,0.1139115987297916,0.1189279129547165,0.1618669691572526,0.1193938898729598,0.2962591258244616,7,7,4.9382542000000005e-05,0.00016668699019,False
run_20260720_193925,96,7,7,1,7.1194806e-06,1.2317491800000002e-05,9.66417183e-06,1.35804075e-05,9.43213788e-06,1.11190216e-05,1.5470276619999997e-05,4.46180508e-05,0.0577312734233497,0.099881512001826,0.0783659620236852,0.1101223899090347,0.0764844181072723,0.0901632172703344,0.1254471807232783,0.3618040465412191,7,7,4.46180508e-05,0.00012332103863,True
run_20260720_193925,97,4,4,1,3.07550136e-05,4.552127486e-05,5.52497911e-05,6.463182030999999e-05,8.813331939e-05,4.367887509999999e-05,5.088789998e-05,1.52609032e-05,0.0780348615404279,0.1155013757120843,0.1401855923297679,0.1639906655413304,0.2236211456494677,0.1108266448846618,0.1291181425139231,0.0387215718283367,4,4,8.813331939e-05,0.0003941188975399,True
run_20260720_193925,98,4,4,1,2.9671959e-05,4.322376146999999e-05,5.3733665e-05,6.137900044999999e-05,8.379256114e-05,4.1407700100000005e-05,4.7339760900000005e-05,1.82572765e-05,0.0783302896693995,0.114105366502634,0.1418502076134736,0.1620329444667507,0.2212019633161758,0.109311189846839,0.1249710942299804,0.0481969443547465,4,4,8.379256114e-05,0.00037880568456,True
run_20260720_193925,99,4,4,1,2.11258782e-05,3.475096657e-05,4.23815106e-05,4.599579265e-05,6.338289522999999e-05,3.08357522e-05,3.4122684010000004e-05,1.319854292e-05,0.0739199442454063,0.121594448619342,0.1482939014856242,0.1609403593082946,0.221778239804205,0.1078950215375739,0.1193960731782888,0.0461820118212648,4,4,6.338289522999999e-05,0.00028579402238,True
run_20260720_211008,100,2,2,1,2.59216908e-05,2.26179002e-05,4.05042445e-05,3.507576345e-05,1.8051542e-05,8.6581763e-06,1.072954983e-05,1.0727413e-05,0.1504570810163376,0.1312809133118291,0.2350984911926366,0.2035899981920371,0.1047764336871043,0.0502545896050436,0.0622774478909046,0.0622650451041069,2,2,4.05042445e-05,0.00017228628008,True
run_20260720_211008,101,5,5,1,1.2532840299999996e-05,1.224882404e-05,9.6938995e-06,2.593546942e-05,1.4822205889999998e-05,3.6903591e-05,2.640551546e-05,6.0859063e-06,0.08665554713196,0.0846917796366802,0.067026320044526,0.1793250563253662,0.1024848582089178,0.2551617025902004,0.1825750855125578,0.0420796505497913,5,5,3.6903591e-05,0.00014462825191,True
run_20260720_211008,102,4,4,1,2.50199937e-05,3.72275571e-05,4.49987694e-05,5.151412543e-05,7.072163874e-05,3.47188234e-05,4.022210972e-05,1.313223504e-05,0.0787894185363421,0.1172317472421056,0.1417037477462253,0.1622209836542803,0.2227065626424138,0.1093315985907682,0.1266617679901236,0.0413541735977406,4,4,7.072163874e-05,0.00031755525253,True
run_20260720_211008,103,7,7,1,6.40532013e-06,1.04963933e-05,9.20408233e-06,1.33811025e-05,9.071128300000002e-06,1.13544648e-05,1.5491312819999997e-05,4.45679476e-05,0.0533902359094151,0.0874905396000878,0.0767187458167496,0.1115354431477986,0.0756105346918191,0.0946428190931263,0.1291246696839721,0.371487012057031,7,7,4.45679476e-05,0.00011997175178,True
run_20260720_211008,104,6,6,1,9.48560945e-06,1.8915418e-05,1.83989515e-05,3.51296516e-05,2.6984788810000003e-05,2.69650126e-05,5.046676973e-05,6.438260929999999e-06,0.0492031843286936,0.0981169215762186,0.0954379375285363,0.1822224214678779,0.1399738777869774,0.1398712958167748,0.26177820060881,0.0333961608861111,6,6,5.046676973e-05,0.00019278446262,True
run_20260720_211008,105,7,7,1,5.913006000000001e-06,8.8979011e-06,7.528826474999999e-06,1.150751591e-05,8.59441521e-06,1.14558672e-05,1.52042414e-05,4.72972942e-05,0.050799427583507,0.0764430617142376,0.064681157994014,0.0988626125419287,0.0738357737304826,0.0984188915473235,0.1306216770220526,0.4063373978664535,7,7,4.72972942e-05,0.000116399067495,True
run_20260720_211008,106,0,0,1,5.16150776e-05,4.85341601e-05,4.445422585e-05,7.81205873e-06,7.88919181e-06,9.9710351e-06,9.83701468e-06,8.024568900000001e-06,0.2743478757780627,0.2579719792208044,0.2362860427299976,0.0415231714778816,0.0419331543285171,0.0529987055370329,0.0522863513326505,0.042652719595053,0,0,5.16150776e-05,0.0001881373327699,True
run_20260720_211008,107,5,5,1,8.731388899999999e-06,1.5492440430000003e-05,9.6293369e-06,1.766815435e-05,1.185405826e-05,2.28616818e-05,5.753735170000001e-06,4.656526800000001e-06,0.0903427913387077,0.1602987026605641,0.0996337678060381,0.1828105929151925,0.1226527330491561,0.2365474922906402,0.059533311576752,0.048180608362949,5,5,2.28616818e-05,9.664732261e-05,True
run_20260720_211008,108,5,5,1,8.883521600000001e-06,1.5186470249999998e-05,9.619079499999998e-06,2.188641197e-05,1.4048804e-05,9.21734254e-05,1.4733665280000002e-05,7.6534139e-06,0.0482315695468665,0.0824523571861743,0.0522251560553518,0.1188285511752938,0.0762755917851651,0.5004399356166387,0.0799939296182466,0.0415529090162628,5,5,9.21734254e-05,0.0001841847919,True
run_20260720_211008,109,6,6,1,9.32794706e-06,1.82580201e-05,1.7730025799999996e-05,2.825013576e-05,2.5324648190000003e-05,1.72297393e-05,3.4974995450000005e-05,5.3663506e-06,0.0596180240044651,0.1166931023079592,0.1133185144539388,0.180556049582584,0.1618582817831789,0.110121016400588,0.2235368731063703,0.0342981383609156,6,6,3.4974995450000005e-05,0.00015646186226,True
run_20260720_211008,110,6,6,1,9.31760859e-06,1.7848814399999996e-05,1.7633856e-05,2.796275027e-05,2.533009137e-05,1.73658345e-05,3.524711456e-05,5.3676946300000005e-06,0.0597000311397371,0.1143614013397174,0.112984114125966,0.1791636819412366,0.1622956393751443,0.1112668395976828,0.2258362557830821,0.0343920366974333,6,6,3.524711456e-05,0.0001560737643199,True
run_20260720_211008,111,5,5,1,8.7741634e-06,1.5193504519999998e-05,9.7845753e-06,2.54174032e-05,1.395917584e-05,3.70165829e-05,2.655536844e-05,6.1475056e-06,0.0614229548240858,0.1063611308801821,0.0684962769926037,0.1779328623512042,0.097720293994273,0.2591321583102416,0.1858991133020243,0.0430352093453849,5,5,3.70165829e-05,0.0001428482792,True
run_20260720_211008,112,7,7,1,6.3400686e-06,1.02173066e-05,8.299771979999998e-06,1.2306905399999996e-05,8.76558648e-06,1.15062683e-05,1.5592933949999998e-05,4.72776674e-05,0.0526992983836211,0.0849272970311931,0.0689885532295403,0.1022962558880826,0.0728604509763435,0.0956412784593057,0.1296100611446294,0.392976804887284,7,7,4.72776674e-05,0.00012030650871,True
run_20260720_211008,113,1,1,1,2.18663473e-05,5.149010430000001e-05,2.53795698e-05,3.373422048e-05,1.863848545e-05,8.138303999999999e-06,9.93649285e-06,9.499516e-06,0.122375057408764,0.2881644740772845,0.1420368143189939,0.1887936339454329,0.1043103219601823,0.0455460349891165,0.0556096025677102,0.0531640607325153,1,1,5.149010430000001e-05,0.00017868304018,True
run_20260720_211008,114,0,0,1,5.21698282e-05,4.91857106e-05,4.510927e-05,7.35327018e-06,8.568488330000001e-06,8.6939111e-06,1.019585464e-05,8.4176748e-06,0.275020960289126,0.2592897432948618,0.2378001841558961,0.0387638505999334,0.0451700526923101,0.0458312373624088,0.0537489547274595,0.0443750168780041,0,0,5.21698282e-05,0.00018969400785,True
run_20260720_211008,115,1,1,1,2.18682436e-05,5.1591177400000005e-05,2.54854672e-05,3.389680865e-05,1.878130775e-05,8.212924e-06,9.95731064e-06,9.4334593e-06,0.1220144307636142,0.2878543086508165,0.142196823395216,0.1891281205653346,0.1047907923484311,0.0458242218760004,0.05555707225047,0.052634230150117,1,1,5.1591177400000005e-05,0.0001792266985399,True
run_20260720_211008,116,6,6,1,8.583021410000001e-06,1.85591038e-05,1.65975033e-05,2.225746577e-05,2.33766961e-05,6.8187822e-06,1.7938152329999997e-05,4.20605367e-06,0.0725304635886937,0.1568329307481812,0.1402565077329655,0.1880857839556037,0.1975437930668063,0.0576218339033984,0.1515856063115082,0.0355430806928427,4,4,2.33766961e-05,0.0001183367785799,False
run_20260720_211008,117,4,4,1,2.3814415600000004e-05,3.5674598440000006e-05,4.405491440000001e-05,5.01692933e-05,6.917143777999999e-05,3.37630333e-05,3.823250179e-05,1.6268522069999997e-05,0.0765370844337817,0.1146544932617846,0.1415879675483545,0.1612389529846477,0.2223098925750645,0.1085109193451165,0.1228753317640069,0.0522853580872432,4,4,6.917143777999999e-05,0.00031114871668,True
run_20260720_211008,118,6,6,1,9.59959681e-06,1.8772977699999996e-05,1.82686206e-05,2.863170039e-05,2.526707356e-05,1.71742202e-05,3.472699992000001e-05,5.35022314e-06,0.0608372576736437,0.118973380261839,0.1157770269712229,0.1814528431492525,0.1601295861954675,0.1088412857676359,0.2200816851146111,0.033906934866327,6,6,3.472699992000001e-05,0.00015779141232,True
run_20260720_211008,119,7,7,1,6.0320403e-06,9.900207700000004e-06,8.63668071e-06,1.341678584e-05,9.37218414e-06,1.12077746e-05,1.547016809e-05,4.52710361e-05,0.050559032533654,0.0829810310110548,0.0723904681140264,0.1124560974470991,0.0785552713972512,0.0939407252685731,0.1296670268869733,0.3794503473413676,7,7,4.52710361e-05,0.00011930687748,True
run_20260720_211008,120,3,3,1,9.641436900000002e-06,2.706117658e-05,2.34202182e-05,4.856029283e-05,3.3680033440000006e-05,2.73631554e-05,2.094864235e-05,1.00050275e-05,0.0480438394814456,0.1348474130229048,0.1167043061622102,0.2419787567034239,0.1678295607909937,0.1363521910041698,0.1043883002976053,0.0498556325372464,3,3,4.856029283e-05,0.0002006799832,True
run_20260720_211008,121,1,1,1,2.41810485e-05,6.678418880000001e-05,4.26528125e-05,1.863975841e-05,6.653758550000001e-06,6.6048121e-06,8.55288864e-06,9.8119611e-06,0.131503627010245,0.3631919870694186,0.2319584920371801,0.1013684678524059,0.0361850886067007,0.0359189034698455,0.0465131144985182,0.0533603194556858,1,1,6.678418880000001e-05,0.0001838812285999,True
run_20260720_211008,122,7,7,1,6.5898996e-06,1.10681636e-05,9.01971949e-06,1.320987576e-05,9.81120641e-06,1.08761067e-05,1.559533086e-05,4.52112809e-05,0.0542907698165952,0.0911848675661186,0.0743087974575285,0.1088293248340204,0.080829448270868,0.0896026102355838,0.1284818539471989,0.3724723278720863,7,7,4.52112809e-05,0.00012138158332,True
run_20260720_211008,123,1,1,1,2.19603808e-05,5.15336181e-05,2.5338018399999996e-05,3.360673362e-05,1.868692007e-05,8.414173100000001e-06,1.0190317539999998e-05,9.2099205e-06,0.1227247721058146,0.2879937098864235,0.1416005743285169,0.187809982089897,0.104431158450145,0.0470222937188947,0.0569482109245749,0.0514692984957333,1,1,5.15336181e-05,0.0001789400821299,True
run_20260720_211008,124,2,2,1,2.6457349700000004e-05,2.21403859e-05,4.05269665e-05,3.464766025e-05,1.66524119e-05,8.4582596e-06,1.069572336e-05,1.01059684e-05,0.1559206322483559,0.1304795456421164,0.2388368567312674,0.2041884449259946,0.0981373652822091,0.0498469120870684,0.0630329177923936,0.0595573252905942,2,2,4.05269665e-05,0.00016968472561,True
run_20260720_211008,125,0,0,1,5.19826398e-05,4.90606671e-05,4.493650346e-05,7.11778376e-06,8.28147704e-06,8.6611384e-06,9.959043105e-06,9.1624239e-06,0.2748053450569711,0.2593583858575164,0.2375560646109988,0.0376280433185639,0.0437798881379353,0.0457869614885964,0.0526483127335671,0.0484369987958506,0,0,5.19826398e-05,0.000189161676565,True
run_20260720_211008,126,2,2,1,2.6656525000000003e-05,7.8328839e-06,2.85619029e-05,6.07647875e-06,4.77099888e-06,8.665197400000001e-06,6.3036865e-06,1.04271722e-05,0.268458295672017,0.0788851008145578,0.2876473874101609,0.0611963160581594,0.0480488071111257,0.0872673435740627,0.0634845289939593,0.1050122203659568,2,2,2.85619029e-05,9.929484553e-05,True
run_20260720_211008,127,5,5,1,7.6228024e-06,1.149339373e-05,8.1899537e-06,2.457148494e-05,1.276043922e-05,3.69785844e-05,2.649423688e-05,6.118436e-06,0.056789394150127,0.0856250539375871,0.0610146353446852,0.1830560035390095,0.0950644624335689,0.2754881071829093,0.1973803834774926,0.0455819599346201,5,5,3.69785844e-05,0.00013422933127,True
run_20260720_211008,128,5,5,1,8.819196e-06,1.532168913e-05,9.6988121e-06,2.531760193e-05,1.3834497940000002e-05,3.69944616e-05,2.651648626e-05,6.147531100000001e-06,0.0618238971811773,0.1074073570215564,0.0679901390160688,0.1774802168581236,0.096981921957032,0.2593367683665736,0.1858845772499376,0.0430951223495304,5,5,3.69944616e-05,0.00014265027606,True
run_20260720_211008,129,1,1,1,2.18261562e-05,5.14237568e-05,2.5450895899999995e-05,3.383774872e-05,1.906008855e-05,8.4439975e-06,1.011689663e-05,9.3465295e-06,0.1215900733848053,0.2864736376730588,0.1417829264957813,0.188504760634005,0.106180746819515,0.0470401781366392,0.0563596353107832,0.0520680415454118,1,1,5.14237568e-05,0.0001795060698,True
run_20260720_211008,130,5,5,1,8.612859e-06,1.5055653009999998e-05,9.5840405e-06,2.540848283e-05,1.391697484e-05,3.6915432e-05,2.640356989e-05,6.128395500000001e-06,0.0606430859616085,0.1060067579991243,0.0674811687850733,0.1789009675432681,0.0979893321773482,0.2599213241602951,0.1859073692640979,0.0431499941091843,5,5,3.6915432e-05,0.00014202540757,True
run_20260720_211008,131,6,6,1,1.360477181e-05,2.86528015e-05,2.31935673e-05,3.5915669540000005e-05,4.12076091e-05,2.00708049e-05,5.218676004999999e-05,4.97271181e-06,0.061894818704788,0.1303557295186106,0.1055189798990682,0.1633980992761229,0.1874737430456229,0.0913119931663647,0.2374233171416217,0.0226233192478006,6,6,5.218676004999999e-05,0.00021980469601,True
run_20260720_211008,132,0,0,1,5.208942689999999e-05,4.9495299300000006e-05,4.497903452e-05,6.9503607e-06,8.3477306e-06,8.2935919e-06,9.865940687999998e-06,9.2413614e-06,0.2752228211768533,0.2615163329496861,0.2376539253958556,0.0367233427951331,0.0441065702367392,0.043820519753261,0.0521282761457079,0.0488282115467635,0,0,5.208942689999999e-05,0.000189262746008,True
run_20260720_211008,133,3,3,1,1.31205966e-05,2.483026819e-05,2.19624523e-05,4.030408863e-05,2.135750485e-05,3.3068699799999994e-05,1.708320971e-05,4.745942799999999e-06,0.0743491311966475,0.1407031191940048,0.1244523627418599,0.2283870211597834,0.1210243694349757,0.187386989699291,0.0968036621130958,0.0268933444603414,3,3,4.030408863e-05,0.00017647276288,True
run_20260720_211008,134,4,4,1,2.80793728e-05,4.238600737e-05,5.079941e-05,5.846020318e-05,7.982013663999998e-05,3.93414445e-05,4.383537842e-05,1.595348071e-05,0.0782863005603801,0.1181737119328501,0.1416305808493693,0.1629891475699333,0.2225414097486412,0.1096853612273887,0.1222146105117462,0.0444788775996908,4,4,7.982013663999998e-05,0.0003586754336199,True
run_20260720_211008,135,4,4,1,1.87573677e-05,2.0141606e-05,2.3534428700000004e-05,2.831109558e-05,4.226626416e-05,1.840883781e-05,4.399401816e-05,5.4940048e-06,0.0933631458493871,0.1002530700839697,0.1171405462825203,0.1409159850180619,0.2103766076558175,0.0916283690153785,0.2189763510352609,0.0273459250596038,6,6,4.399401816e-05,0.00020090762291,False
run_20260720_211008,136,6,6,1,9.58603615e-06,1.83715073e-05,1.7856984599999994e-05,2.784323811e-05,2.530586896e-05,1.71808781e-05,3.495077714e-05,5.34782487e-06,0.061274899415719,0.1174325074835701,0.1141436270541337,0.1779767557624082,0.1617576390165571,0.1098218868547904,0.2234088543213676,0.0341838300914534,6,6,3.495077714e-05,0.00015644311523,True
run_20260720_211008,137,5,5,1,2.00149477e-05,1.29486894e-05,7.315869000000001e-06,2.537174115e-05,1.40154965e-05,3.67414581e-05,2.637564043e-05,6.1163653e-06,0.1344185345695137,0.0869621984445053,0.0491326984622864,0.1703942631266545,0.0941267760991525,0.2467522288728833,0.1771363576899588,0.0410769427350451,5,5,3.67414581e-05,0.00014890020758,True
run_20260720_211008,138,4,4,1,3.24557132e-05,4.800134408e-05,5.75802977e-05,6.691295858e-05,9.122107782e-05,4.4444116500000005e-05,5.179511646e-05,1.97461063e-05,0.0787460468002124,0.1164638122140166,0.139704858417789,0.1623483340332622,0.2213261874393055,0.107833047954808,0.1256684960101759,0.0479092171304302,4,4,9.122107782e-05,0.00041215673064,True
run_20260720_211008,139,6,6,1,7.2689441e-06,1.76624461e-05,1.7259738024e-05,3.2593316510000003e-05,2.823119306e-05,1.82927187e-05,3.773267037e-05,5.412020140000001e-06,0.0442007261794498,0.1074011483628539,0.1049523760029827,0.1981922323957137,0.1716671936112763,0.1112336866555903,0.2294434250834053,0.0329092117087278,6,6,3.773267037e-05,0.0001644530470039,True
run_20260720_211008,140,5,5,1,6.8894834e-06,1.013635372e-05,9.1325836e-06,2.583933604e-05,1.4062063810000002e-05,3.77321898e-05,2.682083333e-05,6.1404277e-06,0.0503789293628554,0.0741214715833116,0.0667814634816845,0.1889485770648993,0.1028279884352368,0.2759143486201091,0.1961257164484914,0.0449015050034115,5,5,3.77321898e-05,0.0001367532714,True
run_20260720_211008,141,4,4,1,2.17387276e-05,3.286532205e-05,3.91995412e-05,4.350569154e-05,6.031627553e-05,2.94804572e-05,3.310443339e-05,1.2025701009999998e-05,0.0798524649952961,0.1207235780698019,0.1439909478190742,0.1598086500147322,0.221558656469202,0.1082900167813099,0.1216019013212202,0.0441737845293632,4,4,6.031627553e-05,0.00027223614952,True
run_20260720_211008,142,5,5,1,8.1730968e-06,1.1586529339999998e-05,1.02777054e-05,2.569308552e-05,1.40556288e-05,3.76305019e-05,2.553750908e-05,5.9829492e-06,0.0588259171040936,0.0833941198982237,0.0739738511209968,0.1849261492838197,0.1011654792385074,0.270845780922947,0.1838063868502229,0.0430623155811887,5,5,3.76305019e-05,0.00013893700604,True
run_20260720_211008,143,1,1,1,2.18879001e-05,5.1681696e-05,2.51791741e-05,3.345089511e-05,1.820899163e-05,8.2925241e-06,1.017555951e-05,9.239384e-06,0.1228855621875813,0.290157312430701,0.1413638106241853,0.1878038565823938,0.1022310117963994,0.046556841054961,0.0571287946877799,0.0518728106359981,1,1,5.1681696e-05,0.0001781161245499,True
run_20260720_211008,144,4,4,1,1.36498875e-05,2.3442539300000003e-05,2.61972379e-05,2.881035029e-05,4.152599056e-05,1.85451336e-05,2.1024064e-05,7.15420435e-06,0.0756857906505736,0.1299840106211605,0.1452582421153781,0.1597474074873242,0.2302529913218594,0.1028289133691775,0.1165740674806486,0.0396685769538777,4,4,4.152599056e-05,0.0001803494075,True
